,airport_code,airport_name,year,month,ntsb_accidents,ntsb_incidents,faa_incidents,dataset
10891,IND,Indianapolis International Airport,1988,8,0.0,1.0,0.0,ntsb
558,IND,Indianapolis International,1988,8,0.0,0.0,4.0,faa
10892,IND,Indianapolis International Airport,1989,4,1.0,0.0,0.0,ntsb
565,IND,Indianapolis International,1989,4,0.0,0.0,3.0,faa
10893,IND,Indianapolis International Airport,1990,1,1.0,0.0,0.0,ntsb
572,IND,Indianapolis International,1990,1,0.0,0.0,2.0,faa
10894,IND,Indianapolis International Airport,1990,11,1.0,0.0,0.0,ntsb
581,IND,Indianapolis International,1990,11,0.0,0.0,2.0,faa
10895,IND,Indianapolis International Airport,1991,1,1.0,0.0,0.0,ntsb
583,IND,Indianapolis International,1991,1,0.0,0.0,5.0,faa
10896,IND,Indianapolis International Airport,1996,5,0.0,1.0,0.0,ntsb
620,IND,Indianapolis International,1996,5,0.0,0.0,4.0,faa
10898,IND,Indianapolis International Airport,1997,7,0.0,1.0,0.0,ntsb
626,IND,Indianapolis International,1997,7,0.0,0.0,5.0,faa
10899,IND,Indianapolis International Airport,1999,12,1.0,0.0,0.0,ntsb
652,IND,Indianapolis International,1999,12,0.0,0.0,3.0,faa
10900,IND,Indianapolis International Airport,2001,9,2.0,0.0,0.0,ntsb
669,IND,Indianapolis International,2001,9,0.0,0.0,3.0,faa
10902,IND,Indianapolis International Airport,2003,1,0.0,1.0,0.0,ntsb
676,IND,Indianapolis International,2003,1,0.0,0.0,6.0,faa
10904,IND,Indianapolis International Airport,2006,7,1.0,0.0,0.0,ntsb
699,IND,Indianapolis International,2006,7,0.0,0.0,1.0,faa
10920,INT,Smith Reynolds Airport,1982,11,1.0,0.0,0.0,ntsb
38026,INT,Winston-Salem Smith Reynolds,1982,11,0.0,0.0,1.0,faa
10921,INT,Smith Reynolds Airport,1982,12,0.0,1.0,0.0,ntsb
38027,INT,Winston-Salem Smith Reynolds,1982,12,0.0,0.0,2.0,faa
10927,INT,Smith Reynolds Airport,1988,7,1.0,0.0,0.0,ntsb
38039,INT,Winston-Salem Smith Reynolds,1988,7,0.0,0.0,1.0,faa
10942,INW,Winslow Lindbergh Regional Airport,1982,3,1.0,0.0,0.0,ntsb
15314,INW,Winslow Lindbergh Regional,1982,3,0.0,0.0,1.0,faa
10995,IPT,Williamsport Regional Airport,1987,11,1.0,0.0,0.0,ntsb
51850,IPT,Williamsport Regional,1987,11,0.0,0.0,1.0,faa
11000,IPT,Williamsport Regional Airport,2017,10,1.0,0.0,0.0,ntsb
51882,IPT,Williamsport Regional,2017,10,0.0,0.0,1.0,faa
11007,IRK,Kirksville Regional Airport,1996,11,1.0,0.0,0.0,ntsb
25064,IRK,Kirksville Regional,1996,11,0.0,0.0,1.0,faa
11017,IRS,Kirsch Municipal Airport,2002,4,0.0,1.0,0.0,ntsb
25711,IRS,Sturgis Kirsch Municipal,2002,4,0.0,0.0,1.0,faa
11029,ISM,Kissimmee Gateway Airport,1986,3,1.0,0.0,0.0,ntsb
38133,ISM,Orlando Kissimmee Gateway,1986,3,0.0,0.0,1.0,faa
11034,ISM,Kissimmee Gateway Airport,1992,2,1.0,0.0,0.0,ntsb
38142,ISM,Orlando Kissimmee Gateway,1992,2,0.0,0.0,1.0,faa
11049,ISM,Kissimmee Gateway Airport,2003,9,1.0,0.0,0.0,ntsb
38160,ISM,Orlando Kissimmee Gateway,2003,9,0.0,0.0,1.0,faa
11051,ISM,Kissimmee Gateway Airport,2005,4,1.0,0.0,0.0,ntsb
38164,ISM,Orlando Kissimmee Gateway,2005,4,0.0,0.0,1.0,faa
11056,ISM,Kissimmee Gateway Airport,2008,10,1.0,0.0,0.0,ntsb
38167,ISM,Orlando Kissimmee Gateway,2008,10,0.0,0.0,1.0,faa
11060,ISM,Kissimmee Gateway Airport,2011,11,2.0,0.0,0.0,ntsb
38174,ISM,Orlando Kissimmee Gateway,2011,11,0.0,0.0,1.0,faa
11062,ISM,Kissimmee Gateway Airport,2016,7,1.0,0.0,0.0,ntsb
38182,ISM,Orlando Kissimmee Gateway,2016,7,0.0,0.0,1.0,faa
11064,ISM,Kissimmee Gateway Airport,2018,5,1.0,0.0,0.0,ntsb
38186,ISM,Orlando Kissimmee Gateway,2018,5,0.0,0.0,1.0,faa
11068,ISN,Sloulin Field International Airport,1995,1,0.0,1.0,0.0,ntsb
60338,ISN,Williston Sloulin Field Intl,1995,1,0.0,0.0,1.0,faa
11072,ISO,Kinston Regional Jetport At Stallings Field,1989,10,1.0,0.0,0.0,ntsb
51160,ISO,Kinston Regional Jetport,1989,10,0.0,0.0,1.0,faa
11081,ISP,Long Island Mac Arthur Airport,1984,8,1.0,0.0,0.0,ntsb
11827,ISP,Islip Long Island MacArthur,1984,8,0.0,0.0,1.0,faa
11085,ISP,Long Island Mac Arthur Airport,1989,1,1.0,0.0,0.0,ntsb
11840,ISP,Islip Long Island MacArthur,1989,1,0.0,0.0,1.0,faa
11086,ISP,Long Island Mac Arthur Airport,1990,8,1.0,0.0,0.0,ntsb
11848,ISP,Islip Long Island MacArthur,1990,8,0.0,0.0,2.0,faa
11098,ISP,Long Island Mac Arthur Airport,2002,4,1.0,0.0,0.0,ntsb
11873,ISP,Islip Long Island MacArthur,2002,4,0.0,0.0,1.0,faa
11108,ISQ,Schoolcraft County Airport,2000,7,1.0,0.0,0.0,ntsb
4420,ISQ,Manistique Schoolcraft County,2000,7,0.0,0.0,1.0,faa
11128,ITH,Ithaca Tompkins Regional Airport,2003,10,1.0,0.0,0.0,ntsb
57833,ITH,Ithaca Tompkins Regional,2003,10,0.0,0.0,1.0,faa
11129,ITH,Ithaca Tompkins Regional Airport,2005,10,1.0,0.0,0.0,ntsb
57836,ITH,Ithaca Tompkins Regional,2005,10,0.0,0.0,1.0,faa
11170,IWS,West Houston Airport,1988,6,2.0,0.0,0.0,ntsb
9085,IWS,Houston West Houston,1988,6,0.0,0.0,3.0,faa
11171,IWS,West Houston Airport,1990,6,1.0,0.0,0.0,ntsb
9097,IWS,Houston West Houston,1990,6,0.0,0.0,1.0,faa
11177,IWS,West Houston Airport,2000,7,1.0,0.0,0.0,ntsb
9133,IWS,Houston West Houston,2000,7,0.0,0.0,2.0,faa
11182,IWS,West Houston Airport,2004,9,1.0,0.0,0.0,ntsb
9143,IWS,Houston West Houston,2004,9,0.0,0.0,1.0,faa
11189,IWS,West Houston Airport,2015,8,1.0,0.0,0.0,ntsb
9164,IWS,Houston West Houston,2015,8,0.0,0.0,1.0,faa
11243,JAC,Jackson Hole Airport,1985,4,0.0,1.0,0.0,ntsb
20421,JAC,Jackson Jackson Hole,1985,4,0.0,0.0,1.0,faa
11250,JAC,Jackson Hole Airport,1996,7,1.0,0.0,0.0,ntsb
20445,JAC,Jackson Jackson Hole,1996,7,0.0,0.0,1.0,faa
11254,JAC,Jackson Hole Airport,2000,3,1.0,0.0,0.0,ntsb
20452,JAC,Jackson Jackson Hole,2000,3,0.0,0.0,1.0,faa
11258,JAC,Jackson Hole Airport,2004,8,1.0,1.0,0.0,ntsb
20457,JAC,Jackson Jackson Hole,2004,8,0.0,0.0,1.0,faa
11261,JAC,Jackson Hole Airport,2010,12,0.0,1.0,0.0,ntsb
20462,JAC,Jackson Jackson Hole,2010,12,0.0,0.0,1.0,faa
11263,JAN,Jackson-Medgar Wiley Evers International Airport,1983,2,1.0,0.0,0.0,ntsb
52482,JAN,Jackson Medgar W. Evers Intl,1983,2,0.0,0.0,1.0,faa
11266,JAN,Jackson-Medgar Wiley Evers International Airport,1989,9,0.0,1.0,0.0,ntsb
52490,JAN,Jackson Medgar W. Evers Intl,1989,9,0.0,0.0,1.0,faa
11273,JAN,Jackson-Medgar Wiley Evers International Airport,2012,1,0.0,1.0,0.0,ntsb
52515,JAN,Jackson Medgar W. Evers Intl,2012,1,0.0,0.0,1.0,faa
11324,JEF,Jefferson City Memorial Airport,1989,10,1.0,0.0,0.0,ntsb
39550,JEF,Jefferson City Memorial,1989,10,0.0,0.0,1.0,faa
11339,JFK,John F Kennedy International Airport,1982,1,1.0,0.0,0.0,ntsb
2515,JFK,New York John F Kennedy Intl,1982,1,0.0,0.0,1.0,faa
11340,JFK,John F Kennedy International Airport,1982,7,1.0,0.0,0.0,ntsb
2519,JFK,New York John F Kennedy Intl,1982,7,0.0,0.0,1.0,faa
11342,JFK,John F Kennedy International Airport,1983,9,1.0,0.0,0.0,ntsb
2529,JFK,New York John F Kennedy Intl,1983,9,0.0,0.0,2.0,faa
11343,JFK,John F Kennedy International Airport,1984,1,0.0,1.0,0.0,ntsb
2530,JFK,New York John F Kennedy Intl,1984,1,0.0,0.0,1.0,faa
11344,JFK,John F Kennedy International Airport,1984,2,1.0,0.0,0.0,ntsb
2531,JFK,New York John F Kennedy Intl,1984,2,0.0,0.0,2.0,faa
11345,JFK,John F Kennedy International Airport,1984,12,0.0,1.0,0.0,ntsb
2538,JFK,New York John F Kennedy Intl,1984,12,0.0,0.0,1.0,faa
11347,JFK,John F Kennedy International Airport,1986,2,1.0,0.0,0.0,ntsb
2546,JFK,New York John F Kennedy Intl,1986,2,0.0,0.0,2.0,faa
11348,JFK,John F Kennedy International Airport,1987,3,1.0,1.0,0.0,ntsb
2553,JFK,New York John F Kennedy Intl,1987,3,0.0,0.0,1.0,faa
11349,JFK,John F Kennedy International Airport,1988,6,0.0,1.0,0.0,ntsb
2566,JFK,New York John F Kennedy Intl,1988,6,0.0,0.0,2.0,faa
11351,JFK,John F Kennedy International Airport,1990,1,1.0,0.0,0.0,ntsb
2577,JFK,New York John F Kennedy Intl,1990,1,0.0,0.0,2.0,faa
11352,JFK,John F Kennedy International Airport,1990,5,1.0,0.0,0.0,ntsb
2581,JFK,New York John F Kennedy Intl,1990,5,0.0,0.0,1.0,faa
11353,JFK,John F Kennedy International Airport,1990,6,2.0,0.0,0.0,ntsb
2582,JFK,New York John F Kennedy Intl,1990,6,0.0,0.0,3.0,faa
11354,JFK,John F Kennedy International Airport,1990,7,0.0,1.0,0.0,ntsb
2583,JFK,New York John F Kennedy Intl,1990,7,0.0,0.0,2.0,faa
11355,JFK,John F Kennedy International Airport,1991,3,1.0,0.0,0.0,ntsb
2589,JFK,New York John F Kennedy Intl,1991,3,0.0,0.0,1.0,faa
11359,JFK,John F Kennedy International Airport,1994,12,0.0,2.0,0.0,ntsb
2609,JFK,New York John F Kennedy Intl,1994,12,0.0,0.0,2.0,faa
11360,JFK,John F Kennedy International Airport,1995,4,1.0,0.0,0.0,ntsb
2610,JFK,New York John F Kennedy Intl,1995,4,0.0,0.0,2.0,faa
11362,JFK,John F Kennedy International Airport,1995,12,1.0,1.0,0.0,ntsb
2613,JFK,New York John F Kennedy Intl,1995,12,0.0,0.0,1.0,faa
11364,JFK,John F Kennedy International Airport,1996,6,0.0,1.0,0.0,ntsb
2615,JFK,New York John F Kennedy Intl,1996,6,0.0,0.0,2.0,faa
11377,JFK,John F Kennedy International Airport,2003,5,0.0,1.0,0.0,ntsb
2635,JFK,New York John F Kennedy Intl,2003,5,0.0,0.0,1.0,faa
11380,JFK,John F Kennedy International Airport,2007,1,0.0,1.0,0.0,ntsb
2646,JFK,New York John F Kennedy Intl,2007,1,0.0,0.0,1.0,faa
11381,JFK,John F Kennedy International Airport,2007,2,0.0,1.0,0.0,ntsb
2647,JFK,New York John F Kennedy Intl,2007,2,0.0,0.0,1.0,faa
11382,JFK,John F Kennedy International Airport,2007,12,2.0,1.0,0.0,ntsb
2649,JFK,New York John F Kennedy Intl,2007,12,0.0,0.0,1.0,faa
11386,JFK,John F Kennedy International Airport,2010,9,0.0,1.0,0.0,ntsb
2655,JFK,New York John F Kennedy Intl,2010,9,0.0,0.0,1.0,faa
11398,JHW,Chautauqua County-Jamestown Airport,1988,4,1.0,0.0,0.0,ntsb
58233,JHW,Jamestown Chautaqua County,1988,4,0.0,0.0,1.0,faa
11399,JHW,Chautauqua County-Jamestown Airport,1997,8,1.0,0.0,0.0,ntsb
58246,JHW,Jamestown Chautaqua County,1997,8,0.0,0.0,1.0,faa
11438,JNU,Juneau International Airport,1983,10,1.0,0.0,0.0,ntsb
59634,JNU,Juneau International,1983,10,0.0,0.0,1.0,faa
11443,JNU,Juneau International Airport,1986,7,1.0,0.0,0.0,ntsb
59642,JNU,Juneau International,1986,7,0.0,0.0,2.0,faa
11445,JNU,Juneau International Airport,1986,11,1.0,0.0,0.0,ntsb
59644,JNU,Juneau International,1986,11,0.0,0.0,1.0,faa
11448,JNU,Juneau International Airport,1992,3,1.0,0.0,0.0,ntsb
59667,JNU,Juneau International,1992,3,0.0,0.0,1.0,faa
11455,JNU,Juneau International Airport,2002,4,1.0,0.0,0.0,ntsb
59683,JNU,Juneau International,2002,4,0.0,0.0,2.0,faa
11490,JRF,Kalaeloa Airport,2008,12,1.0,0.0,0.0,ntsb
16825,JRF,Kapolei Kalaeloa,2008,12,0.0,0.0,1.0,faa
11506,JST,John Murtha Johnstown Cambria County Airport,1991,9,1.0,0.0,0.0,ntsb
38488,JST,Johnstown John Murtha-Cambria Co,1991,9,0.0,0.0,1.0,faa
11508,JST,John Murtha Johnstown Cambria County Airport,2001,5,1.0,0.0,0.0,ntsb
38504,JST,Johnstown John Murtha-Cambria Co,2001,5,0.0,0.0,1.0,faa
11512,JVL,Southern Wisconsin Regional Airport,1984,6,1.0,0.0,0.0,ntsb
1721,JVL,Janesville Southern Wisconsin Rgn,1984,6,0.0,0.0,1.0,faa
11538,JXN,Jackson County Reynolds Field,1983,2,2.0,0.0,0.0,ntsb
49216,JXN,Jackson Jackson County,1983,2,0.0,0.0,2.0,faa
11547,JXN,Jackson County Reynolds Field,2005,10,1.0,0.0,0.0,ntsb
49271,JXN,Jackson Jackson County,2005,10,0.0,0.0,2.0,faa
11581,KGX,Grayling Airport,1982,6,1.0,0.0,0.0,ntsb
12783,KGX,Grayling,1982,6,0.0,0.0,1.0,faa
11675,KTN,Ketchikan International Airport,1997,9,1.0,0.0,0.0,ntsb
18247,KTN,Ketchikan International,1997,9,0.0,0.0,1.0,faa
11722,LAA,Lamar Municipal Airport,1992,4,0.0,1.0,0.0,ntsb
5415,LAA,Lamar Municipal,1992,4,0.0,0.0,1.0,faa
11723,LAA,Lamar Municipal Airport,1992,7,0.0,1.0,0.0,ntsb
5416,LAA,Lamar Municipal,1992,7,0.0,0.0,1.0,faa
11724,LAA,Lamar Municipal Airport,1999,5,1.0,0.0,0.0,ntsb
5420,LAA,Lamar Municipal,1999,5,0.0,0.0,1.0,faa
11729,LAF,Purdue University Airport,1984,9,0.0,1.0,0.0,ntsb
31240,LAF,Lafayette Purdue University,1984,9,0.0,0.0,1.0,faa
11732,LAF,Purdue University Airport,1987,4,1.0,0.0,0.0,ntsb
31246,LAF,Lafayette Purdue University,1987,4,0.0,0.0,1.0,faa
11735,LAF,Purdue University Airport,1990,4,0.0,1.0,0.0,ntsb
31249,LAF,Lafayette Purdue University,1990,4,0.0,0.0,1.0,faa
11746,LAF,Purdue University Airport,2007,11,1.0,0.0,0.0,ntsb
31262,LAF,Lafayette Purdue University,2007,11,0.0,0.0,1.0,faa
11748,LAF,Purdue University Airport,2009,3,1.0,0.0,0.0,ntsb
31264,LAF,Lafayette Purdue University,2009,3,0.0,0.0,1.0,faa
11754,LAL,Lakeland Linder International Airport,1985,5,1.0,0.0,0.0,ntsb
41448,LAL,Lakeland Linder Regional,1985,5,0.0,0.0,1.0,faa
11755,LAL,Lakeland Linder International Airport,1986,3,1.0,0.0,0.0,ntsb
41449,LAL,Lakeland Linder Regional,1986,3,0.0,0.0,3.0,faa
11758,LAL,Lakeland Linder International Airport,1989,4,2.0,0.0,0.0,ntsb
41453,LAL,Lakeland Linder Regional,1989,4,0.0,0.0,2.0,faa
11762,LAL,Lakeland Linder International Airport,1993,4,1.0,0.0,0.0,ntsb
41464,LAL,Lakeland Linder Regional,1993,4,0.0,0.0,1.0,faa
11763,LAL,Lakeland Linder International Airport,1994,4,1.0,0.0,0.0,ntsb
41466,LAL,Lakeland Linder Regional,1994,4,0.0,0.0,2.0,faa
11764,LAL,Lakeland Linder International Airport,1995,4,2.0,0.0,0.0,ntsb
41470,LAL,Lakeland Linder Regional,1995,4,0.0,0.0,4.0,faa
11766,LAL,Lakeland Linder International Airport,1996,3,1.0,0.0,0.0,ntsb
41473,LAL,Lakeland Linder Regional,1996,3,0.0,0.0,1.0,faa
11767,LAL,Lakeland Linder International Airport,1996,4,2.0,0.0,0.0,ntsb
41474,LAL,Lakeland Linder Regional,1996,4,0.0,0.0,6.0,faa
11770,LAL,Lakeland Linder International Airport,1997,4,1.0,0.0,0.0,ntsb
41476,LAL,Lakeland Linder Regional,1997,4,0.0,0.0,5.0,faa
11771,LAL,Lakeland Linder International Airport,1997,7,1.0,0.0,0.0,ntsb
41477,LAL,Lakeland Linder Regional,1997,7,0.0,0.0,1.0,faa
11775,LAL,Lakeland Linder International Airport,1999,4,2.0,0.0,0.0,ntsb
41480,LAL,Lakeland Linder Regional,1999,4,0.0,0.0,3.0,faa
11777,LAL,Lakeland Linder International Airport,2000,4,2.0,0.0,0.0,ntsb
41482,LAL,Lakeland Linder Regional,2000,4,0.0,0.0,1.0,faa
11781,LAL,Lakeland Linder International Airport,2001,4,3.0,0.0,0.0,ntsb
41486,LAL,Lakeland Linder Regional,2001,4,0.0,0.0,3.0,faa
11782,LAL,Lakeland Linder International Airport,2002,4,4.0,0.0,0.0,ntsb
41489,LAL,Lakeland Linder Regional,2002,4,0.0,0.0,5.0,faa
11785,LAL,Lakeland Linder International Airport,2003,3,1.0,0.0,0.0,ntsb
41491,LAL,Lakeland Linder Regional,2003,3,0.0,0.0,1.0,faa
11786,LAL,Lakeland Linder International Airport,2003,4,3.0,0.0,0.0,ntsb
41492,LAL,Lakeland Linder Regional,2003,4,0.0,0.0,4.0,faa
11788,LAL,Lakeland Linder International Airport,2005,4,1.0,0.0,0.0,ntsb
41495,LAL,Lakeland Linder Regional,2005,4,0.0,0.0,1.0,faa
11789,LAL,Lakeland Linder International Airport,2006,4,1.0,0.0,0.0,ntsb
41496,LAL,Lakeland Linder Regional,2006,4,0.0,0.0,1.0,faa
11790,LAL,Lakeland Linder International Airport,2007,4,2.0,0.0,0.0,ntsb
41498,LAL,Lakeland Linder Regional,2007,4,0.0,0.0,3.0,faa
11791,LAL,Lakeland Linder International Airport,2007,7,1.0,0.0,0.0,ntsb
41499,LAL,Lakeland Linder Regional,2007,7,0.0,0.0,2.0,faa
11793,LAL,Lakeland Linder International Airport,2008,4,1.0,0.0,0.0,ntsb
41500,LAL,Lakeland Linder Regional,2008,4,0.0,0.0,6.0,faa
11794,LAL,Lakeland Linder International Airport,2008,10,0.0,1.0,0.0,ntsb
41503,LAL,Lakeland Linder Regional,2008,10,0.0,0.0,1.0,faa
11796,LAL,Lakeland Linder International Airport,2013,8,1.0,0.0,0.0,ntsb
41519,LAL,Lakeland Linder Regional,2013,8,0.0,0.0,2.0,faa
11798,LAL,Lakeland Linder International Airport,2015,4,1.0,0.0,0.0,ntsb
41522,LAL,Lakeland Linder Regional,2015,4,0.0,0.0,4.0,faa
11799,LAL,Lakeland Linder International Airport,2017,4,1.0,0.0,0.0,ntsb
41525,LAL,Lakeland Linder Regional,2017,4,0.0,0.0,1.0,faa
11801,LAL,Lakeland Linder International Airport,2018,10,1.0,0.0,0.0,ntsb
41531,LAL,Lakeland Linder Regional,2018,10,0.0,0.0,1.0,faa
11813,LAN,Capital City Airport,1984,2,1.0,0.0,0.0,ntsb
36479,LAN,Lansing Capital Region Intl,1984,2,0.0,0.0,1.0,faa
11815,LAN,Capital City Airport,1984,7,1.0,0.0,0.0,ntsb
36482,LAN,Lansing Capital Region Intl,1984,7,0.0,0.0,1.0,faa
11820,LAN,Capital City Airport,1987,10,1.0,0.0,0.0,ntsb
36497,LAN,Lansing Capital Region Intl,1987,10,0.0,0.0,2.0,faa
11821,LAN,Capital City Airport,1988,2,1.0,0.0,0.0,ntsb
36500,LAN,Lansing Capital Region Intl,1988,2,0.0,0.0,1.0,faa
11825,LAN,Capital City Airport,1992,1,1.0,1.0,0.0,ntsb
36512,LAN,Lansing Capital Region Intl,1992,1,0.0,0.0,2.0,faa
11828,LAN,Capital City Airport,2000,10,1.0,0.0,0.0,ntsb
36527,LAN,Lansing Capital Region Intl,2000,10,0.0,0.0,1.0,faa
11830,LAN,Capital City Airport,2012,11,1.0,0.0,0.0,ntsb
36541,LAN,Lansing Capital Region Intl,2012,11,0.0,0.0,1.0,faa
11840,LAR,Laramie Regional Airport,1991,5,1.0,0.0,0.0,ntsb
19049,LAR,Laramie Regional,1991,5,0.0,0.0,1.0,faa
11865,LAS,McCarran International Airport,1984,6,1.0,0.0,0.0,ntsb
20972,LAS,Las Vegas Metropolitan Area,1984,6,0.0,0.0,1.0,faa
11877,LAS,McCarran International Airport,1988,3,2.0,0.0,0.0,ntsb
20975,LAS,Las Vegas Metropolitan Area,1988,3,0.0,0.0,1.0,faa
11879,LAS,McCarran International Airport,1990,2,1.0,0.0,0.0,ntsb
20979,LAS,Las Vegas Metropolitan Area,1990,2,0.0,0.0,1.0,faa
11886,LAS,McCarran International Airport,1996,6,1.0,0.0,0.0,ntsb
20983,LAS,Las Vegas Metropolitan Area,1996,6,0.0,0.0,1.0,faa
11910,LAW,Lawton Fort Sill Regional Airport,1998,2,0.0,1.0,0.0,ntsb
61187,LAW,Lawton/Fort Sill Regional,1998,2,0.0,0.0,1.0,faa
11975,LBB,Lubbock Preston Smith International Airport,1982,3,1.0,0.0,0.0,ntsb
60867,LBB,Lubbock Preston Smith Intl,1982,3,0.0,0.0,2.0,faa
11976,LBB,Lubbock Preston Smith International Airport,1982,5,2.0,0.0,0.0,ntsb
60869,LBB,Lubbock Preston Smith Intl,1982,5,0.0,0.0,1.0,faa
11978,LBB,Lubbock Preston Smith International Airport,1983,1,1.0,0.0,0.0,ntsb
60875,LBB,Lubbock Preston Smith Intl,1983,1,0.0,0.0,2.0,faa
11981,LBB,Lubbock Preston Smith International Airport,1984,12,1.0,0.0,0.0,ntsb
60891,LBB,Lubbock Preston Smith Intl,1984,12,0.0,0.0,1.0,faa
11982,LBB,Lubbock Preston Smith International Airport,1985,3,1.0,0.0,0.0,ntsb
60893,LBB,Lubbock Preston Smith Intl,1985,3,0.0,0.0,2.0,faa
11983,LBB,Lubbock Preston Smith International Airport,1985,8,1.0,0.0,0.0,ntsb
60896,LBB,Lubbock Preston Smith Intl,1985,8,0.0,0.0,3.0,faa
11984,LBB,Lubbock Preston Smith International Airport,1986,12,2.0,0.0,0.0,ntsb
60904,LBB,Lubbock Preston Smith Intl,1986,12,0.0,0.0,1.0,faa
11986,LBB,Lubbock Preston Smith International Airport,1987,9,1.0,0.0,0.0,ntsb
60908,LBB,Lubbock Preston Smith Intl,1987,9,0.0,0.0,1.0,faa
11988,LBB,Lubbock Preston Smith International Airport,1991,11,1.0,0.0,0.0,ntsb
60925,LBB,Lubbock Preston Smith Intl,1991,11,0.0,0.0,1.0,faa
11990,LBB,Lubbock Preston Smith International Airport,1996,8,1.0,0.0,0.0,ntsb
60940,LBB,Lubbock Preston Smith Intl,1996,8,0.0,0.0,2.0,faa
11996,LBB,Lubbock Preston Smith International Airport,2008,11,0.0,1.0,0.0,ntsb
60962,LBB,Lubbock Preston Smith Intl,2008,11,0.0,0.0,2.0,faa
11997,LBB,Lubbock Preston Smith International Airport,2009,1,1.0,0.0,0.0,ntsb
60964,LBB,Lubbock Preston Smith Intl,2009,1,0.0,0.0,1.0,faa
12069,LCH,Lake Charles Regional Airport,1990,10,1.0,0.0,0.0,ntsb
5527,LCH,Lake Charles Regional,1990,10,0.0,0.0,1.0,faa
12070,LCH,Lake Charles Regional Airport,1991,9,1.0,0.0,0.0,ntsb
5529,LCH,Lake Charles Regional,1991,9,0.0,0.0,1.0,faa
12130,LDM,Mason County Airport,1984,7,1.0,0.0,0.0,ntsb
28072,LDM,Ludington Mason County,1984,7,0.0,0.0,1.0,faa
12160,LEE,Leesburg International Airport,2006,3,1.0,0.0,0.0,ntsb
35995,LEE,Leesburg International,2006,3,0.0,0.0,1.0,faa
12171,LEW,Auburn Lewiston Municipal Airport,1988,8,1.0,0.0,0.0,ntsb
54599,LEW,Lewiston/Auburn Municipal,1988,8,0.0,0.0,1.0,faa
12180,LEX,Blue Grass Airport,1987,12,1.0,0.0,0.0,ntsb
5817,LEX,Lexington Blue Grass,1987,12,0.0,0.0,1.0,faa
12183,LEX,Blue Grass Airport,1993,9,1.0,0.0,0.0,ntsb
5844,LEX,Lexington Blue Grass,1993,9,0.0,0.0,1.0,faa
12187,LEX,Blue Grass Airport,2000,6,0.0,1.0,0.0,ntsb
5862,LEX,Lexington Blue Grass,2000,6,0.0,0.0,1.0,faa
12195,LEX,Blue Grass Airport,2009,12,0.0,1.0,0.0,ntsb
5881,LEX,Lexington Blue Grass,2009,12,0.0,0.0,1.0,faa
12220,LFT,Lafayette Regional Airport,1997,8,0.0,1.0,0.0,ntsb
17799,LFT,Lafayette Regional,1997,8,0.0,0.0,1.0,faa
12233,LGA,La Guardia Airport,1986,2,0.0,1.0,0.0,ntsb
20168,LGA,New York LaGuardia,1986,2,0.0,0.0,1.0,faa
12236,LGA,La Guardia Airport,1990,1,1.0,0.0,0.0,ntsb
20191,LGA,New York LaGuardia,1990,1,0.0,0.0,2.0,faa
12237,LGA,La Guardia Airport,1990,9,0.0,1.0,0.0,ntsb
20195,LGA,New York LaGuardia,1990,9,0.0,0.0,1.0,faa
12238,LGA,La Guardia Airport,1992,2,1.0,0.0,0.0,ntsb
20208,LGA,New York LaGuardia,1992,2,0.0,0.0,2.0,faa
12240,LGA,La Guardia Airport,1992,4,0.0,1.0,0.0,ntsb
20209,LGA,New York LaGuardia,1992,4,0.0,0.0,2.0,faa
12241,LGA,La Guardia Airport,1994,3,1.0,0.0,0.0,ntsb
20216,LGA,New York LaGuardia,1994,3,0.0,0.0,2.0,faa
12242,LGA,La Guardia Airport,1996,10,1.0,0.0,0.0,ntsb
20224,LGA,New York LaGuardia,1996,10,0.0,0.0,1.0,faa
12245,LGA,La Guardia Airport,1998,12,0.0,1.0,0.0,ntsb
20226,LGA,New York LaGuardia,1998,12,0.0,0.0,3.0,faa
12251,LGA,La Guardia Airport,2002,11,1.0,0.0,0.0,ntsb
20233,LGA,New York LaGuardia,2002,11,0.0,0.0,1.0,faa
12260,LGA,La Guardia Airport,2010,2,0.0,1.0,0.0,ntsb
20238,LGA,New York LaGuardia,2010,2,0.0,0.0,1.0,faa
12265,LGB,Long Beach /Daugherty Field/ Airport,1982,3,0.0,1.0,0.0,ntsb
53646,LGB,Long Beach Daugherty Field,1982,3,0.0,0.0,1.0,faa
12268,LGB,Long Beach /Daugherty Field/ Airport,1983,4,1.0,0.0,0.0,ntsb
53649,LGB,Long Beach Daugherty Field,1983,4,0.0,0.0,1.0,faa
12269,LGB,Long Beach /Daugherty Field/ Airport,1983,7,1.0,0.0,0.0,ntsb
53651,LGB,Long Beach Daugherty Field,1983,7,0.0,0.0,2.0,faa
12272,LGB,Long Beach /Daugherty Field/ Airport,1984,9,1.0,0.0,0.0,ntsb
53653,LGB,Long Beach Daugherty Field,1984,9,0.0,0.0,1.0,faa
12274,LGB,Long Beach /Daugherty Field/ Airport,1986,5,2.0,0.0,0.0,ntsb
53663,LGB,Long Beach Daugherty Field,1986,5,0.0,0.0,2.0,faa
12277,LGB,Long Beach /Daugherty Field/ Airport,1987,4,2.0,0.0,0.0,ntsb
53669,LGB,Long Beach Daugherty Field,1987,4,0.0,0.0,1.0,faa
12278,LGB,Long Beach /Daugherty Field/ Airport,1987,11,1.0,0.0,0.0,ntsb
