tracon_code,month,year,faa_incidents
MMK,3,1991,1
MMK,3,1992,1
MMK,4,2003,1
MMK,5,1991,1
MMK,6,1989,1
MMK,6,1995,1
MMK,7,1991,1
MMK,7,2007,1
MMK,8,2003,1
MMK,9,2001,1
MMK,9,2006,1
MMK,10,1992,1
MMK,10,1994,1
MMK,11,1998,1
MMK,11,2012,1
MSP,1,1988,3
MSP,1,1990,2
MSP,1,1994,2
MSP,1,1995,1
MSP,1,1999,6
MSP,1,2001,3
MSP,1,2002,2
MSP,1,2004,1
MSP,1,2005,1
MSP,1,2006,1
MSP,1,2012,1
MSP,1,2016,1
MSP,2,1988,2
MSP,2,1990,1
MSP,2,1991,2
MSP,2,1992,3
MSP,2,1996,2
MSP,2,1997,1
MSP,2,1998,1
MSP,2,1999,2
MSP,2,2001,1
MSP,2,2004,2
MSP,2,2006,2
MSP,2,2011,1
MSP,2,2012,1
MSP,2,2013,3
MSP,2,2014,1
MSP,3,1989,2
MSP,3,1991,1
MSP,3,1992,3
MSP,3,1993,2
MSP,3,1995,1
MSP,3,1999,1
MSP,3,2002,2
MSP,3,2006,1
MSP,3,2007,1
MSP,3,2008,1
MSP,3,2010,1
MSP,3,2012,1
MSP,4,1990,2
MSP,4,1991,1
MSP,4,1992,1
MSP,4,1994,1
MSP,4,1997,2
MSP,4,1998,1
MSP,4,1999,2
MSP,4,2003,1
MSP,4,2006,2
MSP,4,2008,1
MSP,4,2013,2
MSP,4,2014,2
MSP,5,1988,2
MSP,5,1989,2
MSP,5,1990,1
MSP,5,1991,1
MSP,5,1992,1
MSP,5,1993,1
MSP,5,1999,1
MSP,5,2001,1
MSP,5,2010,1
MSP,5,2011,2
MSP,6,1988,1
MSP,6,1989,1
MSP,6,1990,2
MSP,6,1991,2
MSP,6,1992,1
MSP,6,1994,1
MSP,6,1996,2
MSP,6,1997,1
MSP,6,2002,2
MSP,6,2003,2
MSP,6,2005,1
MSP,6,2006,1
MSP,6,2008,1
MSP,6,2010,1
MSP,6,2012,2
MSP,6,2015,1
MSP,7,1988,2
MSP,7,1989,1
MSP,7,1991,2
MSP,7,1992,3
MSP,7,1993,2
MSP,7,1995,1
MSP,7,1999,3
MSP,7,2007,2
MSP,7,2012,2
MSP,8,1989,1
MSP,8,1990,1
MSP,8,1991,1
MSP,8,1992,3
MSP,8,1997,1
MSP,8,1999,3
MSP,8,2000,1
MSP,8,2001,2
MSP,8,2002,1
MSP,8,2007,1
MSP,9,1990,2
MSP,9,1991,1
MSP,9,1992,1
MSP,9,1996,1
MSP,9,1997,1
MSP,9,1998,1
MSP,9,1999,1
MSP,9,2000,1
MSP,9,2004,1
MSP,9,2010,2
MSP,9,2011,1
MSP,9,2019,1
MSP,10,1988,1
MSP,10,1991,1
MSP,10,1992,1
MSP,10,1996,1
MSP,10,1998,2
MSP,10,1999,2
MSP,10,2000,1
MSP,10,2003,1
MSP,10,2004,1
MSP,10,2005,1
MSP,10,2009,1
MSP,10,2010,1
MSP,10,2014,1
MSP,10,2015,1
MSP,10,2017,1
MSP,11,1988,1
MSP,11,1989,1
MSP,11,1990,1
MSP,11,1992,1
MSP,11,1993,1
MSP,11,1996,1
MSP,11,1998,2
MSP,11,1999,3
MSP,11,2000,2
MSP,11,2002,1
MSP,11,2004,1
MSP,11,2009,1
MSP,11,2010,1
MSP,11,2012,3
MSP,11,2013,2
MSP,12,1988,1
MSP,12,1989,2
MSP,12,1990,3
MSP,12,1991,1
MSP,12,1995,1
MSP,12,1996,1
MSP,12,1998,4
MSP,12,1999,2
MSP,12,2000,3
MSP,12,2001,1
MSP,12,2002,1
MSP,12,2004,1
MSP,12,2007,1
MSP,12,2010,1
MSP,12,2013,1
MSY,1,1989,1
MSY,1,1994,1
MSY,1,1995,1
MSY,2,1988,1
MSY,2,1990,1
MSY,2,1991,1
MSY,2,1994,4
MSY,2,1995,2
MSY,2,2007,1
MSY,3,1994,2
MSY,3,1995,3
MSY,3,2003,1
MSY,4,1990,2
MSY,4,1991,1
MSY,4,1993,1
MSY,4,1995,1
MSY,4,1999,1
MSY,4,2011,1
MSY,5,1988,1
MSY,5,1991,1
MSY,5,1993,1
MSY,5,1994,2
MSY,5,1995,2
MSY,5,1997,1
MSY,5,2002,1
MSY,5,2005,1
MSY,5,2008,1
MSY,5,2010,1
MSY,6,1991,1
MSY,6,1992,1
MSY,6,1994,1
MSY,6,1999,1
MSY,6,2004,3
MSY,7,1989,1
MSY,7,1991,1
MSY,7,1998,1
MSY,7,2007,1
MSY,8,1994,1
MSY,8,1995,1
MSY,8,2012,1
MSY,9,1988,1
MSY,9,1993,1
MSY,10,1988,2
MSY,10,1991,1
MSY,10,1997,1
MSY,10,2002,1
MSY,10,2017,1
MSY,11,1990,1
MSY,11,1993,1
MSY,11,1998,1
MSY,12,1993,1
MSY,12,1994,2
MSY,12,2005,1
N07,1,1991,1
N07,1,1999,1
N07,1,2001,1
N07,1,2006,1
N07,1,2011,1
N07,3,1994,1
N07,3,2001,1
N07,3,2015,1
N07,4,1997,3
N07,4,1998,1
N07,4,2001,1
N07,4,2012,1
N07,4,2017,1
N07,5,2006,1
N07,6,1988,1
N07,6,1994,1
N07,6,1999,1
N07,7,1991,2
N07,7,1993,1
N07,7,1997,1
N07,7,2003,2
N07,8,2008,1
N07,8,2015,1
N07,9,1997,1
N07,9,2002,1
N07,9,2005,1
N07,10,2013,1
N07,11,1990,1
N07,12,1988,1
N14,1,1992,1
N14,1,1996,1
N14,2,1992,1
N14,3,1992,1
N14,4,1993,1
N14,4,2013,1
N14,4,2015,1
N14,5,1993,1
N14,6,1991,1
N14,6,1992,1
N14,6,1995,1
N14,6,2008,2
N14,7,2002,2
N14,8,1989,1
N14,8,1995,1
N14,8,2009,1
N14,8,2010,1
N14,9,1988,1
N14,9,1996,1
N14,10,1995,1
N14,12,2009,2
N51,1,1992,1
N51,5,1991,2
N51,6,2003,1
N51,6,2017,1
N51,7,2005,1
N51,7,2017,2
N51,8,1990,1
N51,8,1993,1
N51,8,1999,1
N51,9,1998,1
N51,9,2007,1
N51,10,1995,1
N51,10,1997,1
N51,10,2007,1
N51,10,2010,1
N51,12,2014,1
O61,1,1996,1
O61,2,2001,1
O61,2,2010,1
O61,2,2016,1
O61,3,1989,2
O61,4,2016,1
O61,5,1997,1
O61,6,1991,1
O61,6,2009,1
O61,7,2003,1
O61,7,2017,1
O61,8,1999,1
O61,8,2012,1
O61,10,1993,1
O61,10,2007,1
O61,11,1988,1
O61,12,1989,1
O61,12,1994,1
O69,1,2005,1
O69,1,2012,1
O69,1,2014,1
O69,1,2019,1
O69,2,1999,1
O69,2,2016,1
O69,3,1994,1
O69,3,2010,1
O69,4,2005,1
O69,5,1994,1
O69,5,1999,2
O69,5,2000,1
O69,5,2013,1
O69,6,1992,1
O69,6,2015,1
O69,7,1993,2
O69,8,1994,1
O69,8,2000,1
O69,8,2013,1
O69,9,1992,1
O69,9,1995,1
O69,9,2005,1
O69,10,1995,1
O69,10,2000,1
O69,10,2003,1
O69,10,2008,1
O69,11,1993,1
O69,11,2004,1
O69,11,2013,1
OAK,1,1988,1
OAK,1,1990,1
OAK,1,1991,1
OAK,1,1992,1
OAK,1,1993,1
OAK,1,1994,1
OAK,1,1998,1
OAK,1,2000,1
OAK,1,2003,1
OAK,1,2005,1
OAK,1,2011,1
OAK,1,2014,1
OAK,2,1988,1
OAK,2,1991,1
OAK,2,1992,2
OAK,2,1995,1
OAK,2,1997,1
OAK,2,1998,2
OAK,2,2003,1
OAK,2,2008,1
OAK,2,2012,1
OAK,3,1988,1
OAK,3,1990,2
OAK,3,1994,1
OAK,3,1996,2
OAK,3,2001,3
OAK,3,2002,1
OAK,3,2004,2
OAK,4,1990,2
OAK,4,1996,1
OAK,4,2000,2
OAK,4,2001,1
OAK,4,2003,1
OAK,4,2004,1
OAK,4,2006,1
OAK,4,2015,1
OAK,4,2016,1
OAK,5,1995,1
OAK,5,2000,1
OAK,5,2002,1
OAK,5,2003,1
OAK,5,2004,1
OAK,5,2005,1
OAK,5,2011,1
OAK,6,1988,1
OAK,6,1995,1
OAK,6,1998,1
OAK,6,1999,1
OAK,6,2000,1
OAK,6,2004,1
OAK,6,2005,1
OAK,6,2007,1
OAK,7,1988,1
OAK,7,1989,1
OAK,7,1994,2
OAK,7,1997,1
OAK,7,2000,1
OAK,7,2003,1
OAK,7,2005,1
OAK,7,2006,1
OAK,8,1988,2
OAK,8,1990,1
OAK,8,1994,1
OAK,8,1998,1
OAK,8,2001,1
OAK,8,2003,1
OAK,8,2008,1
OAK,8,2010,1
OAK,9,1998,2
OAK,9,2000,1
OAK,9,2006,3
OAK,9,2007,1
OAK,9,2015,1
OAK,9,2018,1
OAK,9,2019,1
OAK,10,1989,1
OAK,10,2003,1
OAK,10,2006,1
OAK,10,2012,1
OAK,11,1989,1
OAK,11,1990,1
OAK,11,1997,3
OAK,11,2000,1
OAK,11,2006,1
OAK,12,1990,1
OAK,12,1991,1
OAK,12,1997,1
OAK,12,1999,1
OAK,12,2010,1
ODO,1,2014,1
ODO,1,2017,1
ODO,3,1990,1
ODO,4,2015,1
ODO,5,2008,1
ODO,6,1996,1
ODO,6,2004,1
ODO,6,2008,1
ODO,7,2014,1
ODO,8,1999,1
ODO,8,2012,1
ODO,8,2013,1
ODO,9,2008,1
ODO,9,2009,1
ODO,11,2008,1
ODO,12,1988,1
ODO,12,2015,1
ONZ,1,2006,1
ONZ,2,2017,1
ONZ,5,2003,1
ONZ,6,2003,1
ONZ,6,2006,1
ONZ,6,2011,1
ONZ,7,1993,1
ONZ,7,2002,1
ONZ,9,2000,1
ONZ,10,2002,1
ORD,1,1988,4
ORD,1,1989,3
ORD,1,1990,1
ORD,1,1991,1
ORD,1,1994,3
ORD,1,1996,1
ORD,1,1999,1
ORD,1,2001,1
ORD,1,2002,1
ORD,1,2003,1
ORD,1,2010,1
ORD,1,2011,1
ORD,1,2013,1
ORD,1,2014,1
ORD,1,2016,3
ORD,2,1988,5
ORD,2,1989,2
ORD,2,1990,3
ORD,2,1993,1
ORD,2,1994,3
ORD,2,1995,2
ORD,2,1997,1
ORD,2,2001,1
ORD,2,2005,1
ORD,2,2007,1
ORD,2,2011,1
ORD,2,2012,2
ORD,2,2013,2
ORD,2,2014,1
ORD,2,2015,1
ORD,2,2016,1
ORD,3,1989,4
ORD,3,1990,4
ORD,3,1992,2
ORD,3,1993,1
ORD,3,1996,2
ORD,3,1997,2
ORD,3,1998,1
ORD,3,2000,1
ORD,3,2002,4
ORD,3,2007,1
ORD,3,2008,1
ORD,3,2009,2
ORD,3,2010,2
ORD,3,2011,1
ORD,3,2013,2
ORD,3,2014,3
ORD,3,2016,1
ORD,3,2018,1
ORD,4,1989,1
ORD,4,1990,2
ORD,4,1991,3
ORD,4,1992,1
ORD,4,1994,1
ORD,4,1995,4
ORD,4,1996,1
ORD,4,1998,1
ORD,4,2001,1
ORD,4,2002,1
ORD,4,2003,1
ORD,4,2012,2
ORD,4,2013,1
ORD,4,2018,1
ORD,5,1988,4
ORD,5,1989,1
ORD,5,1990,1
ORD,5,1991,1
ORD,5,1994,1
ORD,5,1995,3
ORD,5,1997,2
ORD,5,1998,1
ORD,5,2001,1
ORD,5,2002,1
ORD,5,2006,1
ORD,5,2008,1
ORD,5,2011,1
ORD,5,2012,2
ORD,5,2013,2
ORD,5,2014,3
ORD,5,2017,1
ORD,5,2018,1
ORD,6,1988,6
ORD,6,1989,2
ORD,6,1990,3
ORD,6,1992,1
ORD,6,1993,1
ORD,6,1994,2
ORD,6,1995,1
ORD,6,1997,1
ORD,6,1998,1
ORD,6,1999,2
ORD,6,2000,2
ORD,6,2003,1
ORD,6,2004,1
ORD,6,2007,1
ORD,6,2011,1
ORD,6,2017,3
ORD,6,2018,2
ORD,6,2019,1
ORD,7,1988,3
ORD,7,1989,1
ORD,7,1990,3
ORD,7,1991,2
ORD,7,1992,2
ORD,7,1993,1
ORD,7,1995,1
ORD,7,1997,1
ORD,7,1998,1
ORD,7,1999,2
ORD,7,2002,1
ORD,7,2003,1
ORD,7,2005,1
ORD,7,2010,3
ORD,7,2011,3
ORD,7,2012,4
ORD,7,2013,1
ORD,7,2015,1
ORD,7,2019,3
ORD,8,1988,2
ORD,8,1990,1
ORD,8,1992,3
ORD,8,1993,1
ORD,8,1995,4
ORD,8,1996,2
ORD,8,1998,1
ORD,8,1999,1
ORD,8,2000,1
ORD,8,2001,1
ORD,8,2002,1
ORD,8,2004,1
ORD,8,2005,1
ORD,8,2006,1
ORD,8,2010,3
ORD,8,2011,2
ORD,8,2012,1
ORD,8,2014,1
ORD,8,2018,2
ORD,8,2019,2
ORD,9,1988,1
ORD,9,1992,3
ORD,9,1993,1
ORD,9,1995,2
ORD,9,1998,1
ORD,9,1999,1
ORD,9,2000,1
ORD,9,2001,1
ORD,9,2002,1
ORD,9,2003,1
ORD,9,2004,1
ORD,9,2008,2
ORD,9,2013,1
ORD,9,2018,1
ORD,9,2019,2
ORD,10,1988,1
ORD,10,1989,2
ORD,10,1993,1
ORD,10,1995,5
ORD,10,2003,1
ORD,10,2007,1
ORD,10,2012,1
ORD,10,2014,1
ORD,10,2016,2
ORD,11,1988,1
ORD,11,1989,1
ORD,11,1991,2
ORD,11,1992,4
ORD,11,1995,1
ORD,11,1998,1
ORD,11,1999,1
ORD,11,2000,1
ORD,11,2002,1
ORD,11,2004,1
ORD,11,2009,1
ORD,11,2013,1
ORD,11,2016,1
ORD,11,2019,1
ORD,12,1988,4
ORD,12,1990,2
ORD,12,1991,2
ORD,12,1995,3
ORD,12,1996,1
ORD,12,1998,2
ORD,12,1999,1
ORD,12,2000,2
ORD,12,2001,1
ORD,12,2003,1
ORD,12,2005,2
ORD,12,2008,4
ORD,12,2015,4
OZW,2,1992,1
OZW,3,1994,1
OZW,4,1999,1
OZW,4,2017,1
OZW,5,1992,1
OZW,5,1993,1
OZW,6,1995,1
OZW,6,1996,1
OZW,6,1997,1
OZW,6,2018,1
OZW,7,2001,1
OZW,8,1995,1
OZW,9,2001,1
OZW,9,2002,1
OZW,11,2010,1
OZW,12,2013,1
PDX,1,1989,1
PDX,1,1990,5
PDX,1,1991,3
PDX,1,1992,2
PDX,1,1993,2
PDX,1,1994,1
PDX,1,1995,5
PDX,1,1996,1
PDX,1,1999,1
PDX,1,2001,2
PDX,1,2013,1
PDX,2,1988,1
PDX,2,1990,2
PDX,2,1992,3
PDX,2,1994,1
PDX,2,1995,1
PDX,2,1996,2
PDX,2,1998,1
PDX,2,2018,1
PDX,3,1988,1
PDX,3,1990,1
PDX,3,1992,2
PDX,3,1993,2
PDX,3,1996,1
PDX,3,1997,1
PDX,3,1998,1
PDX,3,2001,2
PDX,3,2002,1
PDX,3,2007,1
PDX,3,2010,1
PDX,3,2011,1
PDX,3,2017,1
PDX,4,1988,1
PDX,4,1989,3
PDX,4,1990,5
PDX,4,1991,1
PDX,4,1992,1
PDX,4,1994,1
PDX,4,1996,1
PDX,4,1997,1
PDX,4,2009,1
PDX,4,2017,1
PDX,5,1990,1
PDX,5,1992,1
PDX,5,1994,2
PDX,5,1999,1
PDX,5,2003,1
PDX,5,2008,2
PDX,5,2010,1
PDX,5,2011,1
PDX,6,1988,2
PDX,6,1989,1
PDX,6,1990,2
PDX,6,1991,1
PDX,6,1992,4
PDX,6,1995,3
PDX,6,1996,1
PDX,6,1997,2
PDX,6,1998,1
PDX,6,2003,1
PDX,6,2005,1
PDX,6,2009,1
PDX,6,2010,1
PDX,7,1989,1
PDX,7,1991,1
PDX,7,1995,3
PDX,7,2000,1
PDX,7,2002,1
PDX,7,2004,1
PDX,8,1991,3
PDX,8,1993,2
PDX,8,1994,1
PDX,8,1995,1
PDX,8,1998,1
PDX,8,2000,1
PDX,8,2001,1
PDX,8,2004,1
PDX,8,2012,1
PDX,9,1989,4
PDX,9,1990,2
PDX,9,1991,2
PDX,9,1994,2
PDX,9,1995,2
PDX,9,1997,1
PDX,9,1998,1
PDX,9,2003,1
PDX,9,2010,1
PDX,9,2017,1
PDX,10,1989,2
PDX,10,1991,2
PDX,10,1993,1
PDX,10,1994,3
PDX,10,1996,1
PDX,11,1988,1
PDX,11,1989,1
PDX,11,1991,1
PDX,11,1992,1
PDX,11,1993,1
PDX,11,1994,4
PDX,11,1995,4
PDX,11,1996,1
PDX,11,1997,1
PDX,11,1998,1
PDX,11,1999,2
PDX,11,2002,1
PDX,11,2005,1
PDX,11,2012,1
PDX,12,1989,3
PDX,12,1990,2
PDX,12,1991,1
PDX,12,1992,1
PDX,12,1993,1
PDX,12,1994,2
PDX,12,1999,1
PHL,1,1988,3
PHL,1,1990,2
PHL,1,1992,1
PHL,1,1993,1
PHL,1,1994,1
PHL,1,1995,3
PHL,1,1996,1
PHL,1,1998,1
PHL,1,2018,1
PHL,2,1990,2
PHL,2,1991,3
PHL,2,1992,1
PHL,2,1993,1
PHL,2,1996,1
PHL,3,1990,1
PHL,3,1992,1
PHL,3,1993,1
PHL,3,1996,1
PHL,3,1997,1
PHL,3,2004,1
PHL,3,2006,2
PHL,3,2013,1
PHL,3,2016,1
PHL,4,1997,2
PHL,4,1998,1
PHL,4,1999,1
PHL,4,2006,1
PHL,4,2008,1
PHL,4,2013,1
PHL,4,2015,1
PHL,4,2016,1
PHL,4,2019,1
PHL,5,1989,2
PHL,5,1994,2
PHL,5,2002,2
PHL,5,2005,2
PHL,5,2006,1
PHL,5,2007,1
PHL,5,2019,1
PHL,6,1988,1
PHL,6,1996,1
PHL,6,1997,1
PHL,6,2004,1
PHL,6,2006,1
PHL,6,2015,1
PHL,7,1990,1
PHL,7,1992,1
PHL,7,1995,1
PHL,7,2000,1
PHL,7,2006,1
PHL,7,2014,1
PHL,7,2019,1
PHL,8,1991,1
PHL,8,1994,1
PHL,8,1997,2
PHL,8,1998,1
PHL,8,2000,2
PHL,8,2004,1
PHL,8,2010,1
PHL,8,2013,1
PHL,8,2015,1
PHL,9,1988,1
PHL,9,1992,1
PHL,9,1996,1
PHL,9,1998,1
PHL,9,2001,1
PHL,9,2002,1
PHL,9,2006,1
PHL,9,2007,1
PHL,9,2011,2
PHL,10,1990,3
PHL,10,1998,3
PHL,10,2004,1
PHL,10,2011,1
PHL,10,2012,1
PHL,10,2013,1
PHL,11,1989,2
PHL,11,1990,1
PHL,11,1991,1
PHL,11,1992,1
PHL,11,1995,1
PHL,11,2001,1
PHL,11,2008,1
PHL,11,2010,1
PHL,12,1988,1
PHL,12,1990,2
PHL,12,1995,1
PHL,12,1998,1
PHL,12,2000,1
PHL,12,2001,1
PHL,12,2002,1
PHL,12,2008,1
PHL,12,2009,1
PHL,12,2012,2
PHX,1,1989,2
PHX,1,1999,1
PHX,1,2000,1
PHX,1,2006,1
PHX,1,2010,1
PHX,1,2013,1
PHX,1,2014,1
PHX,1,2018,1
PHX,2,1988,1
PHX,2,1996,1
PHX,2,1997,1
PHX,2,2000,1
PHX,2,2002,1
PHX,2,2005,1
PHX,2,2013,1
PHX,2,2017,1
PHX,3,1989,1
PHX,3,1990,1
PHX,3,1991,1
PHX,3,1992,2
PHX,3,1995,1
PHX,3,2001,2
PHX,3,2003,1
PHX,3,2016,1
PHX,4,1989,2
PHX,4,1995,1
PHX,4,2006,1
PHX,5,1995,1
PHX,5,1997,1
PHX,5,2007,1
PHX,5,2008,1
PHX,5,2018,1
PHX,6,1992,1
PHX,6,1999,1
PHX,6,2003,1
PHX,6,2011,1
PHX,7,1992,1
PHX,7,1995,1
PHX,7,1999,1
PHX,7,2007,1
PHX,7,2011,1
PHX,7,2016,1
PHX,8,1992,1
PHX,8,2006,1
PHX,8,2008,1
PHX,8,2012,1
PHX,8,2013,2
PHX,9,1988,1
PHX,9,1989,1
PHX,9,1991,1
PHX,9,1998,1
PHX,9,2001,1
PHX,9,2003,1
PHX,9,2008,1
PHX,9,2013,1
PHX,9,2014,1
PHX,10,1988,2
PHX,10,1989,1
PHX,10,1992,1
PHX,10,1998,2
PHX,10,2003,1
PHX,10,2004,1
PHX,10,2008,1
PHX,10,2017,1
PHX,11,1988,1
PHX,11,1989,4
PHX,11,1996,2
PHX,11,2000,1
PHX,11,2002,1
PHX,11,2017,1
PHX,12,1988,1
PHX,12,1989,1
PHX,12,1990,1
PHX,12,1991,1
PHX,12,1994,1
PHX,12,1996,1
PHX,12,2005,2
PHX,12,2015,1
PHX,12,2018,1
PIT,1,1988,2
PIT,1,1989,2
PIT,1,1990,7
PIT,1,1991,6
PIT,1,1992,2
PIT,1,1993,1
PIT,1,1994,3
PIT,1,1995,4
PIT,1,1996,3
PIT,1,2000,4
PIT,1,2001,10
PIT,1,2002,1
PIT,1,2003,5
PIT,1,2004,2
PIT,1,2005,3
PIT,1,2006,1
PIT,2,1989,2
PIT,2,1990,2
PIT,2,1991,3
PIT,2,1994,2
PIT,2,1996,1
PIT,2,1997,1
PIT,2,2000,4
PIT,2,2001,2
PIT,2,2002,6
PIT,2,2003,4
PIT,2,2004,1
PIT,2,2005,1
PIT,2,2014,1
PIT,2,2015,1
PIT,3,1988,1
PIT,3,1989,4
PIT,3,1990,6
PIT,3,1991,2
PIT,3,1992,2
PIT,3,1993,5
PIT,3,1994,2
PIT,3,1997,1
PIT,3,1998,1
PIT,3,1999,2
PIT,3,2000,6
PIT,3,2001,7
PIT,3,2002,3
PIT,3,2004,1
PIT,3,2008,2
PIT,3,2009,3
PIT,3,2011,1
PIT,4,1988,4
PIT,4,1989,4
PIT,4,1990,4
PIT,4,1992,3
PIT,4,1993,3
PIT,4,1994,1
PIT,4,1997,1
PIT,4,1998,1
PIT,4,2000,2
PIT,4,2001,9
PIT,4,2002,3
PIT,4,2004,2
PIT,4,2005,4
PIT,4,2006,1
PIT,4,2009,1
PIT,4,2010,1
PIT,4,2011,2
PIT,5,1988,4
PIT,5,1989,1
PIT,5,1990,4
PIT,5,1991,1
PIT,5,1992,1
PIT,5,1993,1
PIT,5,1995,1
PIT,5,1996,1
PIT,5,1998,2
PIT,5,2000,3
PIT,5,2001,3
PIT,5,2002,3
PIT,5,2003,1
PIT,5,2004,2
PIT,5,2007,1
PIT,5,2008,1
PIT,5,2009,2
PIT,5,2011,1
PIT,6,1988,1
PIT,6,1989,2
PIT,6,1990,5
PIT,6,1991,1
PIT,6,1992,1
PIT,6,1996,1
PIT,6,1997,1
PIT,6,2000,3
PIT,6,2001,9
PIT,6,2002,4
PIT,6,2003,1
PIT,6,2004,1
PIT,6,2005,1
PIT,6,2006,1
PIT,6,2008,1
PIT,6,2009,1
PIT,7,1988,2
PIT,7,1989,1
PIT,7,1990,4
PIT,7,1992,1
PIT,7,1993,2
PIT,7,1994,2
PIT,7,1996,2
PIT,7,1998,2
PIT,7,1999,1
PIT,7,2000,10
PIT,7,2001,7
PIT,7,2002,2
PIT,7,2006,2
PIT,7,2008,1
PIT,7,2011,1
PIT,8,1988,1
PIT,8,1989,3
PIT,8,1990,2
PIT,8,1991,3
PIT,8,1997,1
PIT,8,1998,2
PIT,8,2000,4
PIT,8,2001,8
PIT,8,2002,1
PIT,8,2003,1
PIT,8,2005,1
PIT,8,2006,1
PIT,8,2008,1
PIT,8,2009,3
PIT,8,2014,1
PIT,9,1988,1
PIT,9,1989,2
PIT,9,1990,2
PIT,9,1992,1
PIT,9,1996,1
PIT,9,1999,1
PIT,9,2000,3
PIT,9,2002,2
PIT,9,2003,1
PIT,9,2004,2
PIT,9,2005,1
PIT,9,2006,1
PIT,9,2007,1
PIT,9,2008,1
PIT,9,2010,1
PIT,9,2011,1
PIT,10,1988,2
PIT,10,1989,5
PIT,10,1990,1
PIT,10,1992,2
PIT,10,1993,2
PIT,10,1994,1
PIT,10,1995,1
PIT,10,1996,1
PIT,10,1997,1
PIT,10,1998,1
PIT,10,1999,4
PIT,10,2000,3
PIT,10,2001,3
PIT,10,2002,1
PIT,10,2003,5
PIT,10,2004,1
PIT,10,2008,6
PIT,11,1988,1
PIT,11,1989,1
PIT,11,1990,4
PIT,11,1991,1
PIT,11,1992,2
PIT,11,1993,1
PIT,11,1994,3
PIT,11,1999,4
PIT,11,2000,2
PIT,11,2001,2
PIT,11,2002,3
PIT,11,2003,3
PIT,11,2004,1
PIT,11,2005,1
PIT,11,2006,1
PIT,11,2007,1
PIT,11,2008,2
PIT,12,1988,2
PIT,12,1989,6
PIT,12,1990,2
PIT,12,1991,2
PIT,12,1992,3
PIT,12,1993,1
PIT,12,1995,1
PIT,12,1997,4
PIT,12,1999,5
PIT,12,2000,8
PIT,12,2001,6
PIT,12,2002,3
PIT,12,2003,4
PIT,12,2004,1
PIT,12,2007,3
PIT,12,2015,1
PLU,2,1990,1
PLU,5,1993,1
PLU,5,2000,1
PLU,5,2016,1
PLU,6,2010,1
PLU,6,2013,1
PLU,6,2015,1
PLU,7,1992,1
PLU,8,2004,1
PLU,8,2010,1
PLU,8,2014,1
PLU,10,1996,1
PLU,10,2018,1
PLU,11,2002,1
PLU,12,2000,1
PLU,12,2019,1
PMV,3,1997,1
PMV,4,1992,1
PMV,4,2003,1
PMV,5,2017,1
PMV,6,1989,1
PMV,6,2002,1
PMV,7,2011,1
PMV,8,2012,1
PMV,9,1999,1
PMV,11,2016,2
PMV,12,2003,1
POV,2,1997,1
POV,2,2004,1
POV,2,2009,1
POV,3,1988,1
POV,3,2009,1
POV,5,1995,1
POV,5,1996,1
POV,5,2007,1
POV,7,1998,1
POV,7,2001,1
POV,8,1996,1
POV,9,1996,1
POV,9,2013,1
POV,9,2017,1
POV,11,1995,1
POV,12,1989,1
PVG,1,1991,1
PVG,2,2000,1
PVG,3,1992,1
PVG,3,2009,1
PVG,3,2013,1
PVG,4,1993,1
PVG,4,1995,1
PVG,5,1993,1
PVG,5,2010,2
PVG,5,2018,1
PVG,6,1996,1
PVG,7,1988,1
PVG,7,1993,1
PVG,7,2002,1
PVG,8,1991,1
PVG,8,2005,1
PVG,8,2007,1
PVG,9,2000,1
PVG,9,2001,1
PVG,9,2013,1
PVG,10,1989,1
PVG,10,2011,2
PVG,11,2013,2
PVG,12,1994,1
PVG,12,2015,1
RCE,1,1996,1
RCE,1,2000,1
RCE,2,1995,1
RCE,3,1988,1
RCE,4,1998,1
RCE,5,1990,1
RCE,5,1991,1
RCE,5,2010,1
RCE,5,2014,1
RCE,5,2016,1
RCE,6,1990,1
RCE,6,2013,1
RCE,7,1996,1
RCE,7,2007,1
RCE,8,1992,1
RCE,8,2017,1
RCE,9,1989,1
RCE,10,1991,1
RCE,10,1993,1
RCE,10,2009,1
RCE,11,1993,1
RCE,12,2013,1
RCM,1,2004,2
RCM,2,1995,1
RCM,3,2006,1
RCM,4,2012,1
RCM,5,1994,1
RCM,7,1992,1
RCM,7,2003,1
RCM,7,2013,1
RCM,8,1988,1
RCM,10,1994,1
RCM,10,1999,1
RCM,10,2003,1
RCM,11,1991,1
RCM,11,1993,1
RCM,11,2007,1
RCM,12,1991,1
RDU,1,1988,1
RDU,1,1990,2
RDU,1,1992,1
RDU,1,1993,2
RDU,1,1994,3
RDU,1,1995,2
RDU,1,1996,1
RDU,1,2003,1
RDU,1,2004,1
RDU,1,2006,1
RDU,1,2013,1
RDU,1,2019,1
RDU,2,1991,1
RDU,2,1993,1
RDU,2,1995,2
RDU,2,1996,1
RDU,2,2001,1
RDU,2,2005,1
RDU,2,2009,1
RDU,2,2014,1
RDU,2,2015,1
RDU,3,1992,1
RDU,3,1994,2
RDU,3,1995,4
RDU,3,1998,1
RDU,3,2001,1
RDU,3,2003,1
RDU,3,2005,1
RDU,3,2006,1
RDU,3,2010,1
RDU,3,2012,1
RDU,3,2016,1
RDU,4,1993,1
RDU,4,1995,2
RDU,4,1999,1
RDU,4,2003,1
RDU,4,2005,1
RDU,4,2006,2
RDU,4,2009,1
RDU,4,2010,1
