,tracon,year,month
6963,MDW,1992,4
6964,MDW,1992,5
6965,MDW,1992,6
6966,MDW,1992,7
6967,MDW,1992,8
6968,MDW,1992,9
6969,MDW,1992,10
6970,MDW,1992,11
6971,MDW,1992,12
6972,MDW,1993,1
6973,MDW,1993,2
6974,MDW,1993,3
6975,MDW,1993,4
6976,MDW,1993,5
6977,MDW,1993,6
6978,MDW,1993,7
6979,MDW,1993,8
6980,MDW,1993,9
6981,MDW,1993,10
6982,MDW,1993,11
6983,MDW,1993,12
6984,MDW,1994,1
6985,MDW,1994,2
6986,MDW,1994,3
6987,MDW,1994,4
6988,MDW,1994,5
6989,MDW,1994,6
6990,MDW,1994,7
6991,MDW,1994,8
6992,MDW,1994,9
6993,MDW,1994,10
6994,MDW,1994,11
6995,MDW,1994,12
6996,MDW,1995,1
6997,MDW,1995,2
6998,MDW,1995,3
6999,MDW,1995,4
7000,MDW,1995,5
7001,MDW,1995,6
7002,MDW,1995,7
7003,MDW,1995,8
7004,MDW,1995,9
7005,MDW,1995,10
7006,MDW,1995,11
7007,MDW,1995,12
7008,MDW,1996,1
7009,MDW,1996,2
7010,MDW,1996,3
7011,MDW,1996,4
7012,MDW,1996,5
7013,MDW,1996,6
7014,MDW,1996,7
7015,MDW,1996,8
7016,MDW,1996,9
7017,MDW,1996,10
7018,MDW,1996,11
7019,MDW,1996,12
7020,MDW,1997,1
7021,MDW,1997,2
7022,MDW,1997,3
7023,MDW,1997,4
7024,MDW,1997,5
7025,MDW,1997,6
7026,MDW,1997,7
7027,MDW,1997,8
7028,MDW,1997,9
7029,MDW,1997,10
7030,MDW,1997,11
7031,MDW,1997,12
7032,MDW,1998,1
7033,MDW,1998,2
7034,MDW,1998,3
7035,MDW,1998,4
7036,MDW,1998,5
7037,MDW,1998,6
7038,MDW,1998,7
7039,MDW,1998,8
7040,MDW,1998,9
7041,MDW,1998,10
7042,MDW,1998,11
7043,MDW,1998,12
7044,MDW,1999,1
7045,MDW,1999,2
7046,MDW,1999,3
7047,MDW,1999,4
7048,MDW,1999,5
7049,MDW,1999,6
7050,MDW,1999,7
7051,MDW,1999,8
7052,MDW,1999,9
7053,MDW,1999,10
7054,MDW,1999,11
7055,MDW,1999,12
7056,MDW,2000,1
7057,MDW,2000,2
7058,MDW,2000,3
7059,MDW,2000,4
7060,MDW,2000,5
7061,MDW,2000,6
7062,MDW,2000,7
7063,MDW,2000,8
7064,MDW,2000,9
7065,MDW,2000,10
7066,MDW,2000,11
7067,MDW,2000,12
7068,MDW,2001,1
7069,MDW,2001,2
7070,MDW,2001,3
7071,MDW,2001,4
7072,MDW,2001,5
7073,MDW,2001,6
7074,MDW,2001,7
7075,MDW,2001,8
7076,MDW,2001,9
7077,MDW,2001,10
7078,MDW,2001,11
7079,MDW,2001,12
7080,MDW,2002,1
7081,MDW,2002,2
7082,MDW,2002,3
7083,MDW,2002,4
7084,MDW,2002,5
7085,MDW,2002,6
7086,MDW,2002,7
7087,MDW,2002,8
7088,MDW,2002,9
7089,MDW,2002,10
7090,MDW,2002,11
7091,MDW,2002,12
7092,MDW,2003,1
7093,MDW,2003,2
7094,MDW,2003,3
7095,MDW,2003,4
7096,MDW,2003,5
7097,MDW,2003,6
7098,MDW,2003,7
7099,MDW,2003,8
7100,MDW,2003,9
7101,MDW,2003,10
7102,MDW,2003,11
7103,MDW,2003,12
7104,MDW,2004,1
7105,MDW,2004,2
7106,MDW,2004,3
7107,MDW,2004,4
7108,MDW,2004,5
7109,MDW,2004,6
7110,MDW,2004,7
7111,MDW,2004,8
7112,MDW,2004,9
7113,MDW,2004,10
7114,MDW,2004,11
7115,MDW,2004,12
7116,MDW,2005,1
7117,MDW,2005,2
7118,MDW,2005,3
7119,MDW,2005,4
7120,MDW,2005,5
7121,MDW,2005,6
7122,MDW,2005,7
7123,MDW,2005,8
7124,MDW,2005,9
7125,MDW,2005,10
7126,MDW,2005,11
7127,MDW,2005,12
7128,MDW,2006,1
7129,MDW,2006,2
7130,MDW,2006,3
7131,MDW,2006,4
7132,MDW,2006,5
7133,MDW,2006,6
7134,MDW,2006,7
7135,MDW,2006,8
7136,MDW,2006,9
7137,MDW,2006,10
7138,MDW,2006,11
7139,MDW,2006,12
7140,MDW,2007,1
7141,MDW,2007,2
7142,MDW,2007,3
7143,MDW,2007,4
7144,MDW,2007,5
7145,MDW,2007,6
7146,MDW,2007,7
7147,MDW,2007,8
7148,MDW,2007,9
7149,MDW,2007,10
7150,MDW,2007,11
7151,MDW,2007,12
7152,MDW,2008,1
7153,MDW,2008,2
7154,MDW,2008,3
7155,MDW,2008,4
7156,MDW,2008,5
7157,MDW,2008,6
7158,MDW,2008,7
7159,MDW,2008,8
7160,MDW,2008,9
7161,MDW,2008,10
7162,MDW,2008,11
7163,MDW,2008,12
7164,MDW,2009,1
7165,MDW,2009,2
7166,MDW,2009,3
7167,MDW,2009,4
7168,MDW,2009,5
7169,MDW,2009,6
7170,MDW,2009,7
7171,MDW,2009,8
7172,MDW,2009,9
7173,MDW,2009,10
7174,MDW,2009,11
7175,MDW,2009,12
7176,MDW,2010,1
7177,MDW,2010,2
7178,MDW,2010,3
7179,MDW,2010,4
7180,MDW,2010,5
7181,MDW,2010,6
7182,MDW,2010,7
7183,MDW,2010,8
7184,MDW,2010,9
7185,MDW,2010,10
7186,MDW,2010,11
7187,MDW,2010,12
7188,MDW,2011,1
7189,MDW,2011,2
7190,MDW,2011,3
7191,MDW,2011,4
7192,MDW,2011,5
7193,MDW,2011,6
7194,MDW,2011,7
7195,MDW,2011,8
7196,MDW,2011,9
7197,MDW,2011,10
7198,MDW,2011,11
7199,MDW,2011,12
7200,MDW,2012,1
7201,MDW,2012,2
7202,MDW,2012,3
7203,MDW,2012,4
7204,MDW,2012,5
7205,MDW,2012,6
7206,MDW,2012,7
7207,MDW,2012,8
7208,MDW,2012,9
7209,MDW,2012,10
7210,MDW,2012,11
7211,MDW,2012,12
7212,MDW,2013,1
7213,MDW,2013,2
7214,MDW,2013,3
7215,MDW,2013,4
7216,MDW,2013,5
7217,MDW,2013,6
7218,MDW,2013,7
7219,MDW,2013,8
7220,MDW,2013,9
7221,MDW,2013,10
7222,MDW,2013,11
7223,MDW,2013,12
7224,MDW,2014,1
7225,MDW,2014,2
7226,MDW,2014,3
7227,MDW,2014,4
7228,MDW,2014,5
7229,MDW,2014,6
7230,MDW,2014,7
7231,MDW,2014,8
7232,MDW,2014,9
7233,MDW,2014,10
7234,MDW,2014,11
7235,MDW,2014,12
7236,MDW,2015,1
7237,MDW,2015,2
7238,MDW,2015,3
7239,MDW,2015,4
7240,MDW,2015,5
7241,MDW,2015,6
7242,MDW,2015,7
7243,MDW,2015,8
7244,MDW,2015,9
7245,MDW,2015,10
7246,MDW,2015,11
7247,MDW,2015,12
7248,MDW,2016,1
7249,MDW,2016,2
7250,MDW,2016,3
7251,MDW,2016,4
7252,MDW,2016,5
7253,MDW,2016,6
7254,MDW,2016,7
7255,MDW,2016,8
7256,MDW,2016,9
7257,MDW,2016,10
7258,MDW,2016,11
7259,MDW,2016,12
7260,MDW,2017,1
7261,MDW,2017,2
7262,MDW,2017,3
7263,MDW,2017,4
7264,MDW,2017,5
7265,MDW,2017,6
7266,MDW,2017,7
7267,MDW,2017,8
7268,MDW,2017,9
7269,MDW,2017,10
7270,MDW,2017,11
7271,MDW,2017,12
7272,MDW,2018,1
7273,MDW,2018,2
7274,MDW,2018,3
7275,MDW,2018,4
7276,MDW,2018,5
7277,MDW,2018,6
7278,MDW,2018,7
7279,MDW,2018,8
7280,MDW,2018,9
7281,MDW,2018,10
7282,MDW,2018,11
7283,MDW,2018,12
7284,MDW,2019,1
7285,MDW,2019,2
7286,MDW,2019,3
7287,MDW,2019,4
7288,MDW,2019,5
7289,MDW,2019,6
7290,MDW,2019,7
7291,MDW,2019,8
7292,MDW,2019,9
7293,MDW,2019,10
7294,MDW,2019,11
7295,MDW,2019,12
7296,MEM,1988,1
7297,MEM,1988,2
7298,MEM,1988,3
7299,MEM,1988,4
7300,MEM,1988,5
7301,MEM,1988,6
7302,MEM,1988,7
7303,MEM,1988,8
7304,MEM,1988,9
7305,MEM,1988,10
7306,MEM,1988,11
7307,MEM,1988,12
7308,MEM,1989,1
7309,MEM,1989,2
7310,MEM,1989,3
7311,MEM,1989,4
7312,MEM,1989,5
7313,MEM,1989,6
7314,MEM,1989,7
7315,MEM,1989,8
7316,MEM,1989,9
7317,MEM,1989,10
7318,MEM,1989,11
7319,MEM,1989,12
7320,MEM,1990,1
7321,MEM,1990,2
7322,MEM,1990,3
7323,MEM,1990,4
7324,MEM,1990,5
7325,MEM,1990,6
7326,MEM,1990,7
7327,MEM,1990,8
7328,MEM,1990,9
7329,MEM,1990,10
7330,MEM,1990,11
7331,MEM,1990,12
7332,MEM,1991,1
7333,MEM,1991,2
7334,MEM,1991,3
7335,MEM,1991,4
7336,MEM,1991,5
7337,MEM,1991,6
7338,MEM,1991,7
7339,MEM,1991,8
7340,MEM,1991,9
7341,MEM,1991,10
7342,MEM,1991,11
7343,MEM,1991,12
7344,MEM,1992,1
7345,MEM,1992,2
7346,MEM,1992,3
7347,MEM,1992,4
7348,MEM,1992,5
7349,MEM,1992,6
7350,MEM,1992,7
7351,MEM,1992,8
7352,MEM,1992,9
7353,MEM,1992,10
7354,MEM,1992,11
7355,MEM,1992,12
7356,MEM,1993,1
7357,MEM,1993,2
7358,MEM,1993,3
7359,MEM,1993,4
7360,MEM,1993,5
7361,MEM,1993,6
7362,MEM,1993,7
7363,MEM,1993,8
7364,MEM,1993,9
7365,MEM,1993,10
7366,MEM,1993,11
7367,MEM,1993,12
7368,MEM,1994,1
7369,MEM,1994,2
7370,MEM,1994,3
7371,MEM,1994,4
7372,MEM,1994,5
7373,MEM,1994,6
7374,MEM,1994,7
7375,MEM,1994,8
7376,MEM,1994,9
7377,MEM,1994,10
7378,MEM,1994,11
7379,MEM,1994,12
7380,MEM,1995,1
7381,MEM,1995,2
7382,MEM,1995,3
7383,MEM,1995,4
7384,MEM,1995,5
7385,MEM,1995,6
7386,MEM,1995,7
7387,MEM,1995,8
7388,MEM,1995,9
7389,MEM,1995,10
7390,MEM,1995,11
7391,MEM,1995,12
7392,MEM,1996,1
7393,MEM,1996,2
7394,MEM,1996,3
7395,MEM,1996,4
7396,MEM,1996,5
7397,MEM,1996,6
7398,MEM,1996,7
7399,MEM,1996,8
7400,MEM,1996,9
7401,MEM,1996,10
7402,MEM,1996,11
7403,MEM,1996,12
7404,MEM,1997,1
7405,MEM,1997,2
7406,MEM,1997,3
7407,MEM,1997,4
7408,MEM,1997,5
7409,MEM,1997,6
7410,MEM,1997,7
7411,MEM,1997,8
7412,MEM,1997,9
7413,MEM,1997,10
7414,MEM,1997,11
7415,MEM,1997,12
7416,MEM,1998,1
7417,MEM,1998,2
7418,MEM,1998,3
7419,MEM,1998,4
7420,MEM,1998,5
7421,MEM,1998,6
7422,MEM,1998,7
7423,MEM,1998,8
7424,MEM,1998,9
7425,MEM,1998,10
7426,MEM,1998,11
7427,MEM,1998,12
7428,MEM,1999,1
7429,MEM,1999,2
7430,MEM,1999,3
7431,MEM,1999,4
7432,MEM,1999,5
7433,MEM,1999,6
7434,MEM,1999,7
7435,MEM,1999,8
7436,MEM,1999,9
7437,MEM,1999,10
7438,MEM,1999,11
7439,MEM,1999,12
7440,MEM,2000,1
7441,MEM,2000,2
7442,MEM,2000,3
7443,MEM,2000,4
7444,MEM,2000,5
7445,MEM,2000,6
7446,MEM,2000,7
7447,MEM,2000,8
7448,MEM,2000,9
7449,MEM,2000,10
7450,MEM,2000,11
7451,MEM,2000,12
7452,MEM,2001,1
7453,MEM,2001,2
7454,MEM,2001,3
7455,MEM,2001,4
7456,MEM,2001,5
7457,MEM,2001,6
7458,MEM,2001,7
7459,MEM,2001,8
7460,MEM,2001,9
7461,MEM,2001,10
7462,MEM,2001,11
7463,MEM,2001,12
7464,MEM,2002,1
7465,MEM,2002,2
7466,MEM,2002,3
7467,MEM,2002,4
7468,MEM,2002,5
7469,MEM,2002,6
7470,MEM,2002,7
7471,MEM,2002,8
7472,MEM,2002,9
7473,MEM,2002,10
7474,MEM,2002,11
7475,MEM,2002,12
7476,MEM,2003,1
7477,MEM,2003,2
7478,MEM,2003,3
7479,MEM,2003,4
7480,MEM,2003,5
7481,MEM,2003,6
7482,MEM,2003,7
7483,MEM,2003,8
7484,MEM,2003,9
7485,MEM,2003,10
7486,MEM,2003,11
7487,MEM,2003,12
7488,MEM,2004,1
7489,MEM,2004,2
7490,MEM,2004,3
7491,MEM,2004,4
7492,MEM,2004,5
7493,MEM,2004,6
7494,MEM,2004,7
7495,MEM,2004,8
7496,MEM,2004,9
7497,MEM,2004,10
7498,MEM,2004,11
7499,MEM,2004,12
7500,MEM,2005,1
7501,MEM,2005,2
7502,MEM,2005,3
7503,MEM,2005,4
7504,MEM,2005,5
7505,MEM,2005,6
7506,MEM,2005,7
7507,MEM,2005,8
7508,MEM,2005,9
7509,MEM,2005,10
7510,MEM,2005,11
7511,MEM,2005,12
7512,MEM,2006,1
7513,MEM,2006,2
7514,MEM,2006,3
7515,MEM,2006,4
7516,MEM,2006,5
7517,MEM,2006,6
7518,MEM,2006,7
7519,MEM,2006,8
7520,MEM,2006,9
7521,MEM,2006,10
7522,MEM,2006,11
7523,MEM,2006,12
7524,MEM,2007,1
7525,MEM,2007,2
7526,MEM,2007,3
7527,MEM,2007,4
7528,MEM,2007,5
7529,MEM,2007,6
7530,MEM,2007,7
7531,MEM,2007,8
7532,MEM,2007,9
7533,MEM,2007,10
7534,MEM,2007,11
7535,MEM,2007,12
7536,MEM,2008,1
7537,MEM,2008,2
7538,MEM,2008,3
7539,MEM,2008,4
7540,MEM,2008,5
7541,MEM,2008,6
7542,MEM,2008,7
7543,MEM,2008,8
7544,MEM,2008,9
7545,MEM,2008,10
7546,MEM,2008,11
7547,MEM,2008,12
7548,MEM,2009,1
7549,MEM,2009,2
7550,MEM,2009,3
7551,MEM,2009,4
7552,MEM,2009,5
7553,MEM,2009,6
7554,MEM,2009,7
7555,MEM,2009,8
7556,MEM,2009,9
7557,MEM,2009,10
7558,MEM,2009,11
7559,MEM,2009,12
7560,MEM,2010,1
7561,MEM,2010,2
7562,MEM,2010,3
7563,MEM,2010,4
7564,MEM,2010,5
7565,MEM,2010,6
7566,MEM,2010,7
7567,MEM,2010,8
7568,MEM,2010,9
7569,MEM,2010,10
7570,MEM,2010,11
7571,MEM,2010,12
7572,MEM,2011,1
7573,MEM,2011,2
7574,MEM,2011,3
7575,MEM,2011,4
7576,MEM,2011,5
7577,MEM,2011,6
7578,MEM,2011,7
7579,MEM,2011,8
7580,MEM,2011,9
7581,MEM,2011,10
7582,MEM,2011,11
7583,MEM,2011,12
7584,MEM,2012,1
7585,MEM,2012,2
7586,MEM,2012,3
7587,MEM,2012,4
7588,MEM,2012,5
7589,MEM,2012,6
7590,MEM,2012,7
7591,MEM,2012,8
7592,MEM,2012,9
7593,MEM,2012,10
7594,MEM,2012,11
7595,MEM,2012,12
7596,MEM,2013,1
7597,MEM,2013,2
7598,MEM,2013,3
7599,MEM,2013,4
7600,MEM,2013,5
7601,MEM,2013,6
7602,MEM,2013,7
7603,MEM,2013,8
7604,MEM,2013,9
7605,MEM,2013,10
7606,MEM,2013,11
7607,MEM,2013,12
7608,MEM,2014,1
7609,MEM,2014,2
7610,MEM,2014,3
7611,MEM,2014,4
7612,MEM,2014,5
7613,MEM,2014,6
7614,MEM,2014,7
7615,MEM,2014,8
7616,MEM,2014,9
7617,MEM,2014,10
7618,MEM,2014,11
7619,MEM,2014,12
7620,MEM,2015,1
7621,MEM,2015,2
7622,MEM,2015,3
7623,MEM,2015,4
7624,MEM,2015,5
7625,MEM,2015,6
7626,MEM,2015,7
7627,MEM,2015,8
7628,MEM,2015,9
7629,MEM,2015,10
7630,MEM,2015,11
7631,MEM,2015,12
7632,MEM,2016,1
7633,MEM,2016,2
7634,MEM,2016,3
7635,MEM,2016,4
7636,MEM,2016,5
7637,MEM,2016,6
7638,MEM,2016,7
7639,MEM,2016,8
7640,MEM,2016,9
7641,MEM,2016,10
7642,MEM,2016,11
7643,MEM,2016,12
7644,MEM,2017,1
7645,MEM,2017,2
7646,MEM,2017,3
7647,MEM,2017,4
7648,MEM,2017,5
7649,MEM,2017,6
7650,MEM,2017,7
7651,MEM,2017,8
7652,MEM,2017,9
7653,MEM,2017,10
7654,MEM,2017,11
7655,MEM,2017,12
7656,MEM,2018,1
7657,MEM,2018,2
7658,MEM,2018,3
7659,MEM,2018,4
7660,MEM,2018,5
7661,MEM,2018,6
7662,MEM,2018,7
7663,MEM,2018,8
7664,MEM,2018,9
7665,MEM,2018,10
7666,MEM,2018,11
7667,MEM,2018,12
7668,MEM,2019,1
7669,MEM,2019,2
7670,MEM,2019,3
7671,MEM,2019,4
7672,MEM,2019,5
7673,MEM,2019,6
7674,MEM,2019,7
7675,MEM,2019,8
7676,MEM,2019,9
7677,MEM,2019,10
7678,MEM,2019,11
7679,MEM,2019,12
7680,MIA,1988,1
7681,MIA,1988,2
7682,MIA,1988,3
7683,MIA,1988,4
7684,MIA,1988,5
7685,MIA,1988,6
7686,MIA,1988,7
7687,MIA,1988,8
7688,MIA,1988,9
7689,MIA,1988,10
7690,MIA,1988,11
7691,MIA,1988,12
7692,MIA,1989,1
7693,MIA,1989,2
7694,MIA,1989,3
7695,MIA,1989,4
7696,MIA,1989,5
7697,MIA,1989,6
7698,MIA,1989,7
7699,MIA,1989,8
7700,MIA,1989,9
7701,MIA,1989,10
7702,MIA,1989,11
7703,MIA,1989,12
7704,MIA,1990,1
7705,MIA,1990,2
7706,MIA,1990,3
7707,MIA,1990,4
7708,MIA,1990,5
7709,MIA,1990,6
7710,MIA,1990,7
7711,MIA,1990,8
7712,MIA,1990,9
7713,MIA,1990,10
7714,MIA,1990,11
7715,MIA,1990,12
7716,MIA,1991,1
7717,MIA,1991,2
7718,MIA,1991,3
7719,MIA,1991,4
7720,MIA,1991,5
7721,MIA,1991,6
7722,MIA,1991,7
7723,MIA,1991,8
7724,MIA,1991,9
7725,MIA,1991,10
7726,MIA,1991,11
7727,MIA,1991,12
7728,MIA,1992,1
7729,MIA,1992,2
7730,MIA,1992,3
7731,MIA,1992,4
7732,MIA,1992,5
7733,MIA,1992,6
7734,MIA,1992,7
7735,MIA,1992,8
7736,MIA,1992,9
7737,MIA,1992,10
7738,MIA,1992,11
7739,MIA,1992,12
7740,MIA,1993,1
7741,MIA,1993,2
7742,MIA,1993,3
7743,MIA,1993,4
7744,MIA,1993,5
7745,MIA,1993,6
7746,MIA,1993,7
7747,MIA,1993,8
7748,MIA,1993,9
7749,MIA,1993,10
7750,MIA,1993,11
7751,MIA,1993,12
7752,MIA,1994,1
7753,MIA,1994,2
7754,MIA,1994,3
7755,MIA,1994,4
7756,MIA,1994,5
7757,MIA,1994,6
7758,MIA,1994,7
7759,MIA,1994,8
7760,MIA,1994,9
7761,MIA,1994,10
7762,MIA,1994,11
7763,MIA,1994,12
7764,MIA,1995,1
7765,MIA,1995,2
7766,MIA,1995,3
7767,MIA,1995,4
7768,MIA,1995,5
7769,MIA,1995,6
7770,MIA,1995,7
7771,MIA,1995,8
7772,MIA,1995,9
7773,MIA,1995,10
7774,MIA,1995,11
7775,MIA,1995,12
7776,MIA,1996,1
7777,MIA,1996,2
7778,MIA,1996,3
7779,MIA,1996,4
7780,MIA,1996,5
7781,MIA,1996,6
7782,MIA,1996,7
7783,MIA,1996,8
7784,MIA,1996,9
7785,MIA,1996,10
7786,MIA,1996,11
7787,MIA,1996,12
7788,MIA,1997,1
7789,MIA,1997,2
7790,MIA,1997,3
7791,MIA,1997,4
7792,MIA,1997,5
7793,MIA,1997,6
7794,MIA,1997,7
7795,MIA,1997,8
7796,MIA,1997,9
7797,MIA,1997,10
7798,MIA,1997,11
7799,MIA,1997,12
7800,MIA,1998,1
7801,MIA,1998,2
7802,MIA,1998,3
7803,MIA,1998,4
7804,MIA,1998,5
7805,MIA,1998,6
7806,MIA,1998,7
7807,MIA,1998,8
7808,MIA,1998,9
7809,MIA,1998,10
7810,MIA,1998,11
7811,MIA,1998,12
7812,MIA,1999,1
7813,MIA,1999,2
7814,MIA,1999,3
7815,MIA,1999,4
7816,MIA,1999,5
7817,MIA,1999,6
7818,MIA,1999,7
7819,MIA,1999,8
7820,MIA,1999,9
7821,MIA,1999,10
7822,MIA,1999,11
7823,MIA,1999,12
7824,MIA,2000,1
7825,MIA,2000,2
7826,MIA,2000,3
7827,MIA,2000,4
7828,MIA,2000,5
7829,MIA,2000,6
7830,MIA,2000,7
7831,MIA,2000,8
7832,MIA,2000,9
7833,MIA,2000,10
7834,MIA,2000,11
7835,MIA,2000,12
7836,MIA,2001,1
7837,MIA,2001,2
7838,MIA,2001,3
7839,MIA,2001,4
7840,MIA,2001,5
7841,MIA,2001,6
7842,MIA,2001,7
7843,MIA,2001,8
7844,MIA,2001,9
7845,MIA,2001,10
7846,MIA,2001,11
7847,MIA,2001,12
7848,MIA,2002,1
7849,MIA,2002,2
7850,MIA,2002,3
7851,MIA,2002,4
7852,MIA,2002,5
7853,MIA,2002,6
7854,MIA,2002,7
7855,MIA,2002,8
7856,MIA,2002,9
7857,MIA,2002,10
7858,MIA,2002,11
7859,MIA,2002,12
7860,MIA,2003,1
7861,MIA,2003,2
7862,MIA,2003,3
7863,MIA,2003,4
7864,MIA,2003,5
7865,MIA,2003,6
7866,MIA,2003,7
7867,MIA,2003,8
7868,MIA,2003,9
7869,MIA,2003,10
7870,MIA,2003,11
7871,MIA,2003,12
7872,MIA,2004,1
7873,MIA,2004,2
7874,MIA,2004,3
7875,MIA,2004,4
7876,MIA,2004,5
7877,MIA,2004,6
7878,MIA,2004,7
7879,MIA,2004,8
7880,MIA,2004,9
7881,MIA,2004,10
7882,MIA,2004,11
7883,MIA,2004,12
7884,MIA,2005,1
7885,MIA,2005,2
7886,MIA,2005,3
7887,MIA,2005,4
7888,MIA,2005,5
7889,MIA,2005,6
7890,MIA,2005,7
7891,MIA,2005,8
7892,MIA,2005,9
7893,MIA,2005,10
7894,MIA,2005,11
7895,MIA,2005,12
7896,MIA,2006,1
7897,MIA,2006,2
7898,MIA,2006,3
7899,MIA,2006,4
7900,MIA,2006,5
7901,MIA,2006,6
7902,MIA,2006,7
7903,MIA,2006,8
7904,MIA,2006,9
7905,MIA,2006,10
7906,MIA,2006,11
7907,MIA,2006,12
7908,MIA,2007,1
7909,MIA,2007,2
7910,MIA,2007,3
7911,MIA,2007,4
7912,MIA,2007,5
7913,MIA,2007,6
7914,MIA,2007,7
7915,MIA,2007,8
7916,MIA,2007,9
7917,MIA,2007,10
7918,MIA,2007,11
7919,MIA,2007,12
7920,MIA,2008,1
7921,MIA,2008,2
7922,MIA,2008,3
7923,MIA,2008,4
7924,MIA,2008,5
7925,MIA,2008,6
7926,MIA,2008,7
7927,MIA,2008,8
7928,MIA,2008,9
7929,MIA,2008,10
7930,MIA,2008,11
7931,MIA,2008,12
7932,MIA,2009,1
7933,MIA,2009,2
7934,MIA,2009,3
7935,MIA,2009,4
7936,MIA,2009,5
7937,MIA,2009,6
7938,MIA,2009,7
7939,MIA,2009,8
7940,MIA,2009,9
7941,MIA,2009,10
7942,MIA,2009,11
7943,MIA,2009,12
7944,MIA,2010,1
7945,MIA,2010,2
7946,MIA,2010,3
7947,MIA,2010,4
7948,MIA,2010,5
7949,MIA,2010,6
7950,MIA,2010,7
7951,MIA,2010,8
7952,MIA,2010,9
7953,MIA,2010,10
7954,MIA,2010,11
7955,MIA,2010,12
7956,MIA,2011,1
7957,MIA,2011,2
7958,MIA,2011,3
7959,MIA,2011,4
7960,MIA,2011,5
7961,MIA,2011,6
7962,MIA,2011,7
7963,MIA,2011,8
7964,MIA,2011,9
7965,MIA,2011,10
7966,MIA,2011,11
7967,MIA,2011,12
7968,MIA,2012,1
7969,MIA,2012,2
7970,MIA,2012,3
7971,MIA,2012,4
7972,MIA,2012,5
7973,MIA,2012,6
7974,MIA,2012,7
7975,MIA,2012,8
7976,MIA,2012,9
7977,MIA,2012,10
7978,MIA,2012,11
7979,MIA,2012,12
7980,MIA,2013,1
7981,MIA,2013,2
7982,MIA,2013,3
7983,MIA,2013,4
7984,MIA,2013,5
7985,MIA,2013,6
7986,MIA,2013,7
7987,MIA,2013,8
7988,MIA,2013,9
7989,MIA,2013,10
7990,MIA,2013,11
7991,MIA,2013,12
7992,MIA,2014,1
7993,MIA,2014,2
7994,MIA,2014,3
7995,MIA,2014,4
7996,MIA,2014,5
7997,MIA,2014,6
7998,MIA,2014,7
7999,MIA,2014,8
8000,MIA,2014,9
8001,MIA,2014,10
8002,MIA,2014,11
8003,MIA,2014,12
8004,MIA,2015,1
8005,MIA,2015,2
8006,MIA,2015,3
8007,MIA,2015,4
8008,MIA,2015,5
8009,MIA,2015,6
8010,MIA,2015,7
8011,MIA,2015,8
8012,MIA,2015,9
8013,MIA,2015,10
8014,MIA,2015,11
8015,MIA,2015,12
8016,MIA,2016,1
8017,MIA,2016,2
8018,MIA,2016,3
8019,MIA,2016,4
8020,MIA,2016,5
8021,MIA,2016,6
8022,MIA,2016,7
8023,MIA,2016,8
8024,MIA,2016,9
8025,MIA,2016,10
8026,MIA,2016,11
8027,MIA,2016,12
8028,MIA,2017,1
8029,MIA,2017,2
8030,MIA,2017,3
8031,MIA,2017,4
8032,MIA,2017,5
8033,MIA,2017,6
8034,MIA,2017,7
8035,MIA,2017,8
8036,MIA,2017,9
8037,MIA,2017,10
8038,MIA,2017,11
8039,MIA,2017,12
8040,MIA,2018,1
8041,MIA,2018,2
8042,MIA,2018,3
8043,MIA,2018,4
8044,MIA,2018,5
8045,MIA,2018,6
8046,MIA,2018,7
8047,MIA,2018,8
8048,MIA,2018,9
8049,MIA,2018,10
8050,MIA,2018,11
8051,MIA,2018,12
8052,MIA,2019,1
8053,MIA,2019,2
8054,MIA,2019,3
8055,MIA,2019,4
8056,MIA,2019,5
8057,MIA,2019,6
8058,MIA,2019,7
8059,MIA,2019,8
8060,MIA,2019,9
8061,MIA,2019,10
8062,MIA,2019,11
8063,MIA,2019,12
8064,MSP,1988,1
8065,MSP,1988,2
8066,MSP,1988,3
8067,MSP,1988,4
8068,MSP,1988,5
8069,MSP,1988,6
8070,MSP,1988,7
8071,MSP,1988,8
8072,MSP,1988,9
8073,MSP,1988,10
8074,MSP,1988,11
8075,MSP,1988,12
8076,MSP,1989,1
8077,MSP,1989,2
8078,MSP,1989,3
8079,MSP,1989,4
8080,MSP,1989,5
8081,MSP,1989,6
8082,MSP,1989,7
8083,MSP,1989,8
8084,MSP,1989,9
8085,MSP,1989,10
8086,MSP,1989,11
8087,MSP,1989,12
8088,MSP,1990,1
8089,MSP,1990,2
8090,MSP,1990,3
8091,MSP,1990,4
8092,MSP,1990,5
8093,MSP,1990,6
8094,MSP,1990,7
8095,MSP,1990,8
8096,MSP,1990,9
8097,MSP,1990,10
8098,MSP,1990,11
8099,MSP,1990,12
8100,MSP,1991,1
8101,MSP,1991,2
8102,MSP,1991,3
8103,MSP,1991,4
8104,MSP,1991,5
8105,MSP,1991,6
8106,MSP,1991,7
8107,MSP,1991,8
8108,MSP,1991,9
8109,MSP,1991,10
8110,MSP,1991,11
8111,MSP,1991,12
8112,MSP,1992,1
8113,MSP,1992,2
8114,MSP,1992,3
8115,MSP,1992,4
8116,MSP,1992,5
8117,MSP,1992,6
8118,MSP,1992,7
8119,MSP,1992,8
8120,MSP,1992,9
8121,MSP,1992,10
8122,MSP,1992,11
8123,MSP,1992,12
8124,MSP,1993,1
8125,MSP,1993,2
8126,MSP,1993,3
8127,MSP,1993,4
