,year,month,tracon,num_obs,AtcAdvisoryMultCount_sum,word_count_sum,unique_word_count_sum,FAA_total_sum,FAA_unique_sum,NASA_total_sum,NASA_unique_sum,AtcAdvisoryMultCount_avg,word_count_avg,unique_word_count_avg,FAA_total_avg,FAA_unique_avg,NASA_total_avg,NASA_unique_avg
4196,2000.0,7.0,JFK,15,17,4297,2139,128,50,586,262,1.1333333333333333,286.46666666666664,142.6,8.533333333333333,3.3333333333333335,39.06666666666667,17.466666666666665
4224,2000.0,8.0,JFK,1,2,314,155,10,6,56,27,2.0,314.0,155.0,10.0,6.0,56.0,27.0
4249,2000.0,9.0,JFK,6,6,916,485,22,9,136,64,1.0,152.66666666666666,80.83333333333333,3.6666666666666665,1.5,22.666666666666668,10.666666666666666
4277,2000.0,10.0,JFK,4,6,627,354,18,8,77,45,1.5,156.75,88.5,4.5,2.0,19.25,11.25
4304,2000.0,11.0,JFK,1,1,125,86,4,2,14,9,1.0,125.0,86.0,4.0,2.0,14.0,9.0
4331,2000.0,12.0,JFK,2,4,191,141,2,2,32,22,2.0,95.5,70.5,1.0,1.0,16.0,11.0
4356,2001.0,1.0,JFK,4,4,593,347,6,5,107,46,1.0,148.25,86.75,1.5,1.25,26.75,11.5
4384,2001.0,2.0,JFK,2,2,546,290,14,8,88,50,1.0,273.0,145.0,7.0,4.0,44.0,25.0
4413,2001.0,3.0,JFK,5,5,607,375,15,8,84,45,1.0,121.4,75.0,3.0,1.6,16.8,9.0
4441,2001.0,4.0,JFK,2,3,694,317,1,1,57,28,1.5,347.0,158.5,0.5,0.5,28.5,14.0
4471,2001.0,5.0,JFK,2,2,324,181,5,2,32,21,1.0,162.0,90.5,2.5,1.0,16.0,10.5
4500,2001.0,6.0,JFK,5,6,649,404,20,9,109,56,1.2,129.8,80.8,4.0,1.8,21.8,11.2
4529,2001.0,7.0,JFK,7,8,1912,956,35,22,301,145,1.1428571428571428,273.14285714285717,136.57142857142858,5.0,3.142857142857143,43.0,20.714285714285715
4558,2001.0,8.0,JFK,4,5,901,446,38,14,130,70,1.25,225.25,111.5,9.5,3.5,32.5,17.5
4586,2001.0,9.0,JFK,3,4,592,327,27,12,87,42,1.3333333333333333,197.33333333333334,109.0,9.0,4.0,29.0,14.0
4613,2001.0,10.0,JFK,1,1,241,135,7,4,36,23,1.0,241.0,135.0,7.0,4.0,36.0,23.0
4641,2001.0,11.0,JFK,2,3,321,207,14,9,54,36,1.5,160.5,103.5,7.0,4.5,27.0,18.0
4669,2001.0,12.0,JFK,3,3,269,164,2,1,28,20,1.0,89.66666666666667,54.666666666666664,0.6666666666666666,0.3333333333333333,9.333333333333334,6.666666666666667
4698,2002.0,1.0,JFK,2,3,322,181,0,0,32,16,1.5,161.0,90.5,0.0,0.0,16.0,8.0
4727,2002.0,2.0,JFK,3,3,285,194,1,1,39,25,1.0,95.0,64.66666666666667,0.3333333333333333,0.3333333333333333,13.0,8.333333333333334
4755,2002.0,3.0,JFK,3,3,684,371,10,6,66,45,1.0,228.0,123.66666666666667,3.3333333333333335,2.0,22.0,15.0
4783,2002.0,4.0,JFK,2,3,1138,449,39,13,158,52,1.5,569.0,224.5,19.5,6.5,79.0,26.0
4838,2002.0,6.0,JFK,1,1,229,107,7,4,43,17,1.0,229.0,107.0,7.0,4.0,43.0,17.0
4862,2002.0,7.0,JFK,3,3,692,358,16,9,59,36,1.0,230.66666666666666,119.33333333333333,5.333333333333333,3.0,19.666666666666668,12.0
4888,2002.0,8.0,JFK,5,8,839,466,26,15,122,69,1.6,167.8,93.2,5.2,3.0,24.4,13.8
4915,2002.0,9.0,JFK,2,2,435,238,10,5,44,22,1.0,217.5,119.0,5.0,2.5,22.0,11.0
4940,2002.0,10.0,JFK,5,5,774,437,21,13,134,63,1.0,154.8,87.4,4.2,2.6,26.8,12.6
4964,2002.0,11.0,JFK,2,2,547,270,12,4,90,41,1.0,273.5,135.0,6.0,2.0,45.0,20.5
4990,2002.0,12.0,JFK,3,5,458,267,23,11,57,32,1.6666666666666667,152.66666666666666,89.0,7.666666666666667,3.6666666666666665,19.0,10.666666666666666
5015,2003.0,1.0,JFK,2,2,534,273,23,10,76,39,1.0,267.0,136.5,11.5,5.0,38.0,19.5
5043,2003.0,2.0,JFK,4,4,700,378,28,22,102,72,1.0,175.0,94.5,7.0,5.5,25.5,18.0
5071,2003.0,3.0,JFK,3,4,458,280,22,6,68,39,1.3333333333333333,152.66666666666666,93.33333333333333,7.333333333333333,2.0,22.666666666666668,13.0
5097,2003.0,4.0,JFK,2,2,755,345,28,10,108,45,1.0,377.5,172.5,14.0,5.0,54.0,22.5
5123,2003.0,5.0,JFK,4,9,1789,704,67,22,277,100,2.25,447.25,176.0,16.75,5.5,69.25,25.0
5152,2003.0,6.0,JFK,5,6,1205,619,44,13,181,83,1.2,241.0,123.8,8.8,2.6,36.2,16.6
5181,2003.0,7.0,JFK,2,2,860,420,14,8,74,36,1.0,430.0,210.0,7.0,4.0,37.0,18.0
5210,2003.0,8.0,JFK,1,1,304,143,3,3,31,14,1.0,304.0,143.0,3.0,3.0,31.0,14.0
5238,2003.0,9.0,JFK,2,3,283,175,7,6,36,23,1.5,141.5,87.5,3.5,3.0,18.0,11.5
5263,2003.0,10.0,JFK,5,8,783,434,26,12,108,63,1.6,156.6,86.8,5.2,2.4,21.6,12.6
5290,2003.0,11.0,JFK,2,2,411,205,18,7,57,28,1.0,205.5,102.5,9.0,3.5,28.5,14.0
5316,2003.0,12.0,JFK,1,2,19,17,0,0,6,5,2.0,19.0,17.0,0.0,0.0,6.0,5.0
5342,2004.0,1.0,JFK,1,1,202,126,1,1,18,9,1.0,202.0,126.0,1.0,1.0,18.0,9.0
5367,2004.0,2.0,JFK,1,2,485,200,4,2,57,22,2.0,485.0,200.0,4.0,2.0,57.0,22.0
5394,2004.0,3.0,JFK,1,2,164,109,4,3,23,17,2.0,164.0,109.0,4.0,3.0,23.0,17.0
5422,2004.0,4.0,JFK,3,4,959,509,30,19,156,80,1.3333333333333333,319.6666666666667,169.66666666666666,10.0,6.333333333333333,52.0,26.666666666666668
5448,2004.0,5.0,JFK,3,5,997,498,25,16,139,74,1.6666666666666667,332.3333333333333,166.0,8.333333333333334,5.333333333333333,46.333333333333336,24.666666666666668
5475,2004.0,6.0,JFK,4,5,1141,495,26,10,159,64,1.25,285.25,123.75,6.5,2.5,39.75,16.0
5524,2004.0,8.0,JFK,2,2,755,352,23,10,114,43,1.0,377.5,176.0,11.5,5.0,57.0,21.5
5548,2004.0,9.0,JFK,2,2,358,148,36,14,66,32,1.0,179.0,74.0,18.0,7.0,33.0,16.0
5573,2004.0,10.0,JFK,2,2,397,219,5,3,47,22,1.0,198.5,109.5,2.5,1.5,23.5,11.0
5619,2004.0,12.0,JFK,1,2,370,166,5,3,41,27,2.0,370.0,166.0,5.0,3.0,41.0,27.0
5653,2005.0,3.0,JFK,1,1,277,138,14,5,48,24,1.0,277.0,138.0,14.0,5.0,48.0,24.0
5722,2005.0,8.0,JFK,1,1,250,116,8,4,24,15,1.0,250.0,116.0,8.0,4.0,24.0,15.0
5742,2005.0,9.0,JFK,2,2,1179,425,45,13,168,51,1.0,589.5,212.5,22.5,6.5,84.0,25.5
5800,2005.0,12.0,JFK,1,1,80,64,3,2,18,16,1.0,80.0,64.0,3.0,2.0,18.0,16.0
5820,2006.0,1.0,JFK,2,3,1253,507,10,6,69,29,1.5,626.5,253.5,5.0,3.0,34.5,14.5
5900,2006.0,5.0,JFK,1,2,338,181,14,8,58,33,2.0,338.0,181.0,14.0,8.0,58.0,33.0
5924,2006.0,6.0,JFK,3,3,870,396,14,6,74,41,1.0,290.0,132.0,4.666666666666667,2.0,24.666666666666668,13.666666666666666
5944,2006.0,7.0,JFK,8,10,2266,1064,82,30,268,126,1.25,283.25,133.0,10.25,3.75,33.5,15.75
5967,2006.0,8.0,JFK,2,2,758,399,9,6,73,39,1.0,379.0,199.5,4.5,3.0,36.5,19.5
5990,2006.0,9.0,JFK,1,1,82,47,0,0,23,7,1.0,82.0,47.0,0.0,0.0,23.0,7.0
6015,2006.0,10.0,JFK,3,3,604,333,8,4,42,25,1.0,201.33333333333334,111.0,2.6666666666666665,1.3333333333333333,14.0,8.333333333333334
6036,2006.0,11.0,JFK,4,4,743,375,15,9,104,48,1.0,185.75,93.75,3.75,2.25,26.0,12.0
6081,2007.0,1.0,JFK,2,2,931,412,19,6,145,49,1.0,465.5,206.0,9.5,3.0,72.5,24.5
6099,2007.0,2.0,JFK,1,1,804,338,20,7,84,37,1.0,804.0,338.0,20.0,7.0,84.0,37.0
6117,2007.0,3.0,JFK,4,4,1682,818,26,10,148,72,1.0,420.5,204.5,6.5,2.5,37.0,18.0
6170,2007.0,6.0,JFK,3,4,497,308,16,9,85,56,1.3333333333333333,165.66666666666666,102.66666666666667,5.333333333333333,3.0,28.333333333333332,18.666666666666668
6194,2007.0,7.0,JFK,2,2,449,245,25,12,49,26,1.0,224.5,122.5,12.5,6.0,24.5,13.0
6213,2007.0,8.0,JFK,1,1,117,76,5,3,17,14,1.0,117.0,76.0,5.0,3.0,17.0,14.0
6231,2007.0,9.0,JFK,3,4,880,442,37,20,126,67,1.3333333333333333,293.3333333333333,147.33333333333334,12.333333333333334,6.666666666666667,42.0,22.333333333333332
6250,2007.0,10.0,JFK,1,1,224,126,9,6,36,19,1.0,224.0,126.0,9.0,6.0,36.0,19.0
6284,2007.0,12.0,JFK,2,2,329,197,5,2,32,13,1.0,164.5,98.5,2.5,1.0,16.0,6.5
6302,2008.0,1.0,JFK,2,2,846,442,48,20,156,70,1.0,423.0,221.0,24.0,10.0,78.0,35.0
6318,2008.0,2.0,JFK,2,2,326,192,19,11,57,38,1.0,163.0,96.0,9.5,5.5,28.5,19.0
6410,2008.0,7.0,JFK,2,3,479,243,33,16,107,47,1.5,239.5,121.5,16.5,8.0,53.5,23.5
6469,2008.0,11.0,JFK,2,2,825,371,5,3,89,45,1.0,412.5,185.5,2.5,1.5,44.5,22.5
6502,2009.0,1.0,JFK,4,4,1533,705,6,5,26,12,1.0,383.25,176.25,1.5,1.25,6.5,3.0
6546,2009.0,4.0,JFK,3,3,1062,484,12,6,19,11,1.0,354.0,161.33333333333334,4.0,2.0,6.333333333333333,3.6666666666666665
6586,2009.0,7.0,JFK,2,2,362,209,0,0,0,0,1.0,181.0,104.5,0.0,0.0,0.0,0.0
6604,2009.0,8.0,JFK,4,5,1504,728,8,6,29,16,1.25,376.0,182.0,2.0,1.5,7.25,4.0
6624,2009.0,9.0,JFK,1,1,106,70,1,1,4,2,1.0,106.0,70.0,1.0,1.0,4.0,2.0
6675,2009.0,12.0,JFK,3,3,779,403,5,4,11,7,1.0,259.6666666666667,134.33333333333334,1.6666666666666667,1.3333333333333333,3.6666666666666665,2.3333333333333335
6693,2010.0,1.0,JFK,1,1,146,93,13,6,15,7,1.0,146.0,93.0,13.0,6.0,15.0,7.0
6707,2010.0,2.0,JFK,1,1,302,159,4,2,4,2,1.0,302.0,159.0,4.0,2.0,4.0,2.0
6724,2010.0,3.0,JFK,4,4,564,354,4,2,4,2,1.0,141.0,88.5,1.0,0.5,1.0,0.5
6777,2010.0,6.0,JFK,1,1,71,57,0,0,1,1,1.0,71.0,57.0,0.0,0.0,1.0,1.0
6796,2010.0,7.0,JFK,3,3,940,494,10,6,20,13,1.0,313.3333333333333,164.66666666666666,3.3333333333333335,2.0,6.666666666666667,4.333333333333333
6814,2010.0,8.0,JFK,2,2,636,282,1,1,3,2,1.0,318.0,141.0,0.5,0.5,1.5,1.0
6831,2010.0,9.0,JFK,3,3,616,353,4,4,14,9,1.0,205.33333333333334,117.66666666666667,1.3333333333333333,1.3333333333333333,4.666666666666667,3.0
6868,2010.0,11.0,JFK,3,3,560,266,6,4,10,6,1.0,186.66666666666666,88.66666666666667,2.0,1.3333333333333333,3.3333333333333335,2.0
6894,2010.0,12.0,JFK,3,3,1751,615,54,20,70,26,1.0,583.6666666666666,205.0,18.0,6.666666666666667,23.333333333333332,8.666666666666666
6977,2011.0,5.0,JFK,1,1,211,145,5,4,7,6,1.0,211.0,145.0,5.0,4.0,7.0,6.0
6993,2011.0,6.0,JFK,2,2,332,176,0,0,1,1,1.0,166.0,88.0,0.0,0.0,0.5,0.5
7026,2011.0,8.0,JFK,1,1,315,172,8,5,14,8,1.0,315.0,172.0,8.0,5.0,14.0,8.0
7045,2011.0,9.0,JFK,2,2,398,228,20,12,36,20,1.0,199.0,114.0,10.0,6.0,18.0,10.0
7061,2011.0,10.0,JFK,1,1,234,116,7,4,7,4,1.0,234.0,116.0,7.0,4.0,7.0,4.0
7095,2011.0,12.0,JFK,1,1,421,166,13,5,15,6,1.0,421.0,166.0,13.0,5.0,15.0,6.0
7141,2012.0,3.0,JFK,1,1,220,116,14,9,14,10,1.0,220.0,116.0,14.0,9.0,14.0,10.0
7189,2012.0,6.0,JFK,4,4,674,342,8,6,12,8,1.0,168.5,85.5,2.0,1.5,3.0,2.0
7225,2012.0,8.0,JFK,1,1,372,173,2,2,6,4,1.0,372.0,173.0,2.0,2.0,6.0,4.0
7288,2012.0,12.0,JFK,1,1,88,64,3,2,7,5,1.0,88.0,64.0,3.0,2.0,7.0,5.0
7302,2013.0,1.0,JFK,1,1,140,92,15,7,16,8,1.0,140.0,92.0,15.0,7.0,16.0,8.0
7323,2013.0,3.0,JFK,1,1,420,184,6,4,11,7,1.0,420.0,184.0,6.0,4.0,11.0,7.0
7372,2013.0,6.0,JFK,1,1,249,126,4,2,6,3,1.0,249.0,126.0,4.0,2.0,6.0,3.0
7391,2013.0,7.0,JFK,1,1,1076,385,5,3,6,4,1.0,1076.0,385.0,5.0,3.0,6.0,4.0
7405,2013.0,8.0,JFK,1,1,218,107,2,2,2,2,1.0,218.0,107.0,2.0,2.0,2.0,2.0
7417,2013.0,9.0,JFK,1,1,165,101,0,0,0,0,1.0,165.0,101.0,0.0,0.0,0.0,0.0
7436,2013.0,10.0,JFK,2,2,693,263,9,4,7,6,1.0,346.5,131.5,4.5,2.0,3.5,3.0
7515,2014.0,4.0,JFK,4,4,1214,572,14,10,28,22,1.0,303.5,143.0,3.5,2.5,7.0,5.5
7534,2014.0,5.0,JFK,1,2,370,155,27,6,38,9,2.0,370.0,155.0,27.0,6.0,38.0,9.0
7553,2014.0,6.0,JFK,2,3,528,267,17,8,38,20,1.5,264.0,133.5,8.5,4.0,19.0,10.0
7589,2014.0,8.0,JFK,1,1,256,114,7,1,8,2,1.0,256.0,114.0,7.0,1.0,8.0,2.0
7611,2014.0,9.0,JFK,1,2,246,107,5,3,5,3,2.0,246.0,107.0,5.0,3.0,5.0,3.0
7630,2014.0,10.0,JFK,1,1,269,138,0,0,1,1,1.0,269.0,138.0,0.0,0.0,1.0,1.0
7647,2014.0,11.0,JFK,1,1,77,53,1,1,3,2,1.0,77.0,53.0,1.0,1.0,3.0,2.0
7705,2015.0,2.0,JFK,2,2,995,365,3,2,12,7,1.0,497.5,182.5,1.5,1.0,6.0,3.5
7804,2015.0,7.0,JFK,1,1,384,185,7,2,30,9,1.0,384.0,185.0,7.0,2.0,30.0,9.0
7829,2015.0,8.0,JFK,4,5,845,482,16,9,32,19,1.25,211.25,120.5,4.0,2.25,8.0,4.75
7848,2015.0,9.0,JFK,3,3,1442,612,36,16,28,14,1.0,480.6666666666667,204.0,12.0,5.333333333333333,9.333333333333334,4.666666666666667
7872,2015.0,10.0,JFK,5,5,3726,1380,61,29,47,26,1.0,745.2,276.0,12.2,5.8,9.4,5.2
7894,2015.0,11.0,JFK,5,5,1334,756,28,11,40,21,1.0,266.8,151.2,5.6,2.2,8.0,4.2
7916,2015.0,12.0,JFK,2,2,820,368,29,11,22,10,1.0,410.0,184.0,14.5,5.5,11.0,5.0
7935,2016.0,1.0,JFK,1,2,235,133,2,2,2,2,2.0,235.0,133.0,2.0,2.0,2.0,2.0
7958,2016.0,2.0,JFK,1,1,474,193,4,3,10,4,1.0,474.0,193.0,4.0,3.0,10.0,4.0
7977,2016.0,3.0,JFK,1,1,628,256,8,4,21,6,1.0,628.0,256.0,8.0,4.0,21.0,6.0
7995,2016.0,4.0,JFK,1,1,222,124,5,2,5,2,1.0,222.0,124.0,5.0,2.0,5.0,2.0
8011,2016.0,5.0,JFK,2,3,1652,671,19,12,31,16,1.5,826.0,335.5,9.5,6.0,15.5,8.0
8043,2016.0,7.0,JFK,2,2,773,339,17,6,21,8,1.0,386.5,169.5,8.5,3.0,10.5,4.0
8060,2016.0,8.0,JFK,3,3,834,443,8,5,21,14,1.0,278.0,147.66666666666666,2.6666666666666665,1.6666666666666667,7.0,4.666666666666667
8079,2016.0,9.0,JFK,2,3,59,51,0,0,0,0,1.5,29.5,25.5,0.0,0.0,0.0,0.0
8097,2016.0,10.0,JFK,1,1,260,124,7,3,4,2,1.0,260.0,124.0,7.0,3.0,4.0,2.0
8115,2016.0,11.0,JFK,1,1,224,128,9,3,10,5,1.0,224.0,128.0,9.0,3.0,10.0,5.0
8137,2016.0,12.0,JFK,1,1,163,94,0,0,2,1,1.0,163.0,94.0,0.0,0.0,2.0,1.0
8192,2017.0,3.0,JFK,1,1,310,154,5,5,12,9,1.0,310.0,154.0,5.0,5.0,12.0,9.0
8209,2017.0,4.0,JFK,3,4,566,323,6,4,13,10,1.3333333333333333,188.66666666666666,107.66666666666667,2.0,1.3333333333333333,4.333333333333333,3.3333333333333335
8252,2017.0,6.0,JFK,2,2,42,42,0,0,0,0,1.0,21.0,21.0,0.0,0.0,0.0,0.0
8273,2017.0,7.0,JFK,2,2,494,274,13,11,16,14,1.0,247.0,137.0,6.5,5.5,8.0,7.0
8328,2017.0,10.0,JFK,1,1,320,169,1,1,2,2,1.0,320.0,169.0,1.0,1.0,2.0,2.0
8373,2018.0,1.0,JFK,1,1,783,348,9,6,14,11,1.0,783.0,348.0,9.0,6.0,14.0,11.0
8395,2018.0,2.0,JFK,3,3,1090,563,28,15,46,25,1.0,363.3333333333333,187.66666666666666,9.333333333333334,5.0,15.333333333333334,8.333333333333334
8416,2018.0,3.0,JFK,1,1,70,49,4,4,4,4,1.0,70.0,49.0,4.0,4.0,4.0,4.0
8433,2018.0,4.0,JFK,2,2,392,244,2,2,8,4,1.0,196.0,122.0,1.0,1.0,4.0,2.0
8450,2018.0,5.0,JFK,2,3,946,388,11,5,18,10,1.5,473.0,194.0,5.5,2.5,9.0,5.0
8465,2018.0,6.0,JFK,1,1,331,189,5,3,8,6,1.0,331.0,189.0,5.0,3.0,8.0,6.0
8482,2018.0,7.0,JFK,1,1,514,210,1,1,3,3,1.0,514.0,210.0,1.0,1.0,3.0,3.0
8525,2018.0,10.0,JFK,1,1,204,135,3,3,3,3,1.0,204.0,135.0,3.0,3.0,3.0,3.0
8542,2018.0,11.0,JFK,1,1,408,199,17,12,16,12,1.0,408.0,199.0,17.0,12.0,16.0,12.0
8601,2019.0,2.0,JFK,3,3,861,446,14,11,14,11,1.0,287.0,148.66666666666666,4.666666666666667,3.6666666666666665,4.666666666666667,3.6666666666666665
8616,2019.0,3.0,JFK,3,4,1435,557,5,4,9,6,1.3333333333333333,478.3333333333333,185.66666666666666,1.6666666666666667,1.3333333333333333,3.0,2.0
8639,2019.0,5.0,JFK,1,1,70,51,0,0,0,0,1.0,70.0,51.0,0.0,0.0,0.0,0.0
8655,2019.0,6.0,JFK,2,2,283,159,1,1,2,2,1.0,141.5,79.5,0.5,0.5,1.0,1.0
8675,2019.0,7.0,JFK,1,1,115,84,6,4,6,4,1.0,115.0,84.0,6.0,4.0,6.0,4.0
13,1988.0,1.0,LAS,2,2,237,151,10,6,43,32,1.0,118.5,75.5,5.0,3.0,21.5,16.0
40,1988.0,2.0,LAS,3,4,727,400,14,8,75,50,1.3333333333333333,242.33333333333334,133.33333333333334,4.666666666666667,2.6666666666666665,25.0,16.666666666666668
90,1988.0,4.0,LAS,3,3,732,388,32,8,89,47,1.0,244.0,129.33333333333334,10.666666666666666,2.6666666666666665,29.666666666666668,15.666666666666666
164,1988.0,7.0,LAS,3,3,1059,547,34,17,162,74,1.0,353.0,182.33333333333334,11.333333333333334,5.666666666666667,54.0,24.666666666666668
189,1988.0,8.0,LAS,3,3,455,275,16,8,74,45,1.0,151.66666666666666,91.66666666666667,5.333333333333333,2.6666666666666665,24.666666666666668,15.0
214,1988.0,9.0,LAS,1,2,412,197,14,4,50,25,2.0,412.0,197.0,14.0,4.0,50.0,25.0
238,1988.0,10.0,LAS,1,1,194,132,4,3,11,9,1.0,194.0,132.0,4.0,3.0,11.0,9.0
265,1988.0,11.0,LAS,3,3,1169,596,34,17,121,67,1.0,389.6666666666667,198.66666666666666,11.333333333333334,5.666666666666667,40.333333333333336,22.333333333333332
337,1989.0,2.0,LAS,1,1,147,96,3,3,18,16,1.0,147.0,96.0,3.0,3.0,18.0,16.0
365,1989.0,3.0,LAS,2,2,509,286,13,7,86,42,1.0,254.5,143.0,6.5,3.5,43.0,21.0
393,1989.0,4.0,LAS,4,5,1041,505,59,21,161,74,1.25,260.25,126.25,14.75,5.25,40.25,18.5
419,1989.0,5.0,LAS,3,3,1014,425,52,18,143,53,1.0,338.0,141.66666666666666,17.333333333333332,6.0,47.666666666666664,17.666666666666668
448,1989.0,6.0,LAS,3,3,571,319,23,10,80,39,1.0,190.33333333333334,106.33333333333333,7.666666666666667,3.3333333333333335,26.666666666666668,13.0
500,1989.0,8.0,LAS,1,1,132,78,4,2,14,9,1.0,132.0,78.0,4.0,2.0,14.0,9.0
529,1989.0,9.0,LAS,6,8,1488,762,40,20,206,104,1.3333333333333333,248.0,127.0,6.666666666666667,3.3333333333333335,34.333333333333336,17.333333333333332
554,1989.0,10.0,LAS,3,3,754,401,22,11,80,46,1.0,251.33333333333334,133.66666666666666,7.333333333333333,3.6666666666666665,26.666666666666668,15.333333333333334
583,1989.0,11.0,LAS,1,1,134,93,5,2,22,14,1.0,134.0,93.0,5.0,2.0,22.0,14.0
639,1990.0,1.0,LAS,1,1,176,92,13,6,24,13,1.0,176.0,92.0,13.0,6.0,24.0,13.0
668,1990.0,2.0,LAS,3,3,735,389,35,15,99,49,1.0,245.0,129.66666666666666,11.666666666666666,5.0,33.0,16.333333333333332
697,1990.0,3.0,LAS,4,6,708,385,10,9,80,52,1.5,177.0,96.25,2.5,2.25,20.0,13.0
725,1990.0,4.0,LAS,3,3,349,228,16,7,49,31,1.0,116.33333333333333,76.0,5.333333333333333,2.3333333333333335,16.333333333333332,10.333333333333334
754,1990.0,5.0,LAS,1,1,161,90,3,1,16,8,1.0,161.0,90.0,3.0,1.0,16.0,8.0
779,1990.0,6.0,LAS,5,5,1528,770,47,17,247,125,1.0,305.6,154.0,9.4,3.4,49.4,25.0
808,1990.0,7.0,LAS,3,3,599,310,30,13,95,47,1.0,199.66666666666666,103.33333333333333,10.0,4.333333333333333,31.666666666666668,15.666666666666666
837,1990.0,8.0,LAS,2,2,346,209,18,4,44,29,1.0,173.0,104.5,9.0,2.0,22.0,14.5
864,1990.0,9.0,LAS,4,4,1622,750,100,30,266,104,1.0,405.5,187.5,25.0,7.5,66.5,26.0
892,1990.0,10.0,LAS,1,1,62,49,3,2,12,10,1.0,62.0,49.0,3.0,2.0,12.0,10.0
919,1990.0,11.0,LAS,4,4,534,330,13,8,64,38,1.0,133.5,82.5,3.25,2.0,16.0,9.5
974,1991.0,1.0,LAS,1,1,200,97,14,5,49,20,1.0,200.0,97.0,14.0,5.0,49.0,20.0
1001,1991.0,2.0,LAS,2,2,602,298,34,13,93,49,1.0,301.0,149.0,17.0,6.5,46.5,24.5
1029,1991.0,3.0,LAS,2,3,808,405,35,15,102,52,1.5,404.0,202.5,17.5,7.5,51.0,26.0
1057,1991.0,4.0,LAS,3,4,1125,552,57,27,193,97,1.3333333333333333,375.0,184.0,19.0,9.0,64.33333333333333,32.333333333333336
1086,1991.0,5.0,LAS,4,4,1127,584,34,13,166,82,1.0,281.75,146.0,8.5,3.25,41.5,20.5
1114,1991.0,6.0,LAS,4,4,1692,710,31,14,213,96,1.0,423.0,177.5,7.75,3.5,53.25,24.0
1142,1991.0,7.0,LAS,4,4,519,330,23,11,83,45,1.0,129.75,82.5,5.75,2.75,20.75,11.25
1170,1991.0,8.0,LAS,4,5,538,338,30,16,87,56,1.25,134.5,84.5,7.5,4.0,21.75,14.0
1200,1991.0,9.0,LAS,2,2,228,139,13,6,44,26,1.0,114.0,69.5,6.5,3.0,22.0,13.0
1228,1991.0,10.0,LAS,1,1,397,180,8,6,71,33,1.0,397.0,180.0,8.0,6.0,71.0,33.0
1256,1991.0,11.0,LAS,7,7,1266,736,44,28,218,125,1.0,180.85714285714286,105.14285714285714,6.285714285714286,4.0,31.142857142857142,17.857142857142858
1285,1991.0,12.0,LAS,1,1,51,46,1,1,6,5,1.0,51.0,46.0,1.0,1.0,6.0,5.0
1340,1992.0,2.0,LAS,3,3,623,356,22,7,91,49,1.0,207.66666666666666,118.66666666666667,7.333333333333333,2.3333333333333335,30.333333333333332,16.333333333333332
1370,1992.0,3.0,LAS,4,4,729,428,22,14,110,64,1.0,182.25,107.0,5.5,3.5,27.5,16.0
1398,1992.0,4.0,LAS,2,2,562,302,41,15,81,41,1.0,281.0,151.0,20.5,7.5,40.5,20.5
1427,1992.0,5.0,LAS,3,3,828,416,20,11,141,73,1.0,276.0,138.66666666666666,6.666666666666667,3.6666666666666665,47.0,24.333333333333332
1453,1992.0,6.0,LAS,3,3,1278,671,36,12,109,62,1.0,426.0,223.66666666666666,12.0,4.0,36.333333333333336,20.666666666666668
1482,1992.0,7.0,LAS,3,3,460,263,11,6,80,43,1.0,153.33333333333334,87.66666666666667,3.6666666666666665,2.0,26.666666666666668,14.333333333333334
1535,1992.0,9.0,LAS,2,3,626,316,24,6,81,36,1.5,313.0,158.0,12.0,3.0,40.5,18.0
1587,1992.0,11.0,LAS,1,1,116,78,5,1,23,11,1.0,116.0,78.0,5.0,1.0,23.0,11.0
1640,1993.0,1.0,LAS,1,1,659,297,49,12,123,49,1.0,659.0,297.0,49.0,12.0,123.0,49.0
1666,1993.0,2.0,LAS,2,2,429,222,6,2,44,24,1.0,214.5,111.0,3.0,1.0,22.0,12.0
1694,1993.0,3.0,LAS,3,3,413,241,9,8,57,37,1.0,137.66666666666666,80.33333333333333,3.0,2.6666666666666665,19.0,12.333333333333334
1724,1993.0,4.0,LAS,4,4,872,454,37,15,139,66,1.0,218.0,113.5,9.25,3.75,34.75,16.5
1754,1993.0,5.0,LAS,3,3,753,411,13,9,75,52,1.0,251.0,137.0,4.333333333333333,3.0,25.0,17.333333333333332
1780,1993.0,6.0,LAS,3,3,825,375,17,5,116,45,1.0,275.0,125.0,5.666666666666667,1.6666666666666667,38.666666666666664,15.0
1838,1993.0,8.0,LAS,1,1,215,115,11,2,27,12,1.0,215.0,115.0,11.0,2.0,27.0,12.0
1866,1993.0,9.0,LAS,4,5,948,468,22,11,127,64,1.25,237.0,117.0,5.5,2.75,31.75,16.0
1895,1993.0,10.0,LAS,10,12,1484,870,30,18,248,120,1.2,148.4,87.0,3.0,1.8,24.8,12.0
1924,1993.0,11.0,LAS,4,4,750,423,25,13,108,57,1.0,187.5,105.75,6.25,3.25,27.0,14.25
1949,1993.0,12.0,LAS,2,3,520,250,15,7,68,36,1.5,260.0,125.0,7.5,3.5,34.0,18.0
1976,1994.0,1.0,LAS,5,5,1037,576,26,14,156,95,1.0,207.4,115.2,5.2,2.8,31.2,19.0
2005,1994.0,2.0,LAS,2,2,339,171,7,4,53,31,1.0,169.5,85.5,3.5,2.0,26.5,15.5
2030,1994.0,3.0,LAS,4,5,909,525,34,17,128,74,1.25,227.25,131.25,8.5,4.25,32.0,18.5
