airportcode_new,airportname_new,year,month, Investigation Type _ Accident , Investigation Type _ Incident 
MMK,Murmansk Airport,1995,07,1,0
MMK,Murmansk Airport,1995,09,1,0
MMK,Murmansk Airport,1996,05,1,0
MMK,Murmansk Airport,1996,09,1,0
MMK,Murmansk Airport,2000,06,1,0
MMK,Murmansk Airport,2007,09,1,0
MMK,Murmansk Airport,2011,02,1,0
MMK,Murmansk Airport,2011,04,1,0
MMK,Murmansk Airport,2013,05,1,0
MMK,Murmansk Airport,2017,04,1,0
MMK,Murmansk Airport,2018,01,1,0
MMK,Murmansk Airport,2019,04,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,1982,11,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,1985,03,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,1989,04,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,1992,12,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,1993,08,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,1997,02,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,1999,07,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,2004,09,1,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,2005,12,2,0
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,2006,10,1,0
MMT,Mc Entire Joint National Guard Base,1984,08,1,0
MMT,Mc Entire Joint National Guard Base,1995,12,1,0
MMT,Mc Entire Joint National Guard Base,2012,04,1,0
MMU,Morristown Municipal Airport,1982,04,1,0
MMU,Morristown Municipal Airport,1982,09,1,0
MMU,Morristown Municipal Airport,1982,11,1,0
MMU,Morristown Municipal Airport,1983,06,1,0
MMU,Morristown Municipal Airport,1983,11,1,0
MMU,Morristown Municipal Airport,1988,02,1,0
MMU,Morristown Municipal Airport,1988,03,1,0
MMU,Morristown Municipal Airport,1988,04,1,0
MMU,Morristown Municipal Airport,1988,07,1,0
MMU,Morristown Municipal Airport,1989,11,1,0
MMU,Morristown Municipal Airport,1997,05,1,0
MMU,Morristown Municipal Airport,1999,05,2,0
MMU,Morristown Municipal Airport,1999,12,1,0
MMU,Morristown Municipal Airport,2002,10,1,0
MMU,Morristown Municipal Airport,2003,01,1,0
MMU,Morristown Municipal Airport,2006,03,1,0
MMU,Morristown Municipal Airport,2008,12,1,0
MMU,Morristown Municipal Airport,2009,03,1,0
MMU,Morristown Municipal Airport,2009,07,1,0
MMU,Morristown Municipal Airport,2016,07,1,0
MMU,Morristown Municipal Airport,2016,11,1,0
MMU,Morristown Municipal Airport,2019,02,1,0
MMU,Morristown Municipal Airport,2020,01,1,0
MMV,Mal Airport,1993,03,0,1
MMV,Mal Airport,1994,08,1,0
MMV,Mal Airport,1998,03,1,0
MMV,Mal Airport,2000,08,1,0
MMV,Mal Airport,2001,01,1,0
MMV,Mal Airport,2001,05,1,0
MMV,Mal Airport,2003,02,1,0
MMV,Mal Airport,2012,08,1,0
MMV,Mal Airport,2013,05,1,0
MMV,Mal Airport,2013,10,1,0
MMV,Mal Airport,2015,10,1,0
MMV,Mal Airport,2019,04,1,0
MMV,Mal Airport,2020,06,1,0
MNB,Muanda Airport,2010,02,0,1
MNE,Mungeranie Airport,1989,10,1,0
MNF,Mana Island Airport,2005,08,1,0
MNI,John A. Osborne Airport,1984,06,1,0
MNI,John A. Osborne Airport,1991,08,1,0
MNI,John A. Osborne Airport,2016,06,1,0
MNM,Menominee Regional Airport,1986,08,1,0
MNM,Menominee Regional Airport,1988,07,1,0
MNM,Menominee Regional Airport,1996,12,1,0
MNM,Menominee Regional Airport,2003,11,1,0
MNM,Menominee Regional Airport,2006,12,1,0
MNM,Menominee Regional Airport,2011,08,1,0
MNM,Menominee Regional Airport,2016,02,1,0
MNN,Marion Municipal Airport,1984,02,1,0
MNN,Marion Municipal Airport,1991,07,1,0
MNN,Marion Municipal Airport,2000,08,1,0
MNN,Marion Municipal Airport,2003,08,2,0
MNN,Marion Municipal Airport,2005,04,1,0
MNN,Marion Municipal Airport,2017,08,1,0
MNZ,Manassas Regional Airport/Harry P. Davis Field,1991,12,1,0
MNZ,Manassas Regional Airport/Harry P. Davis Field,2012,09,1,0
MOB,Mobile Regional Airport,1982,03,1,1
MOB,Mobile Regional Airport,1983,04,1,0
MOB,Mobile Regional Airport,1986,07,1,0
MOB,Mobile Regional Airport,1986,12,1,0
MOB,Mobile Regional Airport,1987,02,1,0
MOB,Mobile Regional Airport,1998,03,1,0
MOB,Mobile Regional Airport,2004,10,1,0
MOB,Mobile Regional Airport,2016,02,1,0
MOD,Modesto City Co-Harry Sham Field,1982,04,1,0
MOD,Modesto City Co-Harry Sham Field,1983,12,1,0
MOD,Modesto City Co-Harry Sham Field,1984,04,1,0
MOD,Modesto City Co-Harry Sham Field,1985,02,1,0
MOD,Modesto City Co-Harry Sham Field,1985,09,1,0
MOD,Modesto City Co-Harry Sham Field,1986,09,1,0
MOD,Modesto City Co-Harry Sham Field,1987,10,2,0
MOD,Modesto City Co-Harry Sham Field,1988,11,1,0
MOD,Modesto City Co-Harry Sham Field,1991,08,1,0
MOD,Modesto City Co-Harry Sham Field,1992,05,1,0
MOD,Modesto City Co-Harry Sham Field,1994,01,2,0
MOD,Modesto City Co-Harry Sham Field,1995,02,1,0
MOD,Modesto City Co-Harry Sham Field,1996,06,1,0
MOD,Modesto City Co-Harry Sham Field,1996,08,1,0
MOD,Modesto City Co-Harry Sham Field,2006,07,1,0
MOD,Modesto City Co-Harry Sham Field,2007,09,1,0
MOD,Modesto City Co-Harry Sham Field,2010,06,1,0
MOD,Modesto City Co-Harry Sham Field,2012,11,1,0
MOD,Modesto City Co-Harry Sham Field,2016,07,1,0
MOT,Minot International Airport,1983,07,1,0
MOT,Minot International Airport,1989,07,1,0
MOT,Minot International Airport,1994,02,1,0
MOT,Minot International Airport,1996,09,1,0
MOT,Minot International Airport,2000,11,1,0
MOT,Minot International Airport,2009,05,1,0
MOT,Minot International Airport,2011,08,1,0
MOT,Minot International Airport,2013,06,1,0
MOU,Mountain Village Airport,1985,01,1,0
MOU,Mountain Village Airport,1986,09,1,0
MOU,Mountain Village Airport,1997,12,1,0
MOY,Monterrey Airport,1984,04,1,0
MOZ,Moorea Airport,2007,08,1,0
MPE,Griswold Airport,1984,09,1,0
MPE,Griswold Airport,1986,05,1,0
MPE,Griswold Airport,1999,02,1,0
MPE,Griswold Airport,2004,10,1,0
MPE,Griswold Airport,2012,01,1,0
MPG,Makini Airport,2016,06,1,0
MPI,Mamitupo Airport,2006,01,1,0
MPI,Mamitupo Airport,2007,05,1,0
MPI,Mamitupo Airport,2012,02,1,0
MPI,Mamitupo Airport,2012,05,1,0
MPI,Mamitupo Airport,2014,04,1,0
MPJ,Petit Jean Park Airport,1983,04,1,0
MPJ,Petit Jean Park Airport,1984,02,1,0
MPJ,Petit Jean Park Airport,1989,07,1,0
MPJ,Petit Jean Park Airport,1991,01,1,0
MPJ,Petit Jean Park Airport,1998,04,1,0
MPJ,Petit Jean Park Airport,2003,02,1,0
MPO,Pocono Mountains Municipal Airport,1990,08,1,0
MPO,Pocono Mountains Municipal Airport,1999,08,1,0
MPO,Pocono Mountains Municipal Airport,2000,10,1,0
MPO,Pocono Mountains Municipal Airport,2002,08,1,0
MPO,Pocono Mountains Municipal Airport,2011,03,1,0
MPO,Pocono Mountains Municipal Airport,2012,10,1,0
MPO,Pocono Mountains Municipal Airport,2015,11,1,0
MPT,Maliana airport,1997,07,1,0
MPV,Edward F Knapp State Airport,1986,12,1,0
MPV,Edward F Knapp State Airport,1987,09,1,0
MPV,Edward F Knapp State Airport,2000,01,1,0
MPV,Edward F Knapp State Airport,2001,09,1,0
MPV,Edward F Knapp State Airport,2007,07,1,0
MPV,Edward F Knapp State Airport,2009,06,1,0
MQB,Macomb Municipal Airport,2000,03,1,0
MQJ,Moma Airport,1986,05,1,0
MQJ,Moma Airport,1987,10,1,0
MQJ,Moma Airport,1988,05,1,0
MQJ,Moma Airport,1992,07,1,0
MQJ,Moma Airport,1994,11,1,0
MQJ,Moma Airport,1998,06,2,0
MQJ,Moma Airport,1999,11,1,0
MQJ,Moma Airport,2006,06,1,0
MQJ,Moma Airport,2009,06,1,0
MQJ,Moma Airport,2009,12,1,0
MQJ,Moma Airport,2011,05,1,0
MQJ,Moma Airport,2011,10,1,0
MQJ,Moma Airport,2014,06,1,0
MQJ,Moma Airport,2014,07,1,0
MQJ,Moma Airport,2019,05,1,0
MQT,Sawyer International Airport,1986,12,1,0
MQT,Sawyer International Airport,1990,02,0,1
MQT,Sawyer International Airport,1991,06,1,0
MQT,Sawyer International Airport,1992,08,1,0
MQT,Sawyer International Airport,1999,03,1,0
MQY,Smyrna Airport,1993,06,1,0
MQY,Smyrna Airport,1993,09,1,0
MQY,Smyrna Airport,1994,11,1,0
MQY,Smyrna Airport,1995,03,1,0
MQY,Smyrna Airport,1995,09,1,0
MQY,Smyrna Airport,2000,01,1,0
MQY,Smyrna Airport,2000,05,1,0
MQY,Smyrna Airport,2004,11,1,0
MQY,Smyrna Airport,2009,09,1,0
MQY,Smyrna Airport,2011,03,1,0
MQY,Smyrna Airport,2012,06,2,0
MRB,Eastern WV Regional Airport/Shepherd Field,1985,03,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,1987,02,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,1991,03,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,1993,09,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,1994,08,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,1995,08,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,1999,06,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,2001,12,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,2004,11,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,2011,09,1,0
MRB,Eastern WV Regional Airport/Shepherd Field,2018,01,1,0
MRC,Maury County Airport,1986,03,1,0
MRC,Maury County Airport,1989,05,1,0
MRC,Maury County Airport,1992,03,1,0
MRC,Maury County Airport,1996,01,1,0
MRC,Maury County Airport,1996,03,1,0
MRC,Maury County Airport,2018,09,1,0
MRC,Maury County Airport,2020,02,1,0
MRD,Alberto Carnevalli Airport,2010,06,1,0
MRD,Alberto Carnevalli Airport,2011,11,2,0
MRF,Marfa Municipal Airport,1985,05,1,0
MRF,Marfa Municipal Airport,1991,07,1,0
MRF,Marfa Municipal Airport,1993,01,1,0
MRF,Marfa Municipal Airport,1997,04,1,0
MRF,Marfa Municipal Airport,2001,04,1,0
MRF,Marfa Municipal Airport,2003,12,1,0
MRG,Mareeba Airport,1989,12,1,0
MRH,May River Airstrip,1990,03,1,0
MRH,May River Airstrip,2000,03,1,0
MRH,May River Airstrip,2000,07,1,0
MRH,May River Airstrip,2003,05,1,0
MRH,May River Airstrip,2011,09,1,0
MRI,Merrill Field,1982,01,1,0
MRI,Merrill Field,1982,03,2,0
MRI,Merrill Field,1982,08,2,0
MRI,Merrill Field,1983,01,2,0
MRI,Merrill Field,1983,02,2,0
MRI,Merrill Field,1983,07,1,0
MRI,Merrill Field,1983,09,1,0
MRI,Merrill Field,1983,10,1,0
MRI,Merrill Field,1983,12,1,0
MRI,Merrill Field,1984,02,1,0
MRI,Merrill Field,1984,03,1,0
MRI,Merrill Field,1984,04,4,0
MRI,Merrill Field,1984,05,1,0
MRI,Merrill Field,1984,06,1,0
MRI,Merrill Field,1984,07,1,0
MRI,Merrill Field,1984,09,4,0
MRI,Merrill Field,1984,11,2,0
MRI,Merrill Field,1985,04,2,0
MRI,Merrill Field,1985,05,2,0
MRI,Merrill Field,1985,06,1,0
MRI,Merrill Field,1985,10,1,0
MRI,Merrill Field,1986,03,2,0
MRI,Merrill Field,1986,06,2,0
MRI,Merrill Field,1986,08,2,0
MRI,Merrill Field,1987,01,2,0
MRI,Merrill Field,1987,02,1,0
MRI,Merrill Field,1987,03,1,0
MRI,Merrill Field,1987,04,1,0
MRI,Merrill Field,1987,06,2,0
MRI,Merrill Field,1987,07,2,0
MRI,Merrill Field,1988,03,1,0
MRI,Merrill Field,1988,06,1,0
MRI,Merrill Field,1988,08,1,0
MRI,Merrill Field,1988,10,1,0
MRI,Merrill Field,1988,12,1,0
MRI,Merrill Field,1989,05,1,0
MRI,Merrill Field,1989,06,1,0
MRI,Merrill Field,1989,07,1,0
MRI,Merrill Field,1989,08,1,0
MRI,Merrill Field,1990,01,3,0
MRI,Merrill Field,1990,03,1,0
MRI,Merrill Field,1990,05,1,0
MRI,Merrill Field,1990,06,1,0
MRI,Merrill Field,1990,07,1,0
MRI,Merrill Field,1990,10,1,0
MRI,Merrill Field,1990,11,1,0
MRI,Merrill Field,1991,02,1,0
MRI,Merrill Field,1991,06,1,0
MRI,Merrill Field,1991,07,1,0
MRI,Merrill Field,1991,12,1,0
MRI,Merrill Field,1992,01,1,0
MRI,Merrill Field,1992,03,1,0
MRI,Merrill Field,1992,06,2,0
MRI,Merrill Field,1993,03,1,0
MRI,Merrill Field,1993,05,1,0
MRI,Merrill Field,1993,06,1,0
MRI,Merrill Field,1993,11,1,0
MRI,Merrill Field,1994,01,1,0
MRI,Merrill Field,1994,02,1,0
MRI,Merrill Field,1994,06,1,0
MRI,Merrill Field,1995,03,2,0
MRI,Merrill Field,1995,07,1,0
MRI,Merrill Field,1996,03,3,0
MRI,Merrill Field,1996,07,1,0
MRI,Merrill Field,1996,09,1,0
MRI,Merrill Field,1997,08,1,0
MRI,Merrill Field,1998,02,2,0
MRI,Merrill Field,1998,03,1,0
MRI,Merrill Field,1998,06,2,0
MRI,Merrill Field,1998,08,1,0
MRI,Merrill Field,1998,12,1,0
MRI,Merrill Field,1999,03,1,0
MRI,Merrill Field,1999,04,1,0
MRI,Merrill Field,1999,09,1,0
MRI,Merrill Field,2000,05,2,0
MRI,Merrill Field,2000,08,1,0
MRI,Merrill Field,2001,08,1,0
MRI,Merrill Field,2004,06,1,0
MRI,Merrill Field,2004,09,1,0
MRI,Merrill Field,2005,04,2,0
MRI,Merrill Field,2005,05,1,0
MRI,Merrill Field,2005,06,1,0
MRI,Merrill Field,2005,07,1,0
MRI,Merrill Field,2006,02,1,0
MRI,Merrill Field,2008,04,1,0
MRI,Merrill Field,2008,05,1,0
MRI,Merrill Field,2008,06,1,0
MRI,Merrill Field,2008,10,1,0
MRI,Merrill Field,2009,04,1,0
MRI,Merrill Field,2009,07,1,0
MRI,Merrill Field,2009,09,1,0
MRI,Merrill Field,2010,06,1,0
MRI,Merrill Field,2013,08,1,0
MRI,Merrill Field,2014,06,1,0
MRI,Merrill Field,2014,07,1,0
MRI,Merrill Field,2015,12,1,0
MRI,Merrill Field,2016,09,1,0
MRI,Merrill Field,2016,10,1,0
MRI,Merrill Field,2017,03,1,0
MRI,Merrill Field,2018,03,1,0
MRI,Merrill Field,2018,11,1,0
MRI,Merrill Field,2019,01,1,0
MRI,Merrill Field,2020,04,1,0
MRJ,Colon Airport,1990,08,1,0
MRJ,Colon Airport,1999,05,1,0
MRN,Foothills Regional Airport,1986,12,1,0
MRN,Foothills Regional Airport,1988,02,1,0
MRN,Foothills Regional Airport,1991,08,1,0
MRN,Foothills Regional Airport,1992,02,1,0
MRN,Foothills Regional Airport,1995,03,1,0
MRN,Foothills Regional Airport,1995,10,1,0
MRN,Foothills Regional Airport,1996,02,1,0
MRN,Foothills Regional Airport,1999,10,1,0
MRN,Foothills Regional Airport,2000,12,1,0
MRN,Foothills Regional Airport,2005,10,1,0
MRN,Foothills Regional Airport,2007,03,1,0
MRN,Foothills Regional Airport,2015,05,1,0
MRN,Foothills Regional Airport,2015,11,1,0
MRT,Moroak Airport,2005,06,1,0
MRT,Moroak Airport,2007,05,1,0
MRT,Moroak Airport,2008,08,1,0
MRT,Moroak Airport,2009,06,1,0
MRT,Moroak Airport,2009,10,1,0
MRT,Moroak Airport,2011,12,1,0
MRT,Moroak Airport,2012,07,0,1
MRT,Moroak Airport,2016,06,1,0
MRT,Moroak Airport,2019,03,1,0
MRT,Moroak Airport,2019,04,1,0
MRV,Mineralnyye Vody Airport,2003,09,1,0
MRY,Monterey Peninsula Airport,1982,08,1,0
MRY,Monterey Peninsula Airport,1983,01,1,0
MRY,Monterey Peninsula Airport,1983,06,1,0
MRY,Monterey Peninsula Airport,1983,11,1,0
MRY,Monterey Peninsula Airport,1984,08,2,0
MRY,Monterey Peninsula Airport,1985,07,1,0
MRY,Monterey Peninsula Airport,1985,08,1,0
MRY,Monterey Peninsula Airport,1986,03,1,0
MRY,Monterey Peninsula Airport,1986,06,1,0
MRY,Monterey Peninsula Airport,1986,09,1,0
MRY,Monterey Peninsula Airport,1987,04,1,0
MRY,Monterey Peninsula Airport,1987,07,1,0
MRY,Monterey Peninsula Airport,1987,09,2,0
MRY,Monterey Peninsula Airport,1989,05,1,0
MRY,Monterey Peninsula Airport,1991,03,1,0
MRY,Monterey Peninsula Airport,1991,08,1,0
MRY,Monterey Peninsula Airport,1992,06,1,0
MRY,Monterey Peninsula Airport,1997,08,1,0
MRY,Monterey Peninsula Airport,1997,10,1,0
MRY,Monterey Peninsula Airport,2000,07,0,1
MRY,Monterey Peninsula Airport,2000,10,1,0
MRY,Monterey Peninsula Airport,2001,02,1,0
MRY,Monterey Peninsula Airport,2001,07,1,0
MRY,Monterey Peninsula Airport,2002,06,1,0
MRY,Monterey Peninsula Airport,2008,11,1,0
MRY,Monterey Peninsula Airport,2009,04,1,0
MRY,Monterey Peninsula Airport,2014,04,1,0
MRY,Monterey Peninsula Airport,2015,10,1,0
MSA,Muskrat Dam Airport,1989,10,1,0
MSA,Muskrat Dam Airport,1999,07,1,0
MSA,Muskrat Dam Airport,2001,07,1,0
MSL,Northwest Alabama Regional Airport,1982,01,1,0
MSL,Northwest Alabama Regional Airport,1983,05,0,1
MSL,Northwest Alabama Regional Airport,1988,03,1,0
MSL,Northwest Alabama Regional Airport,1989,12,1,0
MSL,Northwest Alabama Regional Airport,1994,03,1,0
MSL,Northwest Alabama Regional Airport,1994,07,1,0
MSL,Northwest Alabama Regional Airport,2008,06,1,0
MSN,Dane County Regional Truax Field,1983,04,1,0
MSN,Dane County Regional Truax Field,1984,03,1,0
MSN,Dane County Regional Truax Field,1984,08,0,1
MSN,Dane County Regional Truax Field,1985,03,1,0
MSN,Dane County Regional Truax Field,1986,01,1,0
MSN,Dane County Regional Truax Field,1986,12,1,1
MSN,Dane County Regional Truax Field,1987,07,1,0
MSN,Dane County Regional Truax Field,1992,10,1,0
MSN,Dane County Regional Truax Field,1993,01,1,0
MSN,Dane County Regional Truax Field,1994,03,1,0
MSN,Dane County Regional Truax Field,1994,09,1,0
MSN,Dane County Regional Truax Field,1997,05,1,0
MSN,Dane County Regional Truax Field,1997,11,1,0
MSN,Dane County Regional Truax Field,2000,11,1,0
MSN,Dane County Regional Truax Field,2004,08,1,0
MSN,Dane County Regional Truax Field,2006,04,1,0
MSN,Dane County Regional Truax Field,2008,12,2,0
MSN,Dane County Regional Truax Field,2010,11,1,0
MSN,Dane County Regional Truax Field,2010,12,1,0
MSN,Dane County Regional Truax Field,2012,02,1,0
MSO,Missoula International Airport,1982,04,1,0
MSO,Missoula International Airport,1982,09,1,0
MSO,Missoula International Airport,1984,09,2,0
MSO,Missoula International Airport,1985,07,2,0
MSO,Missoula International Airport,1985,12,1,0
MSO,Missoula International Airport,1986,01,1,0
MSO,Missoula International Airport,1987,03,2,0
MSO,Missoula International Airport,1987,05,1,0
MSO,Missoula International Airport,1988,06,1,0
MSO,Missoula International Airport,1991,12,2,0
MSO,Missoula International Airport,1994,01,1,0
MSO,Missoula International Airport,1997,11,1,0
MSO,Missoula International Airport,1998,10,1,0
MSO,Missoula International Airport,2000,09,1,0
MSO,Missoula International Airport,2002,08,1,0
MSO,Missoula International Airport,2003,12,1,0
MSO,Missoula International Airport,2005,06,1,0
MSO,Missoula International Airport,2006,11,1,0
MSO,Missoula International Airport,2008,06,1,0
MSO,Missoula International Airport,2015,10,1,0
MSO,Missoula International Airport,2016,10,0,1
MSO,Missoula International Airport,2019,12,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1983,04,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1985,01,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1985,12,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1986,04,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1986,09,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1986,11,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1988,07,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1988,09,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1988,11,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1989,05,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1990,10,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1991,01,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1994,11,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1995,02,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1995,03,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1995,06,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,1999,07,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2000,09,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2001,05,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2002,06,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2002,09,1,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2003,11,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2005,05,2,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2008,04,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2009,10,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2010,02,2,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2010,12,1,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2012,11,0,1
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2014,10,2,0
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,2018,02,1,0
MSS,Massena International Richards Field,1983,09,1,0
MSS,Massena International Richards Field,1988,07,1,0
MSS,Massena International Richards Field,1990,01,1,0
MSS,Massena International Richards Field,1994,06,1,0
MSS,Massena International Richards Field,2002,11,1,0
MSV,Sullivan County International Airport,1982,10,1,0
MSV,Sullivan County International Airport,1982,12,1,1
MSV,Sullivan County International Airport,1984,09,1,0
MSV,Sullivan County International Airport,1992,02,1,0
MSV,Sullivan County International Airport,1995,10,1,0
MSV,Sullivan County International Airport,1999,02,1,0
MSV,Sullivan County International Airport,2003,04,1,0
MSV,Sullivan County International Airport,2005,08,1,0
MSY,Louis Armstrong New Orleans International Airport,1982,10,0,1
MSY,Louis Armstrong New Orleans International Airport,1983,09,1,0
MSY,Louis Armstrong New Orleans International Airport,1986,01,1,0
