,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1994 To 01/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
Date,Facility,Region,State,"DDSO
Service
Area",Class,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,Civil,Military,Total,"Airport
Operations","Tower
Operations"
01/1994,FAI ,AAL,AK,WE,Towers with Radar,"1,113",562,485,56,"2,216",0,0,0,0,0,34,"1,004","1,305",12,"2,355",0,0,0,0,0,842,124,966,"5,537","5,537"
01/1994,FAR ,AGL,ND,CE,Towers with Radar,400,"1,313","1,714",184,"3,611",0,0,0,0,0,70,137,134,82,423,0,0,0,0,0,"1,248",220,"1,468","5,502","5,502"
01/1994,FAT ,AWP,CA,WE,Towers with Radar,656,"4,048","4,099",484,"9,287",0,0,0,0,0,97,284,314,115,810,0,0,0,0,0,502,60,562,"10,659","10,659"
01/1994,FAY ,ASO,NC,EN,Towers with Radar,413,877,"1,322",924,"3,536",0,0,0,0,0,60,140,209,323,732,0,0,0,0,0,831,164,995,"5,263","5,263"
01/1994,FCM ,AGL,MN,CE,Towers with Display (VFR),0,5,"1,333",0,"1,338",0,0,0,0,0,0,71,"3,725",6,"3,802",0,0,0,0,0,"6,571",66,"6,637","11,777","11,777"
01/1994,FFZ ,AWP,AZ,WE,Towers with Display (VFR),0,2,196,3,201,0,0,0,0,0,0,31,"7,820",31,"7,882",0,0,0,0,0,"9,042",281,"9,323","17,406","17,406"
01/1994,FLG ,AWP,AZ,WE,Federal Contract Tower,0,274,149,2,425,0,0,0,0,0,0,313,"1,861",39,"2,213",0,0,0,0,0,"1,430",6,"1,436","4,074","4,074"
01/1994,FLL ,ASO,FL,ES,Combined TRACON & Tower with Radar,"9,633","4,765","5,722",54,"20,174",0,69,"4,361",74,"4,504",398,189,321,47,955,0,0,0,0,0,177,0,177,"21,306","25,810"
01/1994,FLO ,ASO,SC,ES,Towers with Radar,0,679,688,77,"1,444",0,0,0,0,0,0,46,967,81,"1,094",0,0,0,0,0,516,20,536,"3,074","3,074"
01/1994,FMN ,ASW,NM,WE,Federal Contract Tower,0,238,373,1,612,0,0,0,0,0,3,"1,401","3,209",35,"4,648",0,0,0,0,0,"2,680",92,"2,772","8,032","8,032"
01/1994,FMY ,ASO,FL,ES,Towers with Display (VFR),0,160,"1,332",10,"1,502",0,0,0,0,0,0,314,"3,235",42,"3,591",0,0,0,0,0,"2,434",56,"2,490","7,583","7,583"
01/1994,FNT ,AGL,MI,CE,Towers with Radar,246,"1,100","1,405",6,"2,757",0,0,0,0,0,66,201,157,42,466,0,0,0,0,0,"4,056",78,"4,134","7,357","7,357"
01/1994,FOE ,ACE,KS,CE,Towers with Display (VFR),7,326,442,263,"1,038",0,0,0,0,0,16,92,636,114,858,0,0,0,0,0,560,568,"1,128","3,024","3,024"
01/1994,FPR ,ASO,FL,ES,Towers with Display (VFR),0,69,916,0,985,0,0,0,0,0,0,135,"5,864",17,"6,016",0,0,0,0,0,"7,362",0,"7,362","14,363","14,363"
01/1994,FRG ,AEA,NY,EN,Towers with Display (VFR),0,13,805,0,818,0,0,0,0,0,0,67,"4,082",15,"4,164",0,0,0,0,0,"5,364",32,"5,396","10,378","10,378"
01/1994,FSD ,AGL,SD,CE,Towers with Radar,713,970,"1,419",185,"3,287",0,0,0,0,0,90,76,923,129,"1,218",0,0,0,0,0,995,361,"1,356","5,861","5,861"
01/1994,FSM ,ASW,AR,CE,Towers with Radar,0,852,"1,731",823,"3,406",0,0,0,0,0,0,148,249,391,788,0,0,0,0,0,276,556,832,"5,026","5,026"
01/1994,FTW ,ASW,TX,CE,Towers with Display (VFR),8,18,"2,311",17,"2,354",0,0,0,0,0,17,19,"5,184",30,"5,250",0,0,0,0,0,"4,405",16,"4,421","12,025","12,025"
01/1994,FTY ,ASO,GA,ES,Towers with Display (VFR),0,90,"2,831",115,"3,036",0,0,0,0,0,0,39,"1,850",55,"1,944",0,0,0,0,0,"3,522",32,"3,554","8,534","8,534"
01/1994,FUL ,AWP,CA,WE,Towers with Display (VFR),0,1,"1,273",0,"1,274",0,0,0,0,0,0,19,"8,029",0,"8,048",0,0,0,0,0,"4,672",0,"4,672","13,994","13,994"
01/1994,FWA ,AGL,IN,CE,Towers with Radar,935,"1,139","1,464",110,"3,648",0,0,0,0,0,114,115,121,117,467,0,0,0,0,0,"1,068",156,"1,224","5,339","5,339"
01/1994,FXE ,ASO,FL,ES,Towers with Display (VFR),0,313,"4,896",3,"5,212",0,0,0,0,0,0,274,"10,835",12,"11,121",0,0,0,0,0,"2,980",0,"2,980","19,313","19,313"
01/1994,FYV ,ASW,AR,CE,Tower without Radar,0,"1,944",465,0,"2,409",0,0,0,0,0,0,234,380,2,616,0,0,0,0,0,280,2,282,"3,307","3,307"
01/1994,GCN ,AWP,AZ,WE,Towers with Display (VFR),0,177,28,0,205,0,0,0,0,0,16,"6,293",396,5,"6,710",0,0,0,0,0,148,8,156,"7,071","7,071"
01/1994,GEG ,ANM,WA,WE,Towers with Radar,"2,297","3,588","1,454",89,"7,428",0,0,0,0,0,179,207,197,69,652,0,0,0,0,0,790,249,"1,039","9,119","9,119"
01/1994,GFK ,AGL,ND,CE,Towers with Display (VFR),284,698,"1,013",15,"2,010",0,0,0,0,0,28,90,"3,882",53,"4,053",0,0,0,0,0,"7,296",16,"7,312","13,375","13,375"
01/1994,GGG ,ASW,TX,CE,Towers with Radar,4,704,"1,565",58,"2,331",0,0,0,0,0,8,76,152,40,276,0,0,0,0,0,"1,374",248,"1,622","4,229","4,229"
01/1994,GJT ,ANM,CO,WE,Tower without Radar,338,857,391,42,"1,628",0,0,0,0,0,57,308,"2,076",39,"2,480",0,0,0,0,0,"1,948",220,"2,168","6,276","6,276"
01/1994,GLH ,ASO,MS,CE,Towers with Display (VFR),0,275,250,64,589,0,0,0,0,0,0,56,439,8,503,0,0,0,0,0,428,860,"1,288","2,380","2,380"
01/1994,GMU ,ASO,SC,ES,Towers with Display (VFR),0,0,835,0,835,0,0,0,0,0,0,11,"1,899",6,"1,916",0,0,0,0,0,"1,754",0,"1,754","4,505","4,505"
01/1994,GNV ,ASO,FL,ES,Towers with Display (VFR),210,876,821,101,"2,008",0,0,0,0,0,20,125,"1,906",206,"2,257",0,0,0,0,0,"1,129",468,"1,597","5,862","5,862"
01/1994,GON ,ANE,CT,EN,Towers with Display (VFR),0,117,276,73,466,0,0,0,0,0,0,113,"1,452",81,"1,646",0,0,0,0,0,"1,666",62,"1,728","3,840","3,840"
01/1994,GPT ,ASO,MS,CE,Towers with Radar,101,"1,137","1,475",971,"3,684",0,0,0,0,0,30,156,201,259,646,0,0,0,0,0,"2,756","1,199","3,955","8,285","8,285"
01/1994,GRB ,AGL,WI,CE,Towers with Radar,673,925,"1,405",26,"3,029",0,0,0,0,0,96,92,368,44,600,0,0,0,0,0,728,58,786,"4,415","4,415"
01/1994,GRI ,ACE,NE,CE,Towers with Display (VFR),0,839,308,7,"1,154",0,0,0,0,0,6,120,548,30,704,0,0,0,0,0,527,44,571,"2,429","2,429"
01/1994,GRR ,AGL,MI,CE,Towers with Radar,"1,733","2,197","2,320",16,"6,266",0,0,0,0,0,177,190,210,27,604,0,0,0,0,0,"1,750",38,"1,788","8,658","8,658"
01/1994,GSO ,ASO,NC,ES,Towers with Radar,"4,527","1,526","3,249",44,"9,346",0,0,0,0,0,346,134,258,36,774,0,0,0,0,0,813,120,933,"11,053","11,053"
01/1994,GSP ,ASO,SC,ES,Towers with Radar,"1,297","1,121","1,478",82,"3,978",0,0,0,0,0,126,77,99,45,347,0,0,0,0,0,194,182,376,"4,701","4,701"
01/1994,GTF ,ANM,MT,WE,Towers with Radar,494,"1,272",692,321,"2,779",0,0,0,0,0,81,125,120,94,420,0,0,0,0,0,824,354,"1,178","4,377","4,377"
01/1994,GYR ,AWP,AZ,WE,Towers with Display (VFR),0,0,73,0,73,0,0,0,0,0,0,3,"4,380",5,"4,388",0,0,0,0,0,"3,918",0,"3,918","8,379","8,379"
01/1994,GYY ,AGL,IN,CE,Federal Contract Tower,1,109,369,0,479,0,0,0,0,0,7,28,394,16,445,0,0,0,0,0,621,66,687,"1,611","1,611"
01/1994,HEF ,AEA,VA,EN,Towers with Display (VFR),0,36,445,0,481,0,0,0,0,0,0,26,"3,728",11,"3,765",0,0,0,0,0,"2,294",0,"2,294","6,540","6,540"
01/1994,HFD ,ANE,CT,EN,Towers with Display (VFR),0,75,424,2,501,0,0,0,0,0,0,161,"1,368",27,"1,556",0,0,0,0,0,"1,021",1,"1,022","3,079","3,079"
01/1994,HGR ,AEA,MD,EN,Towers with Display (VFR),0,334,151,7,492,0,0,0,0,0,0,54,737,31,822,0,0,0,0,0,"1,006",0,"1,006","2,320","2,320"
01/1994,HHR ,AWP,CA,WE,Towers with Display (VFR),0,1,298,0,299,0,0,0,0,0,0,35,"5,719",56,"5,810",0,0,0,0,0,"6,147",0,"6,147","12,256","12,256"
01/1994,HIO ,ANM,OR,WE,Towers with Display (VFR),0,33,"1,129",5,"1,167",0,0,0,0,0,0,111,"4,004",20,"4,135",0,0,0,0,0,"5,820",18,"5,838","11,140","11,140"
01/1994,HKS ,ASO,MS,CE,Towers with Display (VFR),0,74,689,70,833,0,0,0,0,0,0,32,901,204,"1,137",0,0,0,0,0,"1,070",176,"1,246","3,216","3,216"
01/1994,HLG ,AEA,WV,CE,Towers with Display (VFR),0,2,158,11,171,0,0,0,0,0,0,13,246,56,315,0,0,0,0,0,250,242,492,978,978
01/1994,HLN ,ANM,MT,WE,Combination Non-Radar Approach Control & Tower w/o Radar,156,"1,097",261,65,"1,579",0,0,0,0,0,15,184,811,490,"1,500",0,0,0,0,0,"1,266",476,"1,742","4,821","4,821"
01/1994,HNL ,AWP,HI,WE,Towers with Radar,"15,828","4,308","5,462","1,430","27,028",0,0,0,0,0,476,130,369,279,"1,254",0,0,0,0,0,"1,452",222,"1,674","29,956","29,956"
01/1994,HOB ,ASW,NM,CE,Federal Contract Tower,0,152,78,15,245,0,0,0,0,0,0,222,977,33,"1,232",0,0,0,0,0,"1,150",88,"1,238","2,715","2,715"
01/1994,HOU ,ASW,TX,CE,Combined TRACON & Tower with Radar,"9,373",281,"8,340",3,"17,997",0,0,"2,242",107,"2,349",396,106,321,3,826,0,0,0,0,0,34,0,34,"18,857","21,206"
01/1994,HPN ,AEA,NY,EN,Towers with Display (VFR),665,"2,096","2,909",0,"5,670",0,0,0,0,0,105,290,"2,556",16,"2,967",0,0,0,0,0,972,0,972,"9,609","9,609"
01/1994,HRL ,ASW,TX,CE,Towers with Display (VFR),"1,024",255,589,158,"2,026",0,0,0,0,0,123,51,562,35,771,0,0,0,0,0,860,376,"1,236","4,033","4,033"
01/1994,HSV ,ASO,AL,CE,Towers with Radar,"1,244",710,"1,736",97,"3,787",0,0,0,0,0,134,102,166,67,469,0,0,0,0,0,575,106,681,"4,937","4,937"
01/1994,HTS ,AEA,WV,CE,Towers with Radar,189,820,645,16,"1,670",0,0,0,0,0,23,74,107,28,232,0,0,0,0,0,186,24,210,"2,112","2,112"
01/1994,HUF ,AGL,IN,CE,Towers with Radar,187,125,371,85,768,0,0,0,0,0,60,60,315,83,518,0,0,0,0,0,966,126,"1,092","2,378","2,378"
01/1994,HUM ,ASW,LA,CE,Towers with Display (VFR),0,305,293,13,611,0,0,0,0,0,0,"3,026","1,323",37,"4,386",0,0,0,0,0,534,12,546,"5,543","5,543"
01/1994,HUT ,ACE,KS,CE,Towers with Display (VFR),0,78,380,38,496,0,0,0,0,0,0,95,"1,385",28,"1,508",0,0,0,0,0,"1,075",82,"1,157","3,161","3,161"
01/1994,HVN ,ANE,CT,EN,Towers with Display (VFR),97,599,232,1,929,0,0,0,0,0,15,89,973,18,"1,095",0,0,0,0,0,"1,410",4,"1,414","3,438","3,438"
01/1994,HWD ,AWP,CA,WE,Towers with Display (VFR),0,11,742,0,753,0,0,0,0,0,0,51,"5,564",8,"5,623",0,0,0,0,0,"6,822",10,"6,832","13,208","13,208"
01/1994,HWO ,ASO,FL,ES,Towers with Display (VFR),0,0,179,0,179,0,0,0,0,0,0,0,"4,825",34,"4,859",0,0,0,0,0,"7,615",0,"7,615","12,653","12,653"
01/1994,HYA ,ANE,MA,EN,Towers with Display (VFR),0,"1,029",133,0,"1,162",0,0,0,0,0,0,"2,282","1,072",6,"3,360",0,0,0,0,0,666,10,676,"5,198","5,198"
01/1994,IAD ,AEA,VA,EN,Towers with Radar,"6,707","9,339","2,839",422,"19,307",0,0,0,0,0,73,117,107,38,335,0,0,0,0,0,0,0,0,"19,642","19,642"
01/1994,IAG ,AEA,NY,CE,Towers with Display (VFR),19,0,214,219,452,0,0,0,0,0,30,3,673,260,966,0,0,0,0,0,"2,012",838,"2,850","4,268","4,268"
01/1994,IAH ,ASW,TX,CE,Combined TRACON & Tower with Radar,"19,342","5,051","3,177",83,"27,653",9,8,44,4,65,399,175,359,40,973,0,0,0,0,0,0,0,0,"28,626","28,691"
01/1994,ICT ,ACE,KS,CE,Towers with Radar,"2,055","1,232","6,414",67,"9,768",0,0,0,0,0,216,99,251,36,602,0,0,0,0,0,"2,389",47,"2,436","12,806","12,806"
01/1994,IDA ,ANM,ID,WE,Towers with Display (VFR),189,678,266,1,"1,134",0,0,0,0,0,30,176,841,8,"1,055",0,0,0,0,0,992,2,994,"3,183","3,183"
01/1994,ILG ,AEA,DE,EN,Towers with Display (VFR),0,78,"1,017",104,"1,199",0,0,0,0,0,2,62,"1,635",92,"1,791",0,0,0,0,0,"2,931",446,"3,377","6,367","6,367"
01/1994,ILM ,ASO,NC,EN,Towers with Radar,337,955,"1,915",133,"3,340",0,0,0,0,0,43,106,0,4,153,0,0,0,0,0,"1,116",694,"1,810","5,303","5,303"
01/1994,IND ,AGL,IN,CE,Towers with Radar,"9,089","5,409","3,109",95,"17,702",0,0,0,0,0,40,29,88,18,175,0,0,0,0,0,28,0,28,"17,905","17,905"
01/1994,INT ,ASO,NC,ES,Towers with Display (VFR),18,420,"1,205",0,"1,643",0,0,0,0,0,13,53,"1,375",12,"1,453",0,0,0,0,0,"1,464",2,"1,466","4,562","4,562"
01/1994,IPT ,AEA,PA,EN,Towers with Display (VFR),0,421,289,1,711,0,0,0,0,0,0,66,559,15,640,0,0,0,0,0,294,4,298,"1,649","1,649"
01/1994,ISO ,ASO,NC,EN,Towers with Display (VFR),0,390,353,155,898,0,0,0,0,0,4,55,600,240,899,0,0,0,0,0,350,48,398,"2,195","2,195"
01/1994,ISP ,AEA,NY,EN,Combined TRACON & Tower with Radar,755,"1,792","3,729",117,"6,393",0,0,152,2,154,145,252,487,101,985,0,0,0,0,0,"4,122",88,"4,210","11,588","11,742"
01/1994,ITH ,AEA,NY,EN,Towers with Display (VFR),120,969,198,0,"1,287",0,0,0,0,0,16,143,715,14,888,0,0,0,0,0,675,14,689,"2,864","2,864"
01/1994,ITO ,AWP,HI,WE,Towers with Radar,"1,661",207,141,113,"2,122",0,0,0,0,0,122,"2,545",634,164,"3,465",0,0,0,0,0,956,326,"1,282","6,869","6,869"
01/1994,JAN ,ASO,MS,CE,Towers with Radar,939,"1,556","1,316",377,"4,188",0,0,0,0,0,134,181,158,214,687,0,0,0,0,0,106,931,"1,037","5,912","5,912"
01/1994,JAX ,ASO,FL,ES,Towers with Radar,"4,128","2,801","1,529",408,"8,866",0,0,0,0,0,503,195,159,148,"1,005",0,0,0,0,0,506,762,"1,268","11,139","11,139"
01/1994,JFK ,AEA,NY,EN,Combined TRACON & Tower with Radar,"16,356","7,982",867,8,"25,213",0,74,716,166,956,333,200,2,0,535,0,0,0,0,0,0,0,0,"25,748","26,704"
01/1994,JLN ,ACE,MO,CE,Towers with Display (VFR),0,710,464,0,"1,174",0,0,0,0,0,0,97,673,2,772,0,0,0,0,0,776,0,776,"2,722","2,722"
01/1994,JNU ,AAL,AK,WE,Towers with Display (VFR),290,112,38,11,451,0,0,0,0,0,50,"1,905",205,28,"2,188",0,0,0,0,0,326,22,348,"2,987","2,987"
01/1994,JVL ,AGL,WI,CE,Towers with Display (VFR),6,162,562,5,735,0,0,0,0,0,14,89,"1,447",18,"1,568",0,0,0,0,0,"1,340",18,"1,358","3,661","3,661"
01/1994,JXN ,AGL,MI,CE,Towers with Display (VFR),0,46,421,0,467,0,0,0,0,0,0,48,"1,145",0,"1,193",0,0,0,0,0,"1,192",8,"1,200","2,860","2,860"
01/1994,KOA ,AWP,HI,WE,Towers with Display (VFR),"2,030",101,85,56,"2,272",0,0,0,0,0,57,"1,055",873,96,"2,081",0,0,0,0,0,"1,220",190,"1,410","5,763","5,763"
01/1994,KWA ,AWP,WK,WE,Towers with Radar,62,11,453,91,617,0,0,0,0,0,23,82,24,359,488,0,0,0,0,0,81,108,189,"1,294","1,294"
01/1994,LAF ,AGL,IN,CE,Tower without Radar,0,278,515,0,793,0,0,0,0,0,7,32,909,11,959,0,0,0,0,0,"2,268",0,"2,268","4,020","4,020"
01/1994,LAL ,ASO,FL,ES,Federal Contract Tower,0,4,"1,294",80,"1,378",0,0,0,0,0,2,17,"2,741",63,"2,823",0,0,0,0,0,"4,773",410,"5,183","9,384","9,384"
01/1994,LAN ,AGL,MI,CE,Towers with Radar,499,"2,515","1,522",51,"4,587",0,0,0,0,0,80,275,280,39,674,0,0,0,0,0,"1,924",178,"2,102","7,363","7,363"
01/1994,LAS ,AWP,NV,WE,Combined TRACON & Tower with Radar,"17,808","6,021","10,006","1,591","35,426",8,303,278,5,594,503,476,791,129,"1,899",0,0,0,0,0,"1,447",14,"1,461","38,786","39,380"
01/1994,LAW ,ASW,OK,CE,Towers with Display (VFR),0,619,139,68,826,0,0,0,0,0,0,127,283,0,410,0,0,0,0,0,264,"1,438","1,702","2,938","2,938"
01/1994,LAX ,AWP,CA,WE,Combined TRACON & Tower with Radar,"33,072","16,971","3,579","1,060","54,682",0,3,"1,017",39,"1,059",577,438,252,110,"1,377",0,0,0,0,0,0,2,2,"56,061","57,120"
01/1994,LBB ,ASW,TX,CE,Towers with Radar,"1,569","1,369","2,073",60,"5,071",0,0,0,0,0,64,53,95,3,215,0,0,0,0,0,"1,016","1,594","2,610","7,896","7,896"
01/1994,LCH ,ASW,LA,CE,Towers with Radar,0,964,"1,136",31,"2,131",0,0,0,0,0,0,117,153,15,285,0,0,0,0,0,504,58,562,"2,978","2,978"
01/1994,LEB ,ANE,NH,EN,Towers with Display (VFR),0,750,102,2,854,0,0,0,0,0,33,58,527,8,626,0,0,0,0,0,"1,050",2,"1,052","2,532","2,532"
01/1994,LEX ,ASO,KY,CE,Towers with Radar,"1,016","1,507","1,946",49,"4,518",0,0,0,0,0,84,121,168,34,407,0,0,0,0,0,716,44,760,"5,685","5,685"
01/1994,LFT ,ASW,LA,CE,Towers with Radar,43,"2,289","2,387",133,"4,852",0,0,0,0,0,11,191,312,105,619,0,0,0,0,0,641,104,745,"6,216","6,216"
01/1994,LGA ,AEA,NY,EN,Combined TRACON & Tower with Radar,"19,443","4,525","1,048",0,"25,016",0,523,"1,535",20,"2,078",344,14,5,10,373,0,0,0,0,0,0,0,0,"25,389","27,467"
01/1994,LGB ,AWP,CA,WE,Combined TRACON & Tower with Radar,805,17,"4,803",41,"5,666",0,0,0,0,0,110,38,"15,280",113,"15,541",0,0,0,0,0,"15,644",2,"15,646","36,853","36,853"
01/1994,LHD ,AAL,AK,WE,Towers with Radar,0,0,0,0,0,0,0,0,0,0,0,151,"1,752",0,"1,903",0,0,0,0,0,778,0,778,"2,681","2,681"
01/1994,LIH ,AWP,HI,WE,Towers with Display (VFR),"1,678",287,78,210,"2,253",0,0,0,0,0,148,"3,664",320,175,"4,307",0,0,0,0,0,269,98,367,"6,927","6,927"
01/1994,LIT ,ASW,AR,CE,Towers with Radar,"2,941","1,757","5,594",402,"10,694",0,0,0,0,0,290,184,324,203,"1,001",0,0,0,0,0,708,"1,038","1,746","13,441","13,441"
01/1994,LMT ,ANM,OR,WE,Towers with Display (VFR),0,654,277,275,"1,206",0,0,0,0,0,0,136,932,394,"1,462",0,0,0,0,0,959,"1,025","1,984","4,652","4,652"
01/1994,LNK ,ACE,NE,CE,Combined TRACON & Tower with Radar,375,901,"2,127",452,"3,855",0,0,0,0,0,82,139,18,23,262,0,0,0,0,0,"1,536",908,"2,444","6,561","6,561"
01/1994,LNS ,AEA,PA,EN,Towers with Display (VFR),0,527,406,7,940,0,0,0,0,0,0,129,"1,896",124,"2,149",0,0,0,0,0,"1,040",900,"1,940","5,029","5,029"
01/1994,LOU ,ASO,KY,CE,Towers with Display (VFR),0,54,681,2,737,0,0,0,0,0,0,20,"1,335",3,"1,358",0,0,0,0,0,"3,036",4,"3,040","5,135","5,135"
01/1994,LRD ,ASW,TX,CE,Federal Contract Tower,161,"1,071","1,457",105,"2,794",0,0,0,0,0,24,199,989,113,"1,325",0,0,0,0,0,284,154,438,"4,557","4,557"
01/1994,LSE ,AGL,WI,CE,Towers with Display (VFR),156,634,525,24,"1,339",0,0,0,0,0,21,286,"1,375",169,"1,851",0,0,0,0,0,"1,718",140,"1,858","5,048","5,048"
01/1994,LUK ,AGL,OH,CE,Towers with Display (VFR),0,304,"1,886",9,"2,199",0,0,0,0,0,0,23,"1,244",26,"1,293",0,0,0,0,0,"1,846",14,"1,860","5,352","5,352"
01/1994,LVK ,AWP,CA,WE,Towers with Display (VFR),0,0,"1,363",0,"1,363",0,0,0,0,0,0,20,"4,960",17,"4,997",0,0,0,0,0,"10,325",2,"10,327","16,687","16,687"
01/1994,LWB ,AEA,WV,EN,Federal Contract Tower,0,87,173,0,260,0,0,0,0,0,4,23,148,10,185,0,0,0,0,0,65,0,65,510,510
01/1994,LWM ,ANE,MA,EN,Towers with Display (VFR),0,4,257,0,261,0,0,0,0,0,0,27,"1,295",2,"1,324",0,0,0,0,0,"2,584",0,"2,584","4,169","4,169"
01/1994,LWS ,ANM,ID,WE,Towers with Display (VFR),0,"1,301",275,15,"1,591",0,0,0,0,0,7,157,811,17,992,0,0,0,0,0,"1,832",92,"1,924","4,507","4,507"
01/1994,LYH ,AEA,VA,EN,Towers with Display (VFR),0,"1,036",441,4,"1,481",0,0,0,0,0,2,149,914,22,"1,087",0,0,0,0,0,"1,072",14,"1,086","3,654","3,654"
01/1994,MAF ,ASW,TX,CE,Towers with Radar,"1,168",756,"1,572",340,"3,836",0,0,0,0,0,133,50,9,0,192,0,0,0,0,0,"1,022","1,976","2,998","7,026","7,026"
01/1994,MBS ,AGL,MI,CE,Towers with Radar,521,621,850,41,"2,033",0,0,0,0,0,61,80,92,41,274,0,0,0,0,0,398,131,529,"2,836","2,836"
01/1994,MCI ,ACE,MO,CE,Towers with Radar,"9,621","3,981",864,51,"14,517",0,0,0,0,0,419,191,125,33,768,0,0,0,0,0,2,0,2,"15,287","15,287"
01/1994,MCN ,ASO,GA,ES,Towers with Radar,0,350,"1,591",42,"1,983",0,0,0,0,0,9,41,67,17,134,0,0,0,0,0,"1,045",20,"1,065","3,182","3,182"
01/1994,MCO ,ASO,FL,ES,Towers with Radar,"13,404","11,015","2,394",435,"27,248",0,0,0,0,0,872,487,205,82,"1,646",0,0,0,0,0,0,0,0,"28,894","28,894"
01/1994,MDH ,AGL,IL,CE,Towers with Display (VFR),0,7,161,0,168,0,0,0,0,0,0,12,659,8,679,0,0,0,0,0,"2,194",0,"2,194","3,041","3,041"
01/1994,MDT ,AEA,PA,EN,Towers with Radar,"1,274","1,944",862,125,"4,205",0,0,0,0,0,118,127,181,70,496,0,0,0,0,0,182,132,314,"5,015","5,015"
01/1994,MDW ,AGL,IL,CE,Combined TRACON & Tower with Radar,"7,866","4,384","3,785",43,"16,078",0,96,472,10,578,597,498,220,53,"1,368",0,0,0,0,0,138,2,140,"17,586","18,164"
01/1994,MEI ,ASO,MS,CE,Towers with Display (VFR),0,400,379,518,"1,297",0,0,0,0,0,0,54,416,181,651,0,0,0,0,0,403,675,"1,078","3,026","3,026"
01/1994,MEM ,ASO,TN,CE,Towers with Radar,"14,130","7,817","3,770",284,"26,001",0,0,0,0,0,511,314,240,75,"1,140",0,0,0,0,0,10,60,70,"27,211","27,211"
01/1994,MFD ,AGL,OH,CE,Towers with Radar,0,3,401,100,504,0,0,0,0,0,0,13,251,145,409,0,0,0,0,0,140,86,226,"1,139","1,139"
01/1994,MFE ,ASW,TX,CE,Towers with Display (VFR),501,516,967,23,"2,007",0,0,0,0,0,58,80,"1,887",35,"2,060",0,0,0,0,0,"1,338",26,"1,364","5,431","5,431"
01/1994,MFR ,ANM,OR,WE,Tower without Radar,197,914,561,0,"1,672",0,0,0,0,0,36,137,911,6,"1,090",0,0,0,0,0,"1,304",2,"1,306","4,068","4,068"
01/1994,MGM ,ASO,AL,ES,Towers with Radar,355,"1,087","2,075",677,"4,194",0,0,0,0,0,78,121,414,440,"1,053",0,0,0,0,0,867,760,"1,627","6,874","6,874"
01/1994,MGW ,AEA,WV,CE,Towers with Display (VFR),0,451,151,14,616,0,0,0,0,0,0,191,516,78,785,0,0,0,0,0,580,126,706,"2,107","2,107"
01/1994,MHT ,ANE,NH,EN,Towers with Radar,700,"3,008","1,631",10,"5,349",0,0,0,0,0,84,209,277,19,589,0,0,0,0,0,754,6,760,"6,698","6,698"
01/1994,MIA ,ASO,FL,ES,Towers with Radar,"26,948","13,016","5,631",312,"45,907",0,0,0,0,0,607,259,507,68,"1,441",0,0,0,0,0,0,0,0,"47,348","47,348"
01/1994,MIC ,AGL,MN,CE,Towers with Display (VFR),0,12,415,4,431,0,0,0,0,0,0,312,"3,578",15,"3,905",0,0,0,0,0,"4,927",15,"4,942","9,278","9,278"
01/1994,MIE ,AGL,IN,CE,Towers with Display (VFR),0,0,468,0,468,0,0,0,0,0,0,2,542,6,550,0,0,0,0,0,342,0,342,"1,360","1,360"
01/1994,MKC ,ACE,MO,CE,Combined TRACON & Tower with Radar,0,538,"2,729",1,"3,268",0,0,0,0,0,0,107,"2,116",28,"2,251",0,0,0,0,0,"2,550",0,"2,550","8,069","8,069"
01/1994,MKE ,AGL,WI,CE,Towers with Radar,"5,791","4,721","2,474",223,"13,209",0,0,0,0,0,432,377,266,68,"1,143",0,0,0,0,0,578,8,586,"14,938","14,938"
01/1994,MKG ,AGL,MI,CE,Towers with Radar,0,568,"1,483",13,"2,064",0,0,0,0,0,0,90,231,33,354,0,0,0,0,0,792,20,812,"3,230","3,230"
01/1994,MKK ,AWP,HI,WE,Towers with Display (VFR),0,742,44,16,802,0,0,0,0,0,12,"1,497",378,88,"1,975",0,0,0,0,0,240,58,298,"3,075","3,075"
01/1994,MLB ,ASO,FL,ES,Towers with Display (VFR),581,826,"1,890",12,"3,309",0,0,0,0,0,75,109,"3,804",47,"4,035",0,0,0,0,0,"3,471",2,"3,473","10,817","10,817"
01/1994,MLI ,AGL,IL,CE,Towers with Radar,683,"1,667","1,242",86,"3,678",0,0,0,0,0,69,109,139,60,377,0,0,0,0,0,504,56,560,"4,615","4,615"
01/1994,MLU ,ASW,LA,CE,Towers with Radar,354,745,"2,243",161,"3,503",0,0,0,0,0,61,123,6,0,190,0,0,0,0,0,"1,488",672,"2,160","5,853","5,853"
01/1994,MMU ,AEA,NJ,EN,Towers with Display (VFR),0,6,"1,168",2,"1,176",0,0,0,0,0,0,7,"4,311",19,"4,337",0,0,0,0,0,"2,342",0,"2,342","7,855","7,855"
