,d2v_cos_sim,d2v_num_comp
VABB 2006/10,,1.0
VABB 2007/9,,1.0
VABB 2008/9,0.7287557125091553,2.0
VABB 2011/8,,1.0
VABB 2014/7,,1.0
VAD 1991/3,,1.0
VAD 1991/4,,1.0
VAD 1998/3,,1.0
VAD 1999/4,,1.0
VAD 1999/8,,1.0
VAD 2000/5,0.5202176570892334,2.0
VAD 2002/12,,1.0
VAD 2004/9,0.8439955711364746,2.0
VAO 1997/9,,1.0
VBC 1994/1,,1.0
VBG 1990/1,,1.0
VBG 1990/3,0.7999918460845947,2.0
VBG 1990/8,,1.0
VBG 1992/11,,1.0
VBG 1992/2,,1.0
VBG 1993/11,,1.0
VBG 1993/3,,1.0
VCV 1991/12,,1.0
VGB 1993/4,,1.0
VGZR 2006/4,,1.0
VHHH 1999/3,0.8972322344779968,2.0
VHHH 1999/8,,1.0
VHHH 1999/9,,1.0
VHHH 2000/6,,1.0
VHHH 2001/5,,1.0
VHHH 2002/4,,1.0
VHHH 2002/9,,1.0
VHHH 2003/4,,1.0
VHHH 2003/6,,1.0
VHHH 2004/1,0.4481965700785319,4.0
VHHH 2004/10,,1.0
VHHH 2010/6,,1.0
VHHH 2012/12,,1.0
VHHH 2012/5,,1.0
VHHH 2013/7,,1.0
VHHH 2014/12,,1.0
VHHH 2014/4,,1.0
VHHH 2016/8,0.7505390644073486,2.0
VHHK 1993/4,,1.0
VHHK 1998/11,,1.0
VHHK 1999/3,0.6795291900634766,2.0
VHHK 2001/1,,1.0
VHHK 2002/1,,1.0
VHHK 2004/8,,1.0
VHHK 2004/9,0.8720033764839172,2.0
VHHK 2014/7,0.635624885559082,2.0
VHHK 2014/8,,1.0
VHHK 2017/9,,1.0
VIDP 2008/4,,1.0
VIDP 2008/5,,1.0
VIDP 2008/9,0.7986173629760742,2.0
VIDP 2009/7,,1.0
VIDP 2012/6,0.8787758350372314,2.0
VIDP 2014/8,,1.0
VIDP 2015/1,,1.0
VLD 1990/2,,1.0
VLD 1990/3,0.7600806951522827,2.0
VLD 1990/8,,1.0
VLD 1991/4,0.7988183498382568,2.0
VLD 1992/11,,1.0
VLD 1992/12,,1.0
VLD 1999/3,0.8194444179534912,2.0
VLD 2000/2,,1.0
VLD 2002/6,0.7566266059875488,2.0
VLD 2002/8,,1.0
VLD 2018/1,,1.0
VNY 1990/4,,1.0
VNY 1990/6,,1.0
VNY 1991/12,,1.0
VNY 1995/4,,1.0
VNY 1995/5,,1.0
VNY 1997/10,,1.0
VNY 1998/8,,1.0
VPG 1998/12,,1.0
VPS 1988/4,,1.0
VPS 1988/6,,1.0
VPS 1988/7,,1.0
VPS 1988/9,,1.0
VPS 1989/5,,1.0
VPS 1989/7,,1.0
VPS 1990/1,,1.0
VPS 1990/11,,1.0
VPS 1990/12,,1.0
VPS 1990/4,,1.0
VPS 1990/5,,1.0
VPS 1991/1,,1.0
VPS 1991/10,,1.0
VPS 1991/11,0.6877898375193278,3.0
VPS 1991/12,,1.0
VPS 1992/10,,1.0
VPS 1992/11,,1.0
VPS 1992/8,,1.0
VPS 1993/2,,1.0
VPS 1993/5,,1.0
VPS 1994/9,,1.0
VPS 1995/3,,1.0
VPS 1995/6,,1.0
VPS 1996/1,,1.0
VPS 1996/12,,1.0
VPS 1996/2,,1.0
VPS 1997/2,0.3983141581217448,3.0
VPS 1997/3,0.4566050171852112,2.0
VPS 1997/5,0.7456907033920288,2.0
VPS 1997/6,,1.0
VPS 1997/7,,1.0
VPS 1997/9,,1.0
VPS 1998/10,,1.0
VPS 2002/12,,1.0
VPS 2003/2,0.7787526249885559,2.0
VPS 2004/3,,1.0
VPS 2004/6,,1.0
VPS 2004/7,0.5887229442596436,2.0
VPS 2004/8,,1.0
VPS 2004/9,0.9241135120391846,2.0
VPS 2005/8,,1.0
VPS 2006/11,,1.0
VPS 2006/12,,1.0
VPS 2006/2,,1.0
VPS 2007/3,0.6932423114776611,2.0
VPS 2007/7,,1.0
VPS 2008/10,,1.0
VPS 2009/3,,1.0
VPS 2010/10,,1.0
VPS 2010/7,,1.0
VPS 2011/5,,1.0
VPS 2011/6,,1.0
VPS 2012/3,,1.0
VPS 2013/3,,1.0
VPS 2013/4,0.6581799983978271,2.0
VPS 2013/8,,1.0
VPS 2015/11,0.7492867708206177,2.0
VPS 2016/5,0.47573137283325195,2.0
VPS 2017/11,,1.0
VPS 2019/1,0.7691112160682678,2.0
VPS 2019/5,,1.0
VTBD 2001/9,,1.0
VVI 1996/7,,1.0
W69 1992/1,,1.0
WMKK 2007/6,,1.0
WMKK 2008/4,,1.0
WRB 1997/7,,1.0
WRI 1988/1,,1.0
WRI 1988/4,,1.0
WRI 1988/5,,1.0
WRI 1989/10,0.6804995536804199,2.0
WRI 1989/11,,1.0
WRI 1989/3,,1.0
WRI 1989/6,0.6703691482543945,3.0
WRI 1990/2,,1.0
WRI 1990/3,0.9009590148925781,2.0
WRI 1990/4,,1.0
WRI 1990/6,,1.0
WRI 1990/8,,1.0
WRI 1991/10,,1.0
WRI 1991/3,,1.0
WRI 1991/6,,1.0
WRI 1992/1,,1.0
WRI 1992/10,,1.0
WRI 1992/6,0.9309026002883911,2.0
WRI 1992/8,,1.0
WRI 1994/10,,1.0
WRI 1994/2,,1.0
WRI 1994/4,,1.0
WRI 1994/5,,1.0
WRI 1995/3,,1.0
WRI 1995/4,,1.0
WRI 1995/5,0.8205657005310059,2.0
WRI 1995/7,,1.0
WRI 1996/4,,1.0
WRI 1996/7,,1.0
WRI 1997/12,,1.0
WRI 1997/3,,1.0
WRI 1997/7,,1.0
WRI 1997/9,,1.0
WRI 1998/4,,1.0
WRI 1998/5,0.7984968821207682,4.0
WRI 1998/6,,1.0
WRI 1998/7,,1.0
WRI 2003/3,0.07104754447937012,2.0
WRI 2003/4,0.32981042861938475,5.0
WRI 2003/7,0.358353853225708,4.0
WRI 2003/9,,1.0
WRI 2004/3,,1.0
WRI 2004/4,,1.0
WRI 2006/8,,1.0
WRI 2007/5,,1.0
WRI 2008/7,,1.0
WRI 2009/12,,1.0
WRI 2010/7,,1.0
WRI 2014/10,,1.0
WRI 2014/7,,1.0
WRI 2015/3,0.8317640423774719,2.0
WRI 2015/4,,1.0
WRI 2016/8,0.808282732963562,2.0
WSSS 2000/7,0.9082722663879395,2.0
WSSS 2002/2,,1.0
XNA 2004/10,,1.0
XNA 2004/5,,1.0
XNA 2014/4,,1.0
XXZ 1996/10,,1.0
XYZ 1992/11,,1.0
XYZ 1995/10,,1.0
Y90 1999/11,,1.0
Y90 1999/6,,1.0
Y90 1999/7,0.6329954862594604,2.0
Y90 1999/9,0.5527679125467936,3.0
Y90 2000/11,,1.0
Y90 2000/2,,1.0
Y90 2000/4,,1.0
Y90 2000/7,0.49181734720865883,6.0
Y90 2000/8,,1.0
Y90 2001/10,,1.0
Y90 2001/11,,1.0
Y90 2001/12,0.8938212394714355,2.0
Y90 2001/5,0.4924081563949585,2.0
Y90 2002/1,,1.0
Y90 2002/12,,1.0
Y90 2002/2,,1.0
Y90 2002/4,,1.0
Y90 2002/5,0.413907527923584,2.0
Y90 2002/8,,1.0
Y90 2003/1,0.7358041405677795,2.0
Y90 2003/10,,1.0
Y90 2003/11,,1.0
Y90 2003/12,,1.0
Y90 2003/4,0.6372711658477783,2.0
Y90 2004/10,0.6445164680480957,2.0
Y90 2004/2,,1.0
Y90 2004/3,,1.0
Y90 2004/5,,1.0
Y90 2004/6,,1.0
Y90 2004/7,,1.0
Y90 2004/8,0.7030727863311768,3.0
Y90 2005/11,,1.0
Y90 2005/12,,1.0
Y90 2005/2,,1.0
Y90 2005/6,,1.0
Y90 2005/7,,1.0
Y90 2006/10,,1.0
Y90 2006/5,,1.0
Y90 2006/6,,1.0
Y90 2006/7,0.6324774026870728,3.0
Y90 2006/8,,1.0
Y90 2007/2,,1.0
Y90 2008/4,,1.0
Y90 2008/5,,1.0
Y90 2008/6,,1.0
Y90 2009/8,,1.0
Y90 2010/1,,1.0
Y90 2010/11,,1.0
Y90 2010/5,0.33907508850097656,2.0
Y90 2010/6,,1.0
Y90 2013/10,,1.0
Y90 2015/7,0.5535629590352377,3.0
Y90 2016/8,0.6418005228042603,2.0
Y90 2018/7,,1.0
YBL 1995/1,0.8119526505470276,2.0
YEG 1989/4,,1.0
YEG 1991/8,,1.0
YEG 1995/8,,1.0
YEG 1996/11,0.8125026226043701,2.0
YHZ 1994/11,,1.0
YHZ 1995/9,,1.0
YHZ 1998/6,,1.0
YIP 1994/8,,1.0
YKM 1988/5,,1.0
YKM 1989/8,,1.0
YKM 1990/1,,1.0
YKM 1991/1,,1.0
YKM 1995/3,,1.0
YKM 1997/12,,1.0
YKM 1998/7,,1.0
YMH 1996/1,,1.0
YMX 1989/6,,1.0
YMX 1991/11,0.8485331535339355,2.0
YMX 1995/2,,1.0
YMX 1996/11,0.8608928322792053,2.0
YNG 1988/11,,1.0
YNG 1989/10,,1.0
YNG 1989/4,,1.0
YNG 1989/7,,1.0
YNG 1989/8,0.7641286849975586,2.0
YNG 1990/1,,1.0
YNG 1990/5,,1.0
YNG 1991/11,0.756057858467102,2.0
YNG 1991/5,,1.0
YNG 1993/10,0.9146907925605774,2.0
YNG 1993/5,,1.0
YNG 1994/8,0.7343776226043701,2.0
YNG 1995/12,,1.0
YNG 1995/8,,1.0
YNG 1996/4,0.4285694360733032,2.0
YNG 1996/8,,1.0
YNG 1997/11,0.7611563205718994,2.0
YNG 1997/3,,1.0
YNG 1998/4,,1.0
YNG 1999/6,,1.0
YNG 2000/11,,1.0
YNG 2000/8,,1.0
YNG 2002/10,,1.0
YNG 2004/10,,1.0
YNG 2005/6,,1.0
YNG 2009/4,,1.0
YNG 2013/8,,1.0
YOW 1991/3,,1.0
YOW 1994/1,,1.0
YOW 1997/8,,1.0
YQT 1991/9,,1.0
YQX 1996/10,,1.0
YQX 1996/8,0.04471468925476074,2.0
YSSY 2004/10,,1.0
YUL 1988/12,,1.0
YUL 1990/7,,1.0
YUL 1990/8,,1.0
YUL 1991/2,,1.0
YUL 1991/4,0.8493086099624634,2.0
YUL 1992/3,,1.0
YUL 1993/5,,1.0
YUL 1994/4,,1.0
YUL 1994/5,,1.0
YUL 1994/9,,1.0
YUL 1995/1,0.4687350591023763,4.0
YUL 1995/4,,1.0
YUL 1995/9,,1.0
YUL 1996/1,,1.0
YUL 1996/4,,1.0
YUL 1996/5,0.7483904361724854,2.0
YUL 1998/11,0.8869457840919495,2.0
YUL 1998/2,,1.0
YUL 1998/6,,1.0
YUM 1988/12,,1.0
YUM 1989/1,0.7083465258280436,3.0
YUM 1991/1,,1.0
YUM 1994/1,,1.0
YUM 1994/2,,1.0
YUM 1996/3,,1.0
YUM 1997/3,,1.0
YUM 2004/9,0.8213241696357727,2.0
YUM 2011/1,,1.0
YUM 2014/11,,1.0
YUM 2019/3,,1.0
YVR 1989/1,0.9489477872848511,2.0
YVR 1989/2,,1.0
YVR 1990/4,,1.0
YVR 1990/6,,1.0
YVR 1990/7,,1.0
YVR 1992/2,,1.0
YVR 1993/2,,1.0
YVR 1996/11,0.9427393674850464,2.0
YVR 1996/9,,1.0
YVR 1997/5,0.7463090419769287,2.0
YVR 1997/7,,1.0
YVR 1998/1,,1.0
YWG 1991/3,,1.0
YWG 1997/3,,1.0
YWT 1998/12,,1.0
YXU 1991/10,,1.0
YXU 1994/7,,1.0
YXU 1996/5,0.8091024160385132,2.0
YYC 1988/10,,1.0
YYC 1990/2,,1.0
YYC 1997/4,,1.0
YYC 1998/10,,1.0
YYC 1998/3,,1.0
YYJ 1988/11,,1.0
YYJ 1989/7,,1.0
YYJ 1996/3,,1.0
YYZ 1988/7,,1.0
YYZ 1988/9,0.8564251661300659,2.0
YYZ 1989/1,0.9350919723510742,2.0
YYZ 1989/12,0.7147696812947592,3.0
YYZ 1989/4,,1.0
YYZ 1989/6,,1.0
YYZ 1989/8,0.6356096267700195,2.0
YYZ 1990/12,,1.0
YYZ 1990/3,,1.0
YYZ 1990/4,0.7593855857849121,2.0
YYZ 1990/7,-0.02330438296000163,3.0
YYZ 1990/8,,1.0
YYZ 1991/10,,1.0
YYZ 1991/11,0.7271208763122559,4.0
YYZ 1991/12,,1.0
YYZ 1991/2,0.4263972043991089,2.0
YYZ 1991/5,,1.0
YYZ 1991/7,,1.0
YYZ 1991/8,0.6544817686080933,2.0
YYZ 1992/1,,1.0
YYZ 1992/2,,1.0
YYZ 1992/3,,1.0
YYZ 1992/5,,1.0
YYZ 1993/10,0.8195561170578003,2.0
YYZ 1993/2,,1.0
YYZ 1993/6,0.6415716409683228,3.0
YYZ 1993/8,,1.0
YYZ 1994/1,,1.0
YYZ 1994/3,0.2084815502166748,2.0
YYZ 1995/1,0.8286134004592896,2.0
YYZ 1995/3,,1.0
YYZ 1995/8,,1.0
YYZ 1995/9,,1.0
YYZ 1996/10,,1.0
YYZ 1996/11,0.44294293721516925,4.0
YYZ 1996/12,0.5581256151199341,2.0
YYZ 1996/2,,1.0
YYZ 1996/4,0.49742305278778076,2.0
YYZ 1996/6,,1.0
YYZ 1996/9,,1.0
YYZ 1997/10,,1.0
YYZ 1997/12,,1.0
YYZ 1997/3,0.700554084777832,5.0
YYZ 1997/4,,1.0
YYZ 1997/8,,1.0
YYZ 1998/1,0.6655977964401245,2.0
YYZ 1998/10,,1.0
YYZ 1998/3,,1.0
YYZ 1998/4,,1.0
YYZ 1998/7,0.787891705830892,3.0
ZAB 1991/2,,1.0
ZAB 1997/2,,1.0
ZAN 1989/6,,1.0
ZAU 1996/7,,1.0
ZAU 1997/6,,1.0
ZBAA 1999/7,,1.0
ZBAA 2001/1,,1.0
ZBAA 2001/8,,1.0
ZBAA 2004/11,,1.0
ZBAA 2006/7,0.9506547451019287,2.0
ZBAA 2008/5,,1.0
ZBAA 2010/4,,1.0
ZBAA 2011/6,,1.0
ZBAA 2012/5,,1.0
ZBAA 2015/3,0.9485856294631958,2.0
ZBPE 1995/5,0.9366270303726196,2.0
ZBPE 2001/4,,1.0
ZBW 1988/9,,1.0
ZBW 1989/9,,1.0
ZBW 1995/10,,1.0
ZDC 1989/7,,1.0
ZDC 1989/8,0.3003840446472168,2.0
ZDC 1990/6,,1.0
ZDC 1992/12,,1.0
ZDC 1995/11,,1.0
ZDC 1995/4,,1.0
ZDC 1996/1,,1.0
ZDV 1995/8,,1.0
ZDV 1996/9,,1.0
ZDV 1997/2,,1.0
ZDV 1998/7,,1.0
ZDV 2007/1,,1.0
ZDV 2009/12,,1.0
ZDV 2009/8,,1.0
ZDV 2014/3,,1.0
ZDV 2016/2,,1.0
ZDV 2016/6,,1.0
ZFW 1991/11,,1.0
ZFW 1995/3,,1.0
ZFW 1996/10,,1.0
ZFW 1996/3,,1.0
ZFW 1997/1,0.6559432148933411,2.0
ZFW 1998/6,,1.0
ZFW 2003/10,,1.0
ZFW 2005/12,,1.0
ZFW 2006/4,,1.0
ZFW 2006/6,,1.0
ZFW 2019/2,,1.0
ZGSZ 2004/8,,1.0
ZGSZ 2006/8,,1.0
ZHN 1998/6,,1.0
ZHU 1992/11,,1.0
ZHU 1998/12,,1.0
ZID 1989/11,,1.0
ZID 1997/1,,1.0
ZJX 1993/6,,1.0
ZJX 1996/9,,1.0
ZKC 1997/7,,1.0
ZKC 1998/10,,1.0
ZKS 1995/4,,1.0
ZLA 1988/10,,1.0
ZLA 1993/5,,1.0
ZLA 1995/6,,1.0
ZLA 1996/1,,1.0
ZLA 1997/4,,1.0
ZLA 1997/7,,1.0
ZLA 1998/9,,1.0
ZLC 1992/6,,1.0
ZLC 1998/5,0.9294233322143555,2.0
ZLC 1998/9,,1.0
ZMA 1989/2,,1.0
ZMA 1994/10,,1.0
ZMA 1995/4,,1.0
ZMA 1997/11,0.7872374057769775,2.0
ZMA 1998/4,,1.0
ZMA 2006/5,,1.0
ZMA 2019/5,,1.0
ZME 1992/5,,1.0
ZME 1997/7,,1.0
ZMP 1997/11,0.8315169811248779,2.0
ZMP 1998/4,,1.0
ZNY 1989/12,,1.0
ZNY 1992/8,,1.0
ZNY 1993/6,,1.0
ZNY 1995/7,,1.0
ZNY 1996/8,,1.0
ZNY 1997/1,0.43395185470581055,2.0
ZNY 1997/11,0.47487350304921466,3.0
ZNY 1997/3,0.06647098064422607,2.0
ZNY 1997/4,0.8470256328582764,2.0
ZNY 1997/5,0.7175912857055664,4.0
ZNY 1997/6,0.5715830326080322,2.0
ZNY 1997/8,0.6065777142842611,4.0
ZNY 1998/10,,1.0
ZNY 1998/3,,1.0
ZNY 1998/4,,1.0
ZNY 1998/5,0.706924041112264,3.0
ZNY 1998/7,,1.0
ZOA 1990/4,,1.0
ZOA 1995/8,,1.0
ZOA 1996/5,,1.0
ZOA 1997/11,0.7922354340553284,2.0
ZOA 1998/4,,1.0
ZOA 2004/12,,1.0
ZOA 2018/10,,1.0
ZOB 1992/9,,1.0
ZQA 1994/1,,1.0
ZQA 1995/12,,1.0
ZRH 1990/4,,1.0
ZRH 1993/4,,1.0
ZRH 1995/6,,1.0
ZRH 1996/5,0.7863563299179077,2.0
ZRH 1996/9,,1.0
ZRH 1997/6,,1.0
ZSE 1992/12,,1.0
ZSE 1996/12,,1.0
ZSHA 2006/5,,1.0
ZSPD 2004/8,,1.0
ZSPD 2005/10,0.8835443258285522,2.0
ZSPD 2006/3,,1.0
ZSPD 2006/5,,1.0
ZSPD 2007/10,,1.0
ZSPD 2010/11,,1.0
ZSPD 2011/6,,1.0
ZSPD 2012/6,0.9360778331756592,2.0
ZSPD 2013/9,,1.0
ZSPD 2014/11,,1.0
ZSPD 2014/12,,1.0
ZSPD 2015/1,,1.0
ZSPD 2015/4,,1.0
ZSPD 2017/10,,1.0
ZSPD 2018/11,,1.0
ZSSS 2006/7,0.9259490966796875,2.0
ZSU 2006/5,,1.0
ZSU 2008/6,,1.0
ZSU 2015/11,0.9337652325630188,2.0
ZTL 1998/11,,1.0
ZTL 1998/4,,1.0
ZTL 2004/3,,1.0
ZTL 2008/7,,1.0
ZYTX 2004/5,,1.0
ZZZ 1988/12,0.5379683971405029,2.0
ZZZ 1988/2,,1.0
ZZZ 1988/4,,1.0
ZZZ 1989/10,0.2864645719528198,2.0
ZZZ 1989/11,0.5951602458953857,2.0
ZZZ 1989/6,,1.0
ZZZ 1990/10,,1.0
ZZZ 1990/12,,1.0
ZZZ 1990/2,,1.0
ZZZ 1990/3,0.6327060063680013,4.0
ZZZ 1990/4,0.6181588172912598,2.0
ZZZ 1990/6,,1.0
ZZZ 1990/8,,1.0
ZZZ 1990/9,0.9396680593490601,2.0
ZZZ 1991/1,,1.0
ZZZ 1991/2,,1.0
ZZZ 1991/3,,1.0
ZZZ 1991/5,,1.0
ZZZ 1991/6,0.8163847923278809,2.0
ZZZ 1991/7,,1.0
ZZZ 1991/8,,1.0
ZZZ 1992/1,,1.0
ZZZ 1992/2,,1.0
ZZZ 1992/3,,1.0
ZZZ 1992/4,0.7474713325500488,3.0
ZZZ 1992/6,0.7397772073745728,2.0
ZZZ 1992/9,0.5087524056434631,2.0
ZZZ 1993/1,0.28484463691711426,2.0
ZZZ 1993/10,0.9017817974090576,2.0
ZZZ 1993/11,0.754785418510437,2.0
ZZZ 1993/2,,1.0
ZZZ 1993/3,0.6899007161458334,3.0
ZZZ 1993/4,0.8104910850524902,2.0
ZZZ 1993/5,,1.0
ZZZ 1993/6,,1.0
ZZZ 1993/8,,1.0
ZZZ 1994/1,,1.0
ZZZ 1994/10,0.7350776195526123,2.0
ZZZ 1994/11,,1.0
ZZZ 1994/12,,1.0
ZZZ 1994/3,0.6303706169128418,2.0
ZZZ 1994/4,,1.0
ZZZ 1994/7,0.29548460245132446,2.0
ZZZ 1994/8,,1.0
ZZZ 1994/9,0.284155011177063,2.0
ZZZ 1995/1,0.8965598344802856,2.0
ZZZ 1995/10,,1.0
ZZZ 1995/11,0.6322964350382487,6.0
ZZZ 1995/12,0.5925700664520264,2.0
ZZZ 1995/2,0.6817191441853842,3.0
ZZZ 1995/3,,1.0
ZZZ 1995/6,0.7419241269429525,3.0
ZZZ 1995/7,,1.0
ZZZ 1995/8,0.5274019241333008,4.0
ZZZ 1996/1,0.3354463577270508,4.0
ZZZ 1996/10,0.7192693948745728,2.0
ZZZ 1996/11,0.9309208393096924,2.0
ZZZ 1996/12,0.6646369695663452,2.0
ZZZ 1996/2,0.6547026634216309,3.0
ZZZ 1996/6,,1.0
ZZZ 1996/7,0.7365954717000326,3.0
ZZZ 1996/8,0.2705470720926921,3.0
ZZZ 1996/9,0.7823833624521891,3.0
ZZZ 1997/1,0.17064261436462402,2.0
ZZZ 1997/10,,1.0
ZZZ 1997/11,0.8257546424865723,2.0
ZZZ 1997/12,,1.0
ZZZ 1997/2,0.36672353744506836,2.0
ZZZ 1997/3,0.6551698446273804,2.0
ZZZ 1997/4,0.7227110862731934,2.0
ZZZ 1997/6,0.5630533695220947,2.0
ZZZ 1997/8,0.5780532836914063,5.0
ZZZ 1998/10,0.623464028040568,4.0
ZZZ 1998/11,0.7471565008163452,2.0
ZZZ 1998/3,,1.0
ZZZ 1998/4,0.4674115578333537,3.0
ZZZ 1998/5,0.6989110310872396,3.0
ZZZ 1998/6,,1.0
ZZZ 1998/7,,1.0
ZZZ 1998/8,0.43606619040171307,3.0
ZZZ 1998/9,0.7015137672424316,2.0
ZZZ 1999/12,,1.0
ZZZ 1999/2,0.6737516522407532,2.0
ZZZ 1999/3,0.8143877983093262,4.0
ZZZ 1999/4,0.7162187099456787,3.0
ZZZ 1999/5,,1.0
ZZZ 1999/6,0.5714704990386963,2.0
ZZZ 1999/7,0.8104780515034994,3.0
ZZZ 1999/8,,1.0
ZZZ 1999/9,0.6595953106880188,2.0
ZZZ 2000/1,0.7302491664886475,2.0
ZZZ 2000/10,,1.0
ZZZ 2000/11,0.4438929557800293,2.0
ZZZ 2000/12,0.703718730381557,8.0
ZZZ 2000/2,0.4066759745279948,4.0
ZZZ 2000/3,,1.0
ZZZ 2000/6,0.5863687992095947,4.0
ZZZ 2000/7,0.4433746337890625,2.0
ZZZ 2000/8,0.7264846165974935,3.0
ZZZ 2000/9,0.709373950958252,2.0
ZZZ 2001/1,0.48827354113260907,3.0
ZZZ 2001/10,0.48010156804865056,11.0
ZZZ 2001/11,0.4832895220796671,53.0
ZZZ 2001/12,0.52573455589405,24.0
ZZZ 2001/2,0.6889915466308594,16.0
ZZZ 2001/3,0.6601511001586914,5.0
ZZZ 2001/4,0.6582745313644409,3.0
ZZZ 2001/5,0.39906940460205076,6.0
ZZZ 2001/6,,1.0
ZZZ 2001/7,0.7797727584838867,4.0
ZZZ 2001/8,0.6354301452636719,6.0
ZZZ 2001/9,0.5957727187719101,13.0
ZZZ 2002/1,0.5757517959132339,12.0
ZZZ 2002/10,0.5115084330240885,6.0
ZZZ 2002/11,0.7470721006393433,2.0
ZZZ 2002/12,0.5999831245059059,7.0
ZZZ 2002/2,0.3855010986328125,5.0
ZZZ 2002/3,0.6055565410190158,9.0
ZZZ 2002/4,0.5892895785245028,11.0
ZZZ 2002/5,0.38220850626627606,6.0
ZZZ 2002/6,0.771255890528361,3.0
ZZZ 2002/7,0.5550048351287842,3.0
ZZZ 2003/1,0.2560008366902669,3.0
ZZZ 2003/10,0.5867403121221633,7.0
ZZZ 2003/11,0.5990023718939887,10.0
ZZZ 2003/12,0.3005957285563151,6.0
ZZZ 2003/2,0.7055601462339743,13.0
ZZZ 2003/3,0.6149099440801711,7.0
ZZZ 2003/4,0.45431963602701825,13.0
ZZZ 2003/5,0.6548514593215216,7.0
ZZZ 2003/6,0.756685733795166,2.0
ZZZ 2003/7,0.49234875765713776,11.0
ZZZ 2003/8,0.5396855672200521,9.0
ZZZ 2003/9,0.5534653981526693,16.0
ZZZ 2004/1,0.5543873107511234,18.0
ZZZ 2004/10,0.4012828595710523,12.0
ZZZ 2004/11,0.45911225028659985,24.0
ZZZ 2004/12,0.4378731120716442,11.0
ZZZ 2004/2,0.551778507232666,5.0
ZZZ 2004/3,0.5124979886141691,12.0
ZZZ 2004/4,0.6132619857788086,5.0
ZZZ 2004/5,0.40616707574753536,7.0
ZZZ 2004/6,0.5625939687093099,6.0
ZZZ 2004/7,0.5344281991322836,4.0
ZZZ 2004/8,0.6513221740722657,5.0
ZZZ 2004/9,0.5982603571965144,26.0
ZZZ 2005/1,0.5934406098865327,15.0
ZZZ 2005/10,0.5216104258661685,23.0
ZZZ 2005/11,0.48061343106356536,11.0
ZZZ 2005/12,0.6030999385949337,12.0
ZZZ 2005/2,0.40727465080492425,12.0
ZZZ 2005/3,0.5171444541529605,19.0
ZZZ 2005/4,0.606489424272017,11.0
ZZZ 2005/5,0.5330821143256294,9.0
ZZZ 2005/6,0.5780722300211588,4.0
ZZZ 2005/7,0.46704351637098523,10.0
ZZZ 2005/8,0.5059926169259208,8.0
ZZZ 2005/9,0.5198382753314394,12.0
ZZZ 2006/1,0.44525666289277127,14.0
ZZZ 2006/10,0.6062212117513021,25.0
ZZZ 2006/11,0.5900470917237634,34.0
ZZZ 2006/12,0.5072091474831953,27.0
ZZZ 2006/2,0.5297996157691592,21.0
ZZZ 2006/3,0.537061005241786,23.0
ZZZ 2006/4,0.5752483367919922,16.0
ZZZ 2006/5,0.533212372750947,22.0
ZZZ 2006/6,0.6785968456392973,18.0
ZZZ 2006/7,0.6206909605019599,42.0
ZZZ 2006/8,0.47090813607880566,12.0
ZZZ 2006/9,0.42224250481142633,19.0
ZZZ 2007/1,0.4718098847762398,24.0
ZZZ 2007/10,0.4930316538050555,24.0
ZZZ 2007/11,0.49158390266531715,39.0
ZZZ 2007/12,0.5709334935897435,40.0
ZZZ 2007/2,0.5395071350271545,27.0
ZZZ 2007/3,0.5948519193209134,40.0
ZZZ 2007/4,0.45463322230747766,21.0
ZZZ 2007/5,0.4948150634765625,20.0
ZZZ 2007/6,0.45940276967498644,22.0
ZZZ 2007/7,0.5349466075067935,23.0
ZZZ 2007/8,0.624675584876019,23.0
ZZZ 2007/9,0.5344066074916295,21.0
ZZZ 2008/1,0.536119981245561,33.0
ZZZ 2008/10,0.510176288284584,38.0
ZZZ 2008/11,0.5335092519784903,56.0
ZZZ 2008/12,0.5505104540928587,34.0
ZZZ 2008/2,0.544012685922476,40.0
ZZZ 2008/3,0.4833444734899009,41.0
ZZZ 2008/4,0.5343556557932208,32.0
ZZZ 2008/5,0.5539228798686594,46.0
ZZZ 2008/6,0.49563171091862923,46.0
ZZZ 2008/7,0.5353020368303572,50.0
ZZZ 2008/8,0.5461134352125563,37.0
ZZZ 2008/9,0.5841264876108321,64.0
ZZZ 2009/1,0.5111828200483092,46.0
ZZZ 2009/10,0.5388717275534944,29.0
ZZZ 2009/11,0.4497746101952353,23.0
ZZZ 2009/12,0.5065524041364734,46.0
ZZZ 2009/2,0.5237240998641305,23.0
ZZZ 2009/3,0.5386787535652282,36.0
ZZZ 2009/4,0.5947538677014803,19.0
ZZZ 2009/5,0.4870548863564768,32.0
ZZZ 2009/6,0.5160560684974748,45.0
ZZZ 2009/7,0.5520609574684286,58.0
ZZZ 2009/8,0.529683837890625,25.0
ZZZ 2009/9,0.54375,35.0
ZZZ 2010/1,0.5164312900641026,40.0
ZZZ 2010/10,0.4598463627330044,39.0
ZZZ 2010/11,0.5454113053060977,43.0
ZZZ 2010/12,0.5167371593735867,67.0
ZZZ 2010/2,0.5094291903229378,39.0
ZZZ 2010/3,0.5610872679118869,80.0
ZZZ 2010/4,0.5392034040178572,50.0
ZZZ 2010/5,0.4866733257587139,40.0
ZZZ 2010/6,0.4658858136432927,41.0
ZZZ 2010/7,0.552042486728766,40.0
ZZZ 2010/8,0.46049539970629144,33.0
ZZZ 2010/9,0.5282883081680689,40.0
ZZZ 2011/1,0.4659830729166667,49.0
