,airport_code,airport_name,year,month,ntsb_accidents,ntsb_incidents,faa_incidents,dataset,tracon_month,pos_nonword_ct,pos_nonword_unique_ct,casa_ct,casa_unique_ct,faa_ct,faa_unique_ct,iata_iaco_ct,iata_iaco_unique_ct,nasa_ct,nasa_unique_ct,hand_ct,hand_unique_ct,tracon,Achieve_count,Adj_count,Adverb_count,Affect_count,Affiliation_count,Anger_count,Anx_count,Article_count,Assent_count,Auxverb_count,Bio_count,Body_count,Cause_count,Certain_count,CogProc_count,Compare_count,Conj_count,Death_count,Differ_count,Discrep_count,Drives_count,Family_count,Feel_count,Female_count,Filler_count,FocusFuture_count,FocusPast_count,FocusPresent_count,Friend_count,Function_count,Health_count,Hear_count,Home_count,I_count,Informal_count,Ingest_count,Insight_count,Interrog_count,Ipron_count,Leisure_count,Male_count,Money_count,Motion_count,Negate_count,Negemo_count,Netspeak_count,Nonflu_count,Number_count,Percept_count,Posemo_count,Power_count,Ppron_count,Prep_count,Pronoun_count,Quant_count,Relativ_count,Relig_count,Reward_count,Risk_count,Sad_count,See_count,Sexual_count,SheHe_count,Social_count,Space_count,Swear_count,Tentat_count,They_count,Time_count,Verb_count,We_count,Work_count,You_count,d2v_cos_sim
383,FLL,Fort Lauderdale Hollywood International Airport,1991,10,1.0,0.0,0.0,ntsb,FLL 1991/10,4,4,3,3,0,0,2,2,1,1,0,0,FLL,0,7,6,1,0,0,0,1,0,10,0,0,1,0,3,1,0,0,0,0,0,2,0,0,0,2,5,3,0,18,0,0,0,2,0,0,6,0,1,0,0,0,4,2,0,0,0,0,4,1,0,3,2,10,0,5,0,0,0,0,0,0,0,1,3,0,0,0,1,14,1,1,0,
384,FLL,Fort Lauderdale Hollywood International Airport,1992,3,0.0,1.0,0.0,ntsb,FLL 1992/3,13,7,6,4,4,3,11,4,3,3,3,3,FLL,2,12,13,1,3,0,0,7,0,18,0,0,3,0,4,2,2,0,1,0,0,0,0,0,0,2,7,8,0,46,0,0,0,15,0,0,5,1,0,1,0,0,7,6,0,0,0,0,1,0,0,22,9,22,0,7,0,0,1,0,0,0,0,2,5,0,4,1,5,11,14,2,0,
385,FLL,Fort Lauderdale Hollywood International Airport,1993,2,1.0,0.0,0.0,ntsb,FLL 1993/2,91,27,59,23,47,12,45,13,38,13,27,7,FLL,11,17,20,1,15,0,1,6,1,63,0,1,0,0,8,3,8,0,2,6,6,8,1,3,0,4,12,15,0,74,0,1,0,11,0,0,16,1,0,0,0,0,21,20,0,0,0,1,8,0,0,17,6,60,0,16,0,4,1,0,2,0,0,6,12,1,3,0,15,24,3,6,8,
386,FLL,Fort Lauderdale Hollywood International Airport,1994,2,1.0,0.0,0.0,ntsb,FLL 1994/2,9,8,8,5,3,2,4,3,6,6,4,4,FLL,3,6,0,1,4,0,0,0,1,17,0,0,1,0,1,2,2,0,0,1,2,3,0,0,0,1,1,5,0,20,0,1,0,6,0,0,4,1,0,0,0,0,9,2,0,0,0,0,0,0,1,6,7,11,0,7,0,1,1,0,1,0,0,0,8,1,1,0,6,2,3,0,3,
387,FLL,Fort Lauderdale Hollywood International Airport,1995,3,1.0,0.0,0.0,ntsb,FLL 1995/3,63,25,48,15,18,7,26,13,50,21,27,9,FLL,38,48,38,4,42,0,1,13,1,76,0,0,3,0,10,5,14,0,3,3,5,43,6,0,0,10,17,41,0,132,0,3,0,47,0,0,14,0,0,0,2,0,29,34,1,0,0,5,6,2,2,60,40,125,1,34,0,3,3,0,7,0,0,7,30,1,6,5,16,33,6,12,36,0.461229145526886
388,FLL,Fort Lauderdale Hollywood International Airport,1995,11,1.0,0.0,0.0,ntsb,FLL 1995/11,114,19,74,8,36,8,56,7,96,12,56,11,FLL,38,52,36,8,38,2,0,18,0,94,0,2,4,0,26,16,10,0,0,2,2,40,2,0,0,10,20,30,0,138,0,0,0,48,0,0,22,2,0,2,0,0,44,36,2,0,0,2,18,2,2,66,54,146,0,40,0,0,0,0,2,0,0,12,18,0,10,10,20,40,0,14,38,0.6978764533996582
389,FLL,Fort Lauderdale Hollywood International Airport,1997,5,1.0,0.0,0.0,ntsb,FLL 1997/5,10,5,0,0,2,1,6,3,4,2,4,2,FLL,2,0,0,4,0,0,2,0,0,12,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,2,2,0,0,0,4,2,0,0,0,0.9486664533615112
390,FMY,Page Field,1989,7,1.0,0.0,0.0,ntsb,FMY 1989/7,7,5,17,8,6,5,8,3,5,1,1,1,FMY,1,6,11,3,5,0,1,2,0,23,2,2,1,0,8,1,1,0,0,3,0,0,0,0,0,4,9,5,0,43,0,0,0,6,0,0,7,1,0,1,0,0,12,9,0,0,0,1,9,1,1,8,10,20,0,9,0,2,0,0,0,0,0,2,5,0,7,0,7,15,6,2,0,
391,FMY,Page Field,1990,10,1.0,0.0,0.0,ntsb,FMY 1990/10,41,20,23,12,3,3,25,11,39,16,18,6,FMY,27,51,33,8,35,0,3,13,0,52,3,0,2,0,39,14,11,0,6,5,1,40,4,0,0,6,19,43,0,131,0,4,0,60,0,0,31,1,0,0,0,0,35,33,1,0,2,5,19,7,1,73,36,104,0,32,0,3,2,0,8,0,1,13,21,2,10,13,22,43,19,10,27,
392,FNT,Bishop International Airport,1991,7,1.0,0.0,0.0,ntsb,FNT 1991/7,32,17,20,9,7,3,17,9,25,14,15,9,FNT,18,23,18,7,20,0,0,10,0,38,1,0,0,0,9,11,11,0,0,1,2,19,1,0,1,4,8,14,0,76,0,9,0,22,0,0,9,5,0,1,0,0,18,18,2,0,0,3,13,1,1,32,23,63,1,25,0,2,0,0,7,0,0,4,6,1,6,2,21,23,4,7,16,
393,FSD,Joe Foss Field Airport,1988,4,1.0,0.0,0.0,ntsb,FSD 1988/4,20,13,13,8,11,6,6,6,9,7,4,3,FSD,0,12,12,7,4,0,0,5,0,18,0,0,1,0,8,0,4,0,2,2,1,1,1,0,0,1,3,8,0,46,0,0,0,6,0,0,5,0,0,4,0,0,4,11,0,0,0,1,6,1,4,11,13,24,1,7,0,1,0,0,1,0,0,1,7,0,1,1,5,11,5,1,0,
394,FTY,Fulton County Airport Brown Field,1993,12,1.0,0.0,0.0,ntsb,FTY 1993/12,17,10,8,3,4,2,4,3,9,7,10,7,FTY,3,18,5,4,6,0,3,2,0,24,2,1,0,0,3,0,3,0,0,0,7,2,0,0,0,1,10,18,0,56,0,4,0,17,0,0,6,0,0,0,0,0,22,9,0,1,0,2,5,2,4,19,13,19,1,11,0,1,5,0,4,1,0,6,12,1,2,0,17,20,16,3,1,
395,FWA,Fort Wayne International Airport,1989,4,1.0,0.0,0.0,ntsb,FWA 1989/4,17,11,10,8,3,3,12,6,6,4,3,2,FWA,2,15,25,5,2,0,0,9,3,26,2,1,2,0,8,3,10,0,1,1,3,1,0,0,0,8,12,13,0,71,0,0,0,17,0,0,5,1,0,0,0,0,10,8,0,1,1,2,3,2,1,26,14,33,0,12,1,1,3,0,0,0,0,2,10,5,6,1,8,22,16,2,0,
396,FWA,Fort Wayne International Airport,1990,9,1.0,0.0,0.0,ntsb,FWA 1990/9,36,10,34,8,22,7,26,5,6,2,10,2,FWA,0,26,36,0,4,0,0,18,0,42,0,2,0,0,20,10,8,0,2,8,2,0,0,2,0,2,8,22,0,92,0,0,0,0,0,0,6,0,0,0,0,0,14,18,0,0,0,2,2,0,0,18,48,72,0,18,0,0,2,0,0,0,0,2,6,0,12,0,24,30,0,4,0,0.8458598852157593
397,FWA,Fort Wayne International Airport,1997,1,1.0,0.0,0.0,ntsb,FWA 1997/1,26,12,20,11,11,6,14,5,6,4,7,4,FWA,4,14,14,2,4,0,0,12,0,29,0,0,1,0,9,8,9,0,1,3,1,5,0,1,1,2,12,16,0,82,0,0,0,25,0,0,7,1,2,1,0,1,17,20,1,1,0,4,1,2,0,37,15,37,0,21,0,1,1,0,0,0,0,4,10,2,2,0,9,22,23,6,0,
398,FXE,Fort Lauderdale Executive Airport,1997,1,1.0,0.0,0.0,ntsb,FXE 1997/1,49,25,23,12,14,9,27,14,19,10,16,7,FXE,12,29,28,12,16,1,4,13,1,74,0,0,2,1,20,9,19,0,5,15,7,10,0,0,0,17,18,25,0,144,0,3,0,31,0,0,21,1,0,3,0,0,32,24,3,1,0,3,8,4,8,44,37,81,2,37,0,1,0,0,3,0,2,7,23,2,6,1,22,48,20,13,8,
399,FYU,Fort Yukon Airport,1992,9,1.0,0.0,0.0,ntsb,FYU 1992/9,24,17,15,10,12,8,10,8,10,9,7,5,FYU,10,14,9,1,10,0,0,3,0,37,0,0,0,0,3,4,6,0,1,0,4,9,0,0,0,1,2,10,0,56,0,2,0,10,0,0,3,0,0,0,0,0,13,18,0,0,0,1,1,1,3,13,12,35,0,19,0,0,1,0,1,0,0,1,15,0,2,1,11,7,0,3,9,
400,GEG,Spokane International Airport,1992,11,1.0,0.0,0.0,ntsb,GEG 1992/11,56,21,42,14,35,13,16,7,19,8,11,5,GEG,10,27,38,1,11,0,0,19,0,53,0,0,0,0,16,8,9,0,1,4,8,15,1,0,0,12,6,24,0,113,0,4,0,15,0,0,14,2,4,2,0,0,22,22,2,1,0,1,12,2,6,34,39,83,0,33,0,1,2,0,5,0,0,3,23,1,7,2,16,42,1,7,8,0.6034876505533854
401,GEG,Spokane International Airport,1993,12,1.0,0.0,0.0,ntsb,GEG 1993/12,58,20,45,16,24,9,24,13,38,13,23,4,GEG,4,50,47,23,12,2,6,17,0,99,6,1,4,0,31,11,23,0,1,4,22,2,0,0,1,6,42,37,0,190,2,3,1,43,1,0,29,3,0,3,0,1,46,48,9,0,1,10,23,9,12,60,64,140,2,48,2,6,11,0,3,0,1,13,19,1,18,0,41,68,42,17,0,0.6189296245574951
402,GEG,Spokane International Airport,1996,1,1.0,0.0,0.0,ntsb,GEG 1996/1,82,23,85,16,54,10,37,14,35,13,21,7,GEG,16,43,45,17,19,2,0,26,5,84,0,2,1,0,24,11,13,0,6,4,3,20,7,0,0,5,20,48,0,162,0,3,0,35,0,0,25,0,0,3,0,0,35,38,3,1,0,2,20,0,3,61,60,144,0,37,0,2,1,0,6,1,0,17,26,6,10,4,26,53,15,15,16,0.4158259630203247
403,GFK,Grand Forks International Airport,1989,2,1.0,0.0,0.0,ntsb,GFK 1989/2,9,7,9,6,1,1,4,2,9,7,4,4,GFK,0,10,9,4,2,0,0,5,1,26,4,1,0,0,9,2,2,0,0,3,1,0,0,0,0,4,3,7,0,44,1,0,0,7,1,1,8,0,0,0,0,0,8,5,1,1,0,3,5,3,1,12,18,29,2,13,0,1,0,0,0,0,0,1,13,1,3,1,4,16,6,2,0,
404,GFK,Grand Forks International Airport,1996,6,1.0,0.0,0.0,ntsb,GFK 1996/6,8,6,5,4,2,2,3,2,3,3,2,2,GFK,1,0,0,1,1,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,
405,GGG,East Texas Regional Airport,1996,5,1.0,0.0,0.0,ntsb,GGG 1996/5,14,13,5,5,4,4,5,5,8,7,6,5,GGG,1,10,5,2,5,0,1,3,1,20,0,0,0,0,4,5,8,0,4,1,2,1,0,0,0,1,8,5,0,40,0,1,0,1,0,0,3,0,0,1,0,0,18,11,1,0,0,0,1,1,2,4,16,23,0,15,0,2,0,0,0,0,0,2,10,1,1,1,13,11,0,7,0,
406,GGG,East Texas Regional Airport,2002,4,1.0,0.0,0.0,ntsb,GGG 2002/4,10,7,7,5,1,1,2,2,7,6,5,4,GGG,3,22,7,5,4,0,3,5,2,34,3,0,2,0,8,8,5,0,0,2,3,1,0,0,0,8,8,7,0,54,0,2,0,13,0,1,9,3,0,0,0,0,15,8,0,0,0,0,7,0,1,18,20,38,0,17,0,0,3,0,1,0,0,3,13,2,3,0,15,13,12,1,1,
407,GJT,Grand Junction Regional Airport,1993,7,1.0,0.0,0.0,ntsb,GJT 1993/7,109,29,55,17,36,10,44,15,44,16,32,9,GJT,3,46,55,13,11,0,2,28,0,102,1,3,3,1,64,11,27,0,4,5,6,23,7,4,0,16,31,43,0,228,0,8,0,44,0,0,46,4,1,5,0,0,43,37,0,0,0,9,28,4,8,75,65,132,1,30,0,3,4,0,17,2,0,24,22,0,27,21,30,78,20,11,2,0.4632737636566162
408,GJT,Grand Junction Regional Airport,1998,3,1.0,0.0,0.0,ntsb,GJT 1998/3,12,8,6,4,5,4,4,3,3,3,4,3,GJT,4,8,4,0,4,0,0,3,1,14,0,0,1,0,4,2,1,0,0,0,1,4,0,0,0,2,2,7,0,20,0,0,0,4,0,0,6,0,0,0,0,0,6,4,0,0,0,1,2,0,0,7,13,22,2,10,0,0,0,0,0,0,0,0,5,1,2,0,5,3,0,1,4,
409,GPT,Gulfport Biloxi International Airport,2000,9,1.0,0.0,0.0,ntsb,GPT 2000/9,27,9,29,8,20,5,3,2,6,5,14,6,GPT,4,22,15,4,13,0,4,4,1,69,0,0,1,0,8,12,7,0,0,2,8,7,0,0,0,10,21,18,0,73,0,0,0,16,0,0,10,7,4,0,0,0,31,13,0,0,0,1,2,4,5,20,3,52,3,33,0,2,4,0,0,0,0,10,21,1,7,0,17,28,11,10,1,
410,GRB,Austin Straubel International Airport,1989,1,1.0,0.0,0.0,ntsb,GRB 1989/1,28,4,16,3,10,1,2,1,16,3,12,1,GRB,22,40,36,4,20,0,2,28,0,70,2,0,2,0,10,8,10,0,0,4,8,18,0,0,0,12,28,28,0,108,0,4,0,28,0,0,22,2,0,2,0,2,42,14,0,0,0,4,12,6,0,56,60,138,4,38,0,2,2,0,4,0,0,2,32,0,12,0,26,40,10,10,18,0.8570104241371155
411,GRB,Austin Straubel International Airport,1999,7,1.0,0.0,0.0,ntsb,GRB 1999/7,72,22,68,15,22,6,46,13,44,15,22,8,GRB,26,64,42,4,32,0,2,28,4,112,0,0,0,0,20,12,18,0,4,0,10,44,6,4,2,8,20,46,0,192,0,0,0,66,0,0,8,2,2,4,0,0,60,56,4,0,0,2,6,2,6,94,66,190,2,38,0,2,4,0,6,0,0,22,30,6,4,16,40,32,24,30,24,0.8879451751708984
412,GRR,Gerald R. Ford International Airport,1995,3,1.0,0.0,0.0,ntsb,GRR 1995/3,17,10,12,7,6,3,9,6,9,6,4,2,GRR,2,8,4,2,2,0,1,1,0,14,0,0,0,0,4,1,2,0,0,1,2,3,1,1,0,1,5,4,0,29,0,2,0,12,0,0,3,0,2,0,0,0,13,9,0,0,0,1,3,0,1,13,13,26,0,8,0,1,0,0,2,0,0,3,3,0,2,0,7,9,10,4,0,
413,GRR,Gerald R. Ford International Airport,2001,1,0.0,1.0,0.0,ntsb,GRR 2001/1,11,8,20,7,2,1,11,5,11,5,1,1,GRR,9,30,19,3,12,0,0,1,1,35,1,1,1,0,13,7,10,0,2,3,3,10,1,0,0,4,5,20,0,71,0,2,0,24,0,0,10,0,0,2,0,0,15,13,1,0,0,2,6,3,5,25,20,44,0,19,0,2,2,0,3,0,0,2,14,1,6,3,13,12,14,5,7,
414,GSO,Piedmont Triad International Airport,1988,6,1.0,0.0,0.0,ntsb,GSO 1988/6,72,32,54,24,32,15,45,25,38,16,14,6,GSO,13,46,38,16,15,1,4,18,0,88,2,0,7,0,22,19,24,0,4,6,11,14,2,7,0,12,13,32,0,139,0,1,0,25,0,0,29,5,0,0,0,0,28,24,0,1,0,4,17,5,8,43,36,111,2,41,0,2,3,0,3,0,0,15,24,1,8,2,23,38,15,11,8,0.6383974552154541
415,GSO,Piedmont Triad International Airport,1989,8,0.0,1.0,0.0,ntsb,GSO 1989/8,25,14,16,9,7,4,8,6,17,10,13,7,GSO,26,34,22,2,29,0,2,4,0,50,4,0,0,0,33,14,11,0,3,0,1,38,3,0,0,3,15,24,0,119,0,4,0,53,0,0,17,2,0,0,0,0,19,27,0,0,0,0,15,3,2,57,26,66,0,25,0,0,1,0,7,0,0,13,16,0,14,16,17,33,12,3,25,
416,GSO,Piedmont Triad International Airport,1989,9,0.0,1.0,0.0,ntsb,GSO 1989/9,123,27,108,18,34,6,75,17,45,13,22,7,GSO,34,133,94,21,52,1,15,37,0,236,6,3,8,0,54,40,43,0,4,12,36,57,10,0,0,16,78,93,0,380,0,4,2,90,0,0,62,8,12,1,0,0,127,79,1,1,0,11,37,10,20,127,128,326,5,159,0,22,10,3,10,1,0,34,79,1,25,9,126,127,42,25,27,0.5186324119567871
417,GSO,Piedmont Triad International Airport,1989,10,1.0,0.0,0.0,ntsb,GSO 1989/10,7,7,2,2,3,3,3,3,3,3,3,3,GSO,1,6,5,0,1,0,1,1,0,11,0,0,0,0,1,2,1,0,1,0,0,3,0,0,0,1,1,4,0,15,0,0,0,3,0,0,2,0,0,0,0,0,4,1,0,0,0,1,0,1,0,4,2,8,0,4,0,0,0,0,0,0,0,1,1,0,1,1,3,4,1,2,1,
418,GSO,Piedmont Triad International Airport,1990,10,1.0,0.0,0.0,ntsb,GSO 1990/10,41,19,19,11,9,5,26,11,32,16,18,8,GSO,19,34,33,10,23,0,2,10,2,58,0,0,0,0,25,8,16,0,4,10,8,24,2,0,1,5,17,25,0,115,0,3,0,36,1,0,14,0,0,3,0,0,35,22,2,0,0,4,11,2,7,46,16,74,0,32,0,3,1,0,4,0,1,12,13,3,10,8,29,34,10,10,17,0.7662745118141174
419,GSO,Piedmont Triad International Airport,1992,12,1.0,0.0,0.0,ntsb,GSO 1992/12,9,8,13,7,1,1,6,5,11,5,3,2,GSO,12,14,10,6,13,0,1,1,0,20,0,0,0,0,2,3,7,0,1,0,4,11,2,0,0,1,12,9,0,43,0,2,0,11,0,0,4,0,0,1,0,0,15,14,1,0,1,1,2,2,0,12,20,41,0,12,0,1,4,0,4,0,0,1,2,1,1,0,17,15,1,2,10,
420,GSO,Piedmont Triad International Airport,1998,2,1.0,0.0,0.0,ntsb,GSO 1998/2,9,6,11,5,5,2,2,2,3,3,1,1,GSO,0,6,2,0,2,0,0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,9,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,7,0,6,0,1,1,0,0,0,0,0,3,0,0,0,4,3,0,0,0,
421,GSO,Piedmont Triad International Airport,2011,3,1.0,0.0,0.0,ntsb,GSO 2011/3,10,9,8,6,7,6,6,6,1,1,1,1,GSO,15,21,12,3,14,0,0,8,0,34,0,0,0,0,13,7,7,0,0,1,7,15,1,0,0,1,11,15,0,60,0,3,0,18,0,0,13,1,2,1,0,0,20,16,0,0,0,2,11,1,3,26,29,65,1,22,0,1,5,0,4,0,0,6,10,0,10,2,15,19,4,2,10,
422,GSP,Greenville Spartanburg International Airport,1990,1,1.0,0.0,0.0,ntsb,GSP 1990/1,16,10,21,10,7,5,11,4,16,7,5,3,GSP,1,15,7,8,2,0,0,6,0,43,1,0,1,0,4,9,7,0,3,1,3,1,0,0,0,0,8,8,0,70,0,0,0,14,0,0,7,1,1,0,0,0,17,18,2,0,0,3,3,0,2,20,26,46,2,32,0,0,1,0,0,0,0,1,13,0,2,0,23,9,13,6,0,
423,GTF,Great Falls International Airport,2018,7,1.0,0.0,0.0,ntsb,GTF 2018/7,1,1,0,0,1,1,0,0,0,0,1,1,GTF,0,7,2,0,2,0,0,0,0,7,0,0,0,0,1,2,1,0,0,1,3,0,0,0,0,1,3,1,0,10,0,1,0,3,0,0,2,0,0,0,0,0,8,2,0,0,0,0,1,0,1,3,3,7,0,6,0,2,2,0,1,0,0,0,2,0,1,0,5,3,3,1,0,
424,HNL,Daniel K Inouye International Airport,1989,2,2.0,0.0,0.0,ntsb,HNL 1989/2,36,12,14,5,11,4,22,8,9,5,7,3,HNL,0,14,16,6,4,0,0,9,0,40,3,0,0,0,9,5,4,0,2,2,6,1,1,0,0,0,9,19,0,69,0,2,0,16,0,0,2,0,0,0,0,0,21,11,2,1,0,0,5,3,3,25,24,49,1,18,0,1,3,0,1,0,0,3,11,1,3,0,17,20,16,4,0,
425,HNL,Daniel K Inouye International Airport,1993,7,1.0,0.0,0.0,ntsb,HNL 1993/7,30,15,15,10,14,6,15,7,21,13,13,7,HNL,1,3,9,3,0,0,3,1,2,26,0,1,0,0,3,4,1,0,0,2,1,0,0,0,0,5,6,3,0,35,0,1,0,0,0,0,8,1,0,0,0,0,5,5,0,0,0,0,9,3,0,1,0,12,3,10,0,0,0,0,0,1,0,3,9,2,5,0,5,18,0,0,0,
426,HNL,Daniel K Inouye International Airport,1994,4,0.0,1.0,0.0,ntsb,HNL 1994/4,77,28,53,14,11,4,31,13,24,15,16,9,HNL,42,45,33,15,49,0,1,20,4,116,3,0,0,0,36,19,22,0,6,7,11,45,0,3,1,7,29,30,1,180,0,5,0,50,0,0,28,7,3,2,1,0,39,46,6,0,0,7,14,5,6,70,73,170,4,43,0,3,2,0,4,0,0,9,31,5,17,1,39,42,7,10,39,0.3878962993621826
427,HNL,Daniel K Inouye International Airport,1995,5,1.0,0.0,0.0,ntsb,HNL 1995/5,26,8,18,5,2,1,8,4,8,3,6,2,HNL,12,16,8,2,18,0,2,2,2,34,0,0,0,0,0,10,12,0,0,0,6,12,0,2,0,0,4,10,0,48,0,0,0,12,0,0,0,0,0,0,0,0,24,10,2,0,0,2,0,2,6,14,34,64,2,20,0,0,0,0,0,0,0,4,8,2,0,0,20,8,0,8,12,0.8918571472167969
428,HNL,Daniel K Inouye International Airport,1997,2,1.0,0.0,0.0,ntsb,HNL 1997/2,35,16,14,10,17,6,7,5,17,9,20,7,HNL,4,19,20,10,5,0,2,12,1,60,3,3,0,0,19,9,17,0,4,5,6,2,0,0,0,4,17,16,0,121,0,0,0,28,2,0,11,3,0,3,0,0,30,18,2,2,0,5,10,2,2,40,31,57,2,26,0,0,4,0,0,0,0,9,10,1,5,1,21,30,26,8,1,
429,HNL,Daniel K Inouye International Airport,1998,2,0.0,1.0,0.0,ntsb,HNL 1998/2,93,35,52,23,22,7,50,19,72,27,41,15,HNL,21,57,36,13,22,0,1,17,3,96,4,2,9,0,20,14,22,0,5,3,7,30,4,2,1,13,21,50,0,187,0,2,0,71,2,1,24,5,3,0,0,0,50,41,4,2,0,6,15,5,2,88,49,135,2,36,0,4,1,0,6,0,1,17,24,4,9,5,34,42,47,19,15,0.4639755090077718
430,HNL,Daniel K Inouye International Airport,2000,2,1.0,0.0,0.0,ntsb,HNL 2000/2,4,2,7,5,4,2,4,3,1,1,0,0,HNL,6,2,0,0,6,0,0,2,0,8,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,0,0,1,0,9,0,0,0,6,0,0,1,0,0,0,0,0,5,2,0,0,0,1,1,0,1,8,0,9,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,6,
431,HNL,Daniel K Inouye International Airport,2003,8,0.0,1.0,0.0,ntsb,HNL 2003/8,72,19,58,10,22,4,21,6,35,13,18,8,HNL,32,41,53,8,36,0,4,29,1,101,0,0,4,0,28,17,23,0,8,5,4,40,0,1,0,5,27,38,0,203,0,7,0,66,0,0,18,2,2,0,1,0,37,42,1,0,0,7,13,3,5,95,55,156,3,47,0,3,0,0,6,0,1,8,28,1,12,5,29,55,26,14,32,
432,HNL,Daniel K Inouye International Airport,2010,1,1.0,0.0,0.0,ntsb,HNL 2010/1,13,4,5,1,5,1,13,4,0,0,0,0,HNL,2,32,26,8,1,1,1,13,0,48,9,9,3,0,20,8,25,0,2,0,6,8,7,0,1,9,3,20,0,123,0,1,0,29,0,0,15,3,1,5,0,0,22,15,1,0,0,7,19,3,2,42,32,63,1,30,0,0,4,0,3,0,0,13,22,1,6,12,16,25,15,9,1,
433,HOU,William P Hobby Airport,1993,9,1.0,0.0,0.0,ntsb,HOU 1993/9,19,13,17,11,10,6,10,7,16,11,7,5,HOU,8,18,11,0,10,0,0,4,0,27,0,0,0,1,6,4,3,0,4,1,2,11,1,0,0,4,7,11,0,38,0,1,0,10,0,0,5,0,0,0,0,0,13,7,0,0,0,0,1,0,2,14,26,48,0,9,0,1,1,0,2,0,0,1,11,0,0,2,7,10,0,2,8,
434,HOU,William P Hobby Airport,1996,5,1.0,0.0,0.0,ntsb,HOU 1996/5,15,10,10,6,6,5,4,3,4,4,5,4,HOU,1,10,6,2,4,0,0,3,0,22,1,0,2,0,0,3,2,0,0,0,2,1,0,0,0,3,6,4,0,33,0,1,0,5,0,0,5,0,0,0,0,0,9,5,2,0,0,1,2,1,0,8,4,13,0,13,1,0,0,0,2,0,0,2,8,0,1,0,10,10,4,2,1,
435,HUF,"Terre Haute Regional Airport, Hulman Field",1988,5,1.0,0.0,0.0,ntsb,HUF 1988/5,2,2,1,1,1,1,1,1,1,1,0,0,HUF,6,15,9,0,9,0,0,6,0,13,2,2,0,0,9,2,1,0,0,3,0,6,0,0,0,6,7,8,0,38,0,4,1,12,0,0,1,0,0,1,0,0,13,11,2,0,0,0,4,2,0,18,2,15,0,10,0,2,0,0,2,0,0,1,9,0,5,2,8,10,5,2,5,
436,HUF,"Terre Haute Regional Airport, Hulman Field",2009,2,1.0,0.0,0.0,ntsb,HUF 2009/2,7,4,9,2,1,1,6,3,0,0,0,0,HUF,1,21,17,5,6,0,1,9,0,42,0,0,2,0,12,8,13,0,3,2,4,7,0,0,0,7,6,15,0,104,0,1,1,29,0,0,12,2,1,2,0,0,17,18,2,0,0,6,8,3,4,38,18,39,1,23,0,1,4,0,0,0,0,5,12,0,4,6,14,19,21,5,1,
437,IAD,Washington Dulles International Airport,1988,1,1.0,0.0,0.0,ntsb,IAD 1988/1,38,13,32,11,21,2,23,12,11,9,2,2,IAD,16,24,12,3,23,0,0,16,0,51,2,0,1,0,14,3,9,0,2,3,8,21,1,3,0,6,9,18,0,78,0,5,0,19,0,0,13,1,4,1,0,0,32,13,1,0,0,1,13,1,4,35,25,63,1,27,0,5,1,0,6,0,0,6,16,0,4,2,24,20,0,9,13,
438,IAD,Washington Dulles International Airport,1988,7,1.0,0.0,0.0,ntsb,IAD 1988/7,50,20,33,15,12,6,30,10,24,14,11,6,IAD,39,30,11,10,49,0,4,12,1,99,1,1,2,0,19,20,25,0,3,8,6,41,1,3,0,9,21,13,1,130,0,3,0,38,0,0,18,2,0,1,0,2,38,25,2,0,0,4,7,6,10,50,23,98,3,43,0,5,2,0,2,0,0,15,32,1,6,0,30,35,0,14,38,
439,IAD,Washington Dulles International Airport,1988,8,1.0,0.0,0.0,ntsb,IAD 1988/8,54,24,43,14,12,3,41,15,28,16,11,9,IAD,4,39,32,4,11,0,3,17,0,77,0,0,0,0,17,11,17,0,2,5,8,9,2,4,0,12,21,29,0,138,0,6,0,18,0,0,16,2,2,5,0,0,30,29,0,0,0,5,14,4,6,35,20,71,0,27,0,2,5,0,7,0,0,17,19,0,10,3,25,51,10,12,3,0.8205505609512329
440,IAD,Washington Dulles International Airport,1988,11,1.0,0.0,0.0,ntsb,IAD 1988/11,37,22,15,10,11,7,26,13,18,12,11,8,IAD,11,35,24,5,15,0,2,15,0,56,1,1,3,0,19,9,8,0,2,3,4,17,0,0,0,7,11,24,0,95,0,7,0,21,1,0,14,2,0,0,0,0,24,11,1,1,0,4,6,1,3,36,33,71,2,35,0,2,2,0,7,0,1,7,21,0,7,6,28,28,4,5,10,0.6773287057876587
