,0
liwc_interrog_narrsyn_all_ct_12m,603
liwc_interrog_narrsyn_out_prop_1m,19100
liwc_interrog_narrsyn_out_prop_3m,19100
liwc_interrog_narrsyn_out_prop_6m,19100
liwc_interrog_narrsyn_out_prop_12m,19100
liwc_interrog_narrsyn_all_prop_1m,19100
liwc_interrog_narrsyn_all_prop_3m,19100
liwc_interrog_narrsyn_all_prop_6m,19100
liwc_interrog_narrsyn_all_prop_12m,19100
liwc_interrog_all_ct_1m,68
liwc_interrog_all_ct_3m,154
liwc_interrog_all_ct_6m,303
liwc_interrog_all_ct_12m,603
liwc_interrog_all_prop_1m,19100
liwc_interrog_all_prop_3m,19100
liwc_interrog_all_prop_6m,19100
liwc_interrog_all_prop_12m,19100
liwc_interrog_all_avg_1m,68
liwc_interrog_all_avg_3m,154
liwc_interrog_all_avg_6m,303
liwc_interrog_all_avg_12m,603
liwc_interrog_all_out_ct_1m,68
liwc_interrog_all_out_ct_3m,154
liwc_interrog_all_out_ct_6m,303
liwc_interrog_all_out_ct_12m,603
liwc_interrog_all_all_ct_1m,68
liwc_interrog_all_all_ct_3m,154
liwc_interrog_all_all_ct_6m,303
liwc_interrog_all_all_ct_12m,603
liwc_interrog_all_out_prop_1m,19100
liwc_interrog_all_out_prop_3m,19100
liwc_interrog_all_out_prop_6m,19100
liwc_interrog_all_out_prop_12m,19100
liwc_interrog_all_all_prop_1m,19100
liwc_interrog_all_all_prop_3m,19100
liwc_interrog_all_all_prop_6m,19100
liwc_interrog_all_all_prop_12m,19100
liwc_interrog_flfrm_narr_ct_1m,68
liwc_interrog_flfrm_narr_ct_3m,154
liwc_interrog_flfrm_narr_ct_6m,303
liwc_interrog_flfrm_narr_ct_12m,603
liwc_interrog_flfrm_narr_out_ct_1m,68
liwc_interrog_flfrm_narr_out_ct_3m,154
liwc_interrog_flfrm_narr_out_ct_6m,303
liwc_interrog_flfrm_narr_out_ct_12m,603
liwc_interrog_flfrm_narr_all_ct_1m,68
liwc_interrog_flfrm_narr_all_ct_3m,154
liwc_interrog_flfrm_narr_all_ct_6m,303
liwc_interrog_flfrm_narr_all_ct_12m,603
liwc_interrog_flfrm_syn_ct_1m,68
liwc_interrog_flfrm_syn_ct_3m,154
liwc_interrog_flfrm_syn_ct_6m,303
liwc_interrog_flfrm_syn_ct_12m,603
liwc_interrog_flfrm_syn_out_ct_1m,68
liwc_interrog_flfrm_syn_out_ct_3m,154
liwc_interrog_flfrm_syn_out_ct_6m,303
liwc_interrog_flfrm_syn_out_ct_12m,603
liwc_interrog_flfrm_syn_all_ct_1m,68
liwc_interrog_flfrm_syn_all_ct_3m,154
liwc_interrog_flfrm_syn_all_ct_6m,303
liwc_interrog_flfrm_syn_all_ct_12m,603
liwc_interrog_flfrm_call_ct_1m,68
liwc_interrog_flfrm_call_ct_3m,154
liwc_interrog_flfrm_call_ct_6m,303
liwc_interrog_flfrm_call_ct_12m,603
liwc_interrog_flfrm_call_out_ct_1m,68
liwc_interrog_flfrm_call_out_ct_3m,154
liwc_interrog_flfrm_call_out_ct_6m,303
liwc_interrog_flfrm_call_out_ct_12m,603
liwc_interrog_flfrm_call_all_ct_1m,68
liwc_interrog_flfrm_call_all_ct_3m,154
liwc_interrog_flfrm_call_all_ct_6m,303
liwc_interrog_flfrm_call_all_ct_12m,603
liwc_interrog_flfrm_narrsyn_ct_1m,68
liwc_interrog_flfrm_narrsyn_ct_3m,154
liwc_interrog_flfrm_narrsyn_ct_6m,303
liwc_interrog_flfrm_narrsyn_ct_12m,603
liwc_interrog_flfrm_narrsyn_out_ct_1m,68
liwc_interrog_flfrm_narrsyn_out_ct_3m,154
liwc_interrog_flfrm_narrsyn_out_ct_6m,303
liwc_interrog_flfrm_narrsyn_out_ct_12m,603
liwc_interrog_flfrm_narrsyn_all_ct_1m,68
liwc_interrog_flfrm_narrsyn_all_ct_3m,154
liwc_interrog_flfrm_narrsyn_all_ct_6m,303
liwc_interrog_flfrm_narrsyn_all_ct_12m,603
liwc_interrog_flfrm_all_ct_1m,68
liwc_interrog_flfrm_all_ct_3m,154
liwc_interrog_flfrm_all_ct_6m,303
liwc_interrog_flfrm_all_ct_12m,603
liwc_interrog_flfrm_all_out_ct_1m,68
liwc_interrog_flfrm_all_out_ct_3m,154
liwc_interrog_flfrm_all_out_ct_6m,303
liwc_interrog_flfrm_all_out_ct_12m,603
liwc_interrog_flfrm_all_all_ct_1m,68
liwc_interrog_flfrm_all_all_ct_3m,154
liwc_interrog_flfrm_all_all_ct_6m,303
liwc_interrog_flfrm_all_all_ct_12m,603
liwc_discrep_narr_ct_1m,68
liwc_discrep_narr_ct_3m,154
liwc_discrep_narr_ct_6m,303
liwc_discrep_narr_ct_12m,603
liwc_discrep_narr_prop_1m,19100
liwc_discrep_narr_prop_3m,19100
liwc_discrep_narr_prop_6m,19100
liwc_discrep_narr_prop_12m,19100
liwc_discrep_narr_avg_1m,68
liwc_discrep_narr_avg_3m,154
liwc_discrep_narr_avg_6m,303
liwc_discrep_narr_avg_12m,603
liwc_discrep_narr_out_ct_1m,68
liwc_discrep_narr_out_ct_3m,154
liwc_discrep_narr_out_ct_6m,303
liwc_discrep_narr_out_ct_12m,603
liwc_discrep_narr_all_ct_1m,68
liwc_discrep_narr_all_ct_3m,154
liwc_discrep_narr_all_ct_6m,303
liwc_discrep_narr_all_ct_12m,603
liwc_discrep_narr_out_prop_1m,19100
liwc_discrep_narr_out_prop_3m,19100
liwc_discrep_narr_out_prop_6m,19100
liwc_discrep_narr_out_prop_12m,19100
liwc_discrep_narr_all_prop_1m,19100
liwc_discrep_narr_all_prop_3m,19100
liwc_discrep_narr_all_prop_6m,19100
liwc_discrep_narr_all_prop_12m,19100
liwc_discrep_syn_ct_1m,68
liwc_discrep_syn_ct_3m,154
liwc_discrep_syn_ct_6m,303
liwc_discrep_syn_ct_12m,603
liwc_discrep_syn_prop_1m,19100
liwc_discrep_syn_prop_3m,19100
liwc_discrep_syn_prop_6m,19100
liwc_discrep_syn_prop_12m,19100
liwc_discrep_syn_avg_1m,68
liwc_discrep_syn_avg_3m,154
liwc_discrep_syn_avg_6m,303
liwc_discrep_syn_avg_12m,603
liwc_discrep_syn_out_ct_1m,68
liwc_discrep_syn_out_ct_3m,154
liwc_discrep_syn_out_ct_6m,303
liwc_discrep_syn_out_ct_12m,603
liwc_discrep_syn_all_ct_1m,68
liwc_discrep_syn_all_ct_3m,154
liwc_discrep_syn_all_ct_6m,303
liwc_discrep_syn_all_ct_12m,603
liwc_discrep_syn_out_prop_1m,19100
liwc_discrep_syn_out_prop_3m,19100
liwc_discrep_syn_out_prop_6m,19100
liwc_discrep_syn_out_prop_12m,19100
liwc_discrep_syn_all_prop_1m,19100
liwc_discrep_syn_all_prop_3m,19100
liwc_discrep_syn_all_prop_6m,19100
liwc_discrep_syn_all_prop_12m,19100
liwc_discrep_call_ct_1m,68
liwc_discrep_call_ct_3m,154
liwc_discrep_call_ct_6m,303
liwc_discrep_call_ct_12m,603
liwc_discrep_call_prop_1m,19100
liwc_discrep_call_prop_3m,19100
liwc_discrep_call_prop_6m,19100
liwc_discrep_call_prop_12m,19100
liwc_discrep_call_avg_1m,68
liwc_discrep_call_avg_3m,154
liwc_discrep_call_avg_6m,303
liwc_discrep_call_avg_12m,603
liwc_discrep_call_out_ct_1m,68
liwc_discrep_call_out_ct_3m,154
liwc_discrep_call_out_ct_6m,303
liwc_discrep_call_out_ct_12m,603
liwc_discrep_call_all_ct_1m,68
liwc_discrep_call_all_ct_3m,154
liwc_discrep_call_all_ct_6m,303
liwc_discrep_call_all_ct_12m,603
liwc_discrep_call_out_prop_1m,19100
liwc_discrep_call_out_prop_3m,19100
liwc_discrep_call_out_prop_6m,19100
liwc_discrep_call_out_prop_12m,19100
liwc_discrep_call_all_prop_1m,19100
liwc_discrep_call_all_prop_3m,19100
liwc_discrep_call_all_prop_6m,19100
liwc_discrep_call_all_prop_12m,19100
liwc_discrep_narrsyn_ct_1m,68
liwc_discrep_narrsyn_ct_3m,154
liwc_discrep_narrsyn_ct_6m,303
liwc_discrep_narrsyn_ct_12m,603
liwc_discrep_narrsyn_prop_1m,19100
liwc_discrep_narrsyn_prop_3m,19100
liwc_discrep_narrsyn_prop_6m,19100
liwc_discrep_narrsyn_prop_12m,19100
liwc_discrep_narrsyn_avg_1m,68
liwc_discrep_narrsyn_avg_3m,154
liwc_discrep_narrsyn_avg_6m,303
liwc_discrep_narrsyn_avg_12m,603
liwc_discrep_narrsyn_out_ct_1m,68
liwc_discrep_narrsyn_out_ct_3m,154
liwc_discrep_narrsyn_out_ct_6m,303
liwc_discrep_narrsyn_out_ct_12m,603
liwc_discrep_narrsyn_all_ct_1m,68
liwc_discrep_narrsyn_all_ct_3m,154
liwc_discrep_narrsyn_all_ct_6m,303
liwc_discrep_narrsyn_all_ct_12m,603
liwc_discrep_narrsyn_out_prop_1m,19100
liwc_discrep_narrsyn_out_prop_3m,19100
liwc_discrep_narrsyn_out_prop_6m,19100
liwc_discrep_narrsyn_out_prop_12m,19100
liwc_discrep_narrsyn_all_prop_1m,19100
liwc_discrep_narrsyn_all_prop_3m,19100
liwc_discrep_narrsyn_all_prop_6m,19100
liwc_discrep_narrsyn_all_prop_12m,19100
liwc_discrep_all_ct_1m,68
liwc_discrep_all_ct_3m,154
liwc_discrep_all_ct_6m,303
liwc_discrep_all_ct_12m,603
liwc_discrep_all_prop_1m,19100
liwc_discrep_all_prop_3m,19100
liwc_discrep_all_prop_6m,19100
liwc_discrep_all_prop_12m,19100
liwc_discrep_all_avg_1m,68
liwc_discrep_all_avg_3m,154
liwc_discrep_all_avg_6m,303
liwc_discrep_all_avg_12m,603
liwc_discrep_all_out_ct_1m,68
liwc_discrep_all_out_ct_3m,154
liwc_discrep_all_out_ct_6m,303
liwc_discrep_all_out_ct_12m,603
liwc_discrep_all_all_ct_1m,68
liwc_discrep_all_all_ct_3m,154
liwc_discrep_all_all_ct_6m,303
liwc_discrep_all_all_ct_12m,603
liwc_discrep_all_out_prop_1m,19100
liwc_discrep_all_out_prop_3m,19100
liwc_discrep_all_out_prop_6m,19100
liwc_discrep_all_out_prop_12m,19100
liwc_discrep_all_all_prop_1m,19100
liwc_discrep_all_all_prop_3m,19100
liwc_discrep_all_all_prop_6m,19100
liwc_discrep_all_all_prop_12m,19100
liwc_discrep_flfrm_narr_ct_1m,68
liwc_discrep_flfrm_narr_ct_3m,154
liwc_discrep_flfrm_narr_ct_6m,303
liwc_discrep_flfrm_narr_ct_12m,603
liwc_discrep_flfrm_narr_out_ct_1m,68
liwc_discrep_flfrm_narr_out_ct_3m,154
liwc_discrep_flfrm_narr_out_ct_6m,303
liwc_discrep_flfrm_narr_out_ct_12m,603
liwc_discrep_flfrm_narr_all_ct_1m,68
liwc_discrep_flfrm_narr_all_ct_3m,154
liwc_discrep_flfrm_narr_all_ct_6m,303
liwc_discrep_flfrm_narr_all_ct_12m,603
liwc_discrep_flfrm_syn_ct_1m,68
liwc_discrep_flfrm_syn_ct_3m,154
liwc_discrep_flfrm_syn_ct_6m,303
liwc_discrep_flfrm_syn_ct_12m,603
liwc_discrep_flfrm_syn_out_ct_1m,68
liwc_discrep_flfrm_syn_out_ct_3m,154
liwc_discrep_flfrm_syn_out_ct_6m,303
liwc_discrep_flfrm_syn_out_ct_12m,603
liwc_discrep_flfrm_syn_all_ct_1m,68
liwc_discrep_flfrm_syn_all_ct_3m,154
liwc_discrep_flfrm_syn_all_ct_6m,303
liwc_discrep_flfrm_syn_all_ct_12m,603
liwc_discrep_flfrm_call_ct_1m,68
liwc_discrep_flfrm_call_ct_3m,154
liwc_discrep_flfrm_call_ct_6m,303
liwc_discrep_flfrm_call_ct_12m,603
liwc_discrep_flfrm_call_out_ct_1m,68
liwc_discrep_flfrm_call_out_ct_3m,154
liwc_discrep_flfrm_call_out_ct_6m,303
liwc_discrep_flfrm_call_out_ct_12m,603
liwc_discrep_flfrm_call_all_ct_1m,68
liwc_discrep_flfrm_call_all_ct_3m,154
liwc_discrep_flfrm_call_all_ct_6m,303
liwc_discrep_flfrm_call_all_ct_12m,603
liwc_discrep_flfrm_narrsyn_ct_1m,68
liwc_discrep_flfrm_narrsyn_ct_3m,154
liwc_discrep_flfrm_narrsyn_ct_6m,303
liwc_discrep_flfrm_narrsyn_ct_12m,603
liwc_discrep_flfrm_narrsyn_out_ct_1m,68
liwc_discrep_flfrm_narrsyn_out_ct_3m,154
liwc_discrep_flfrm_narrsyn_out_ct_6m,303
liwc_discrep_flfrm_narrsyn_out_ct_12m,603
liwc_discrep_flfrm_narrsyn_all_ct_1m,68
liwc_discrep_flfrm_narrsyn_all_ct_3m,154
liwc_discrep_flfrm_narrsyn_all_ct_6m,303
liwc_discrep_flfrm_narrsyn_all_ct_12m,603
liwc_discrep_flfrm_all_ct_1m,68
liwc_discrep_flfrm_all_ct_3m,154
liwc_discrep_flfrm_all_ct_6m,303
liwc_discrep_flfrm_all_ct_12m,603
liwc_discrep_flfrm_all_out_ct_1m,68
liwc_discrep_flfrm_all_out_ct_3m,154
liwc_discrep_flfrm_all_out_ct_6m,303
liwc_discrep_flfrm_all_out_ct_12m,603
liwc_discrep_flfrm_all_all_ct_1m,68
liwc_discrep_flfrm_all_all_ct_3m,154
liwc_discrep_flfrm_all_all_ct_6m,303
liwc_discrep_flfrm_all_all_ct_12m,603
liwc_ingest_narr_ct_1m,68
liwc_ingest_narr_ct_3m,154
liwc_ingest_narr_ct_6m,303
liwc_ingest_narr_ct_12m,603
liwc_ingest_narr_prop_1m,19100
liwc_ingest_narr_prop_3m,19100
liwc_ingest_narr_prop_6m,19100
liwc_ingest_narr_prop_12m,19100
liwc_ingest_narr_avg_1m,68
liwc_ingest_narr_avg_3m,154
liwc_ingest_narr_avg_6m,303
liwc_ingest_narr_avg_12m,603
liwc_ingest_narr_out_ct_1m,68
liwc_ingest_narr_out_ct_3m,154
liwc_ingest_narr_out_ct_6m,303
liwc_ingest_narr_out_ct_12m,603
liwc_ingest_narr_all_ct_1m,68
liwc_ingest_narr_all_ct_3m,154
liwc_ingest_narr_all_ct_6m,303
liwc_ingest_narr_all_ct_12m,603
liwc_ingest_narr_out_prop_1m,19100
liwc_ingest_narr_out_prop_3m,19100
liwc_ingest_narr_out_prop_6m,19100
liwc_ingest_narr_out_prop_12m,19100
liwc_ingest_narr_all_prop_1m,19100
liwc_ingest_narr_all_prop_3m,19100
liwc_ingest_narr_all_prop_6m,19100
liwc_ingest_narr_all_prop_12m,19100
liwc_ingest_syn_ct_1m,68
liwc_ingest_syn_ct_3m,154
liwc_ingest_syn_ct_6m,303
liwc_ingest_syn_ct_12m,603
liwc_ingest_syn_prop_1m,19100
liwc_ingest_syn_prop_3m,19100
liwc_ingest_syn_prop_6m,19100
liwc_ingest_syn_prop_12m,19100
liwc_ingest_syn_avg_1m,68
liwc_ingest_syn_avg_3m,154
liwc_ingest_syn_avg_6m,303
liwc_ingest_syn_avg_12m,603
liwc_ingest_syn_out_ct_1m,68
liwc_ingest_syn_out_ct_3m,154
liwc_ingest_syn_out_ct_6m,303
liwc_ingest_syn_out_ct_12m,603
liwc_ingest_syn_all_ct_1m,68
liwc_ingest_syn_all_ct_3m,154
liwc_ingest_syn_all_ct_6m,303
liwc_ingest_syn_all_ct_12m,603
liwc_ingest_syn_out_prop_1m,19100
liwc_ingest_syn_out_prop_3m,19100
liwc_ingest_syn_out_prop_6m,19100
liwc_ingest_syn_out_prop_12m,19100
liwc_ingest_syn_all_prop_1m,19100
liwc_ingest_syn_all_prop_3m,19100
liwc_ingest_syn_all_prop_6m,19100
liwc_ingest_syn_all_prop_12m,19100
liwc_ingest_call_ct_1m,68
liwc_ingest_call_ct_3m,154
liwc_ingest_call_ct_6m,303
liwc_ingest_call_ct_12m,603
liwc_ingest_call_prop_1m,19100
liwc_ingest_call_prop_3m,19100
liwc_ingest_call_prop_6m,19100
liwc_ingest_call_prop_12m,19100
liwc_ingest_call_avg_1m,68
liwc_ingest_call_avg_3m,154
liwc_ingest_call_avg_6m,303
liwc_ingest_call_avg_12m,603
liwc_ingest_call_out_ct_1m,68
liwc_ingest_call_out_ct_3m,154
liwc_ingest_call_out_ct_6m,303
liwc_ingest_call_out_ct_12m,603
liwc_ingest_call_all_ct_1m,68
liwc_ingest_call_all_ct_3m,154
liwc_ingest_call_all_ct_6m,303
liwc_ingest_call_all_ct_12m,603
liwc_ingest_call_out_prop_1m,19100
liwc_ingest_call_out_prop_3m,19100
liwc_ingest_call_out_prop_6m,19100
liwc_ingest_call_out_prop_12m,19100
liwc_ingest_call_all_prop_1m,19100
liwc_ingest_call_all_prop_3m,19100
liwc_ingest_call_all_prop_6m,19100
liwc_ingest_call_all_prop_12m,19100
liwc_ingest_narrsyn_ct_1m,68
liwc_ingest_narrsyn_ct_3m,154
liwc_ingest_narrsyn_ct_6m,303
liwc_ingest_narrsyn_ct_12m,603
liwc_ingest_narrsyn_prop_1m,19100
liwc_ingest_narrsyn_prop_3m,19100
liwc_ingest_narrsyn_prop_6m,19100
liwc_ingest_narrsyn_prop_12m,19100
liwc_ingest_narrsyn_avg_1m,68
liwc_ingest_narrsyn_avg_3m,154
liwc_ingest_narrsyn_avg_6m,303
liwc_ingest_narrsyn_avg_12m,603
liwc_ingest_narrsyn_out_ct_1m,68
liwc_ingest_narrsyn_out_ct_3m,154
liwc_ingest_narrsyn_out_ct_6m,303
liwc_ingest_narrsyn_out_ct_12m,603
liwc_ingest_narrsyn_all_ct_1m,68
liwc_ingest_narrsyn_all_ct_3m,154
liwc_ingest_narrsyn_all_ct_6m,303
liwc_ingest_narrsyn_all_ct_12m,603
liwc_ingest_narrsyn_out_prop_1m,19100
liwc_ingest_narrsyn_out_prop_3m,19100
liwc_ingest_narrsyn_out_prop_6m,19100
liwc_ingest_narrsyn_out_prop_12m,19100
liwc_ingest_narrsyn_all_prop_1m,19100
liwc_ingest_narrsyn_all_prop_3m,19100
liwc_ingest_narrsyn_all_prop_6m,19100
liwc_ingest_narrsyn_all_prop_12m,19100
liwc_ingest_all_ct_1m,68
liwc_ingest_all_ct_3m,154
liwc_ingest_all_ct_6m,303
liwc_ingest_all_ct_12m,603
liwc_ingest_all_prop_1m,19100
liwc_ingest_all_prop_3m,19100
liwc_ingest_all_prop_6m,19100
liwc_ingest_all_prop_12m,19100
liwc_ingest_all_avg_1m,68
liwc_ingest_all_avg_3m,154
liwc_ingest_all_avg_6m,303
liwc_ingest_all_avg_12m,603
liwc_ingest_all_out_ct_1m,68
liwc_ingest_all_out_ct_3m,154
liwc_ingest_all_out_ct_6m,303
liwc_ingest_all_out_ct_12m,603
liwc_ingest_all_all_ct_1m,68
liwc_ingest_all_all_ct_3m,154
liwc_ingest_all_all_ct_6m,303
liwc_ingest_all_all_ct_12m,603
liwc_ingest_all_out_prop_1m,19100
liwc_ingest_all_out_prop_3m,19100
liwc_ingest_all_out_prop_6m,19100
liwc_ingest_all_out_prop_12m,19100
liwc_ingest_all_all_prop_1m,19100
liwc_ingest_all_all_prop_3m,19100
liwc_ingest_all_all_prop_6m,19100
liwc_ingest_all_all_prop_12m,19100
liwc_ingest_flfrm_narr_ct_1m,68
liwc_ingest_flfrm_narr_ct_3m,154
liwc_ingest_flfrm_narr_ct_6m,303
liwc_ingest_flfrm_narr_ct_12m,603
liwc_ingest_flfrm_narr_out_ct_1m,68
liwc_ingest_flfrm_narr_out_ct_3m,154
liwc_ingest_flfrm_narr_out_ct_6m,303
liwc_ingest_flfrm_narr_out_ct_12m,603
liwc_ingest_flfrm_narr_all_ct_1m,68
liwc_ingest_flfrm_narr_all_ct_3m,154
liwc_ingest_flfrm_narr_all_ct_6m,303
liwc_ingest_flfrm_narr_all_ct_12m,603
liwc_ingest_flfrm_syn_ct_1m,68
liwc_ingest_flfrm_syn_ct_3m,154
liwc_ingest_flfrm_syn_ct_6m,303
liwc_ingest_flfrm_syn_ct_12m,603
liwc_ingest_flfrm_syn_out_ct_1m,68
liwc_ingest_flfrm_syn_out_ct_3m,154
liwc_ingest_flfrm_syn_out_ct_6m,303
liwc_ingest_flfrm_syn_out_ct_12m,603
liwc_ingest_flfrm_syn_all_ct_1m,68
liwc_ingest_flfrm_syn_all_ct_3m,154
liwc_ingest_flfrm_syn_all_ct_6m,303
liwc_ingest_flfrm_syn_all_ct_12m,603
liwc_ingest_flfrm_call_ct_1m,68
liwc_ingest_flfrm_call_ct_3m,154
liwc_ingest_flfrm_call_ct_6m,303
liwc_ingest_flfrm_call_ct_12m,603
liwc_ingest_flfrm_call_out_ct_1m,68
liwc_ingest_flfrm_call_out_ct_3m,154
liwc_ingest_flfrm_call_out_ct_6m,303
liwc_ingest_flfrm_call_out_ct_12m,603
liwc_ingest_flfrm_call_all_ct_1m,68
liwc_ingest_flfrm_call_all_ct_3m,154
liwc_ingest_flfrm_call_all_ct_6m,303
liwc_ingest_flfrm_call_all_ct_12m,603
liwc_ingest_flfrm_narrsyn_ct_1m,68
liwc_ingest_flfrm_narrsyn_ct_3m,154
liwc_ingest_flfrm_narrsyn_ct_6m,303
liwc_ingest_flfrm_narrsyn_ct_12m,603
liwc_ingest_flfrm_narrsyn_out_ct_1m,68
liwc_ingest_flfrm_narrsyn_out_ct_3m,154
liwc_ingest_flfrm_narrsyn_out_ct_6m,303
liwc_ingest_flfrm_narrsyn_out_ct_12m,603
liwc_ingest_flfrm_narrsyn_all_ct_1m,68
liwc_ingest_flfrm_narrsyn_all_ct_3m,154
liwc_ingest_flfrm_narrsyn_all_ct_6m,303
liwc_ingest_flfrm_narrsyn_all_ct_12m,603
liwc_ingest_flfrm_all_ct_1m,68
liwc_ingest_flfrm_all_ct_3m,154
liwc_ingest_flfrm_all_ct_6m,303
liwc_ingest_flfrm_all_ct_12m,603
liwc_ingest_flfrm_all_out_ct_1m,68
liwc_ingest_flfrm_all_out_ct_3m,154
liwc_ingest_flfrm_all_out_ct_6m,303
liwc_ingest_flfrm_all_out_ct_12m,603
liwc_ingest_flfrm_all_all_ct_1m,68
liwc_ingest_flfrm_all_all_ct_3m,154
liwc_ingest_flfrm_all_all_ct_6m,303
liwc_ingest_flfrm_all_all_ct_12m,603
liwc_compare_narr_ct_1m,68
liwc_compare_narr_ct_3m,154
liwc_compare_narr_ct_6m,303
liwc_compare_narr_ct_12m,603
liwc_compare_narr_prop_1m,19100
liwc_compare_narr_prop_3m,19100
liwc_compare_narr_prop_6m,19100
liwc_compare_narr_prop_12m,19100
liwc_compare_narr_avg_1m,68
liwc_compare_narr_avg_3m,154
liwc_compare_narr_avg_6m,303
liwc_compare_narr_avg_12m,603
liwc_compare_narr_out_ct_1m,68
liwc_compare_narr_out_ct_3m,154
liwc_compare_narr_out_ct_6m,303
liwc_compare_narr_out_ct_12m,603
liwc_compare_narr_all_ct_1m,68
liwc_compare_narr_all_ct_3m,154
liwc_compare_narr_all_ct_6m,303
liwc_compare_narr_all_ct_12m,603
liwc_compare_narr_out_prop_1m,19100
liwc_compare_narr_out_prop_3m,19100
liwc_compare_narr_out_prop_6m,19100
liwc_compare_narr_out_prop_12m,19100
liwc_compare_narr_all_prop_1m,19100
liwc_compare_narr_all_prop_3m,19100
liwc_compare_narr_all_prop_6m,19100
liwc_compare_narr_all_prop_12m,19100
liwc_compare_syn_ct_1m,68
liwc_compare_syn_ct_3m,154
liwc_compare_syn_ct_6m,303
liwc_compare_syn_ct_12m,603
liwc_compare_syn_prop_1m,19100
liwc_compare_syn_prop_3m,19100
liwc_compare_syn_prop_6m,19100
liwc_compare_syn_prop_12m,19100
liwc_compare_syn_avg_1m,68
liwc_compare_syn_avg_3m,154
liwc_compare_syn_avg_6m,303
liwc_compare_syn_avg_12m,603
liwc_compare_syn_out_ct_1m,68
liwc_compare_syn_out_ct_3m,154
liwc_compare_syn_out_ct_6m,303
liwc_compare_syn_out_ct_12m,603
liwc_compare_syn_all_ct_1m,68
liwc_compare_syn_all_ct_3m,154
liwc_compare_syn_all_ct_6m,303
liwc_compare_syn_all_ct_12m,603
liwc_compare_syn_out_prop_1m,19100
liwc_compare_syn_out_prop_3m,19100
liwc_compare_syn_out_prop_6m,19100
liwc_compare_syn_out_prop_12m,19100
liwc_compare_syn_all_prop_1m,19100
liwc_compare_syn_all_prop_3m,19100
liwc_compare_syn_all_prop_6m,19100
liwc_compare_syn_all_prop_12m,19100
liwc_compare_call_ct_1m,68
liwc_compare_call_ct_3m,154
liwc_compare_call_ct_6m,303
liwc_compare_call_ct_12m,603
liwc_compare_call_prop_1m,19100
liwc_compare_call_prop_3m,19100
liwc_compare_call_prop_6m,19100
liwc_compare_call_prop_12m,19100
liwc_compare_call_avg_1m,68
liwc_compare_call_avg_3m,154
liwc_compare_call_avg_6m,303
liwc_compare_call_avg_12m,603
liwc_compare_call_out_ct_1m,68
liwc_compare_call_out_ct_3m,154
liwc_compare_call_out_ct_6m,303
liwc_compare_call_out_ct_12m,603
liwc_compare_call_all_ct_1m,68
liwc_compare_call_all_ct_3m,154
liwc_compare_call_all_ct_6m,303
liwc_compare_call_all_ct_12m,603
liwc_compare_call_out_prop_1m,19100
liwc_compare_call_out_prop_3m,19100
liwc_compare_call_out_prop_6m,19100
liwc_compare_call_out_prop_12m,19100
liwc_compare_call_all_prop_1m,19100
liwc_compare_call_all_prop_3m,19100
liwc_compare_call_all_prop_6m,19100
liwc_compare_call_all_prop_12m,19100
liwc_compare_narrsyn_ct_1m,68
liwc_compare_narrsyn_ct_3m,154
liwc_compare_narrsyn_ct_6m,303
liwc_compare_narrsyn_ct_12m,603
liwc_compare_narrsyn_prop_1m,19100
liwc_compare_narrsyn_prop_3m,19100
liwc_compare_narrsyn_prop_6m,19100
liwc_compare_narrsyn_prop_12m,19100
liwc_compare_narrsyn_avg_1m,68
liwc_compare_narrsyn_avg_3m,154
liwc_compare_narrsyn_avg_6m,303
liwc_compare_narrsyn_avg_12m,603
liwc_compare_narrsyn_out_ct_1m,68
liwc_compare_narrsyn_out_ct_3m,154
liwc_compare_narrsyn_out_ct_6m,303
liwc_compare_narrsyn_out_ct_12m,603
liwc_compare_narrsyn_all_ct_1m,68
liwc_compare_narrsyn_all_ct_3m,154
liwc_compare_narrsyn_all_ct_6m,303
liwc_compare_narrsyn_all_ct_12m,603
liwc_compare_narrsyn_out_prop_1m,19100
liwc_compare_narrsyn_out_prop_3m,19100
liwc_compare_narrsyn_out_prop_6m,19100
liwc_compare_narrsyn_out_prop_12m,19100
liwc_compare_narrsyn_all_prop_1m,19100
liwc_compare_narrsyn_all_prop_3m,19100
liwc_compare_narrsyn_all_prop_6m,19100
liwc_compare_narrsyn_all_prop_12m,19100
liwc_compare_all_ct_1m,68
liwc_compare_all_ct_3m,154
liwc_compare_all_ct_6m,303
liwc_compare_all_ct_12m,603
liwc_compare_all_prop_1m,19100
liwc_compare_all_prop_3m,19100
liwc_compare_all_prop_6m,19100
liwc_compare_all_prop_12m,19100
liwc_compare_all_avg_1m,68
liwc_compare_all_avg_3m,154
liwc_compare_all_avg_6m,303
liwc_compare_all_avg_12m,603
liwc_compare_all_out_ct_1m,68
liwc_compare_all_out_ct_3m,154
liwc_compare_all_out_ct_6m,303
liwc_compare_all_out_ct_12m,603
liwc_compare_all_all_ct_1m,68
liwc_compare_all_all_ct_3m,154
liwc_compare_all_all_ct_6m,303
liwc_compare_all_all_ct_12m,603
liwc_compare_all_out_prop_1m,19100
liwc_compare_all_out_prop_3m,19100
liwc_compare_all_out_prop_6m,19100
liwc_compare_all_out_prop_12m,19100
liwc_compare_all_all_prop_1m,19100
liwc_compare_all_all_prop_3m,19100
liwc_compare_all_all_prop_6m,19100
liwc_compare_all_all_prop_12m,19100
liwc_compare_flfrm_narr_ct_1m,68
